FIPS_CODE,Weekly_Wage,Total_Wages,Establishment_Count,Employment_Level
13067,616.57856399583761,69525051406.0,151,2253
C3654,505.03317535545023,73226807217.0,176,3252
72135,297.54918032786884,145015418.0,20,173
39057,447.01494565217394,13236255810.0,55,1181
28113,437.51184834123222,1772119019.0,31,431
30001,386.89719626168227,391297975.0,25,191
06045,378.42572463768118,4632904296.0,72,555
28073,354.13596491228071,1386570862.0,29,444
C4222,486.12371721778794,35505252113.0,140,1459
C4526,329.0,62728557.0,300,3662
37145,379.03881987577643,1755492945.0,29,477
09011,530.62159999999994,26336094547.0,82,1342
27063,427.20886075949369,423402485.0,21,262
13241,370.6603260869565,555603967.0,26,318
18015,419.88499999999999,621141541.0,24,297
29115,356.25914634146341,458933711.0,25,301
CS388,486.5,4361651522.0,9538,172352
46113,514.89423076923072,323311241.0,7,247
24011,389.01785714285717,1099567783.0,28,374
25019,560.54521276595744,815786376.0,49,322
21061,389.66847826086956,128986974.0,12,140
29081,350.15625,221608649.0,22,209
08081,502.30652173913046,643509888.0,19,215
31053,405.35958904109589,2123670418.0,32,473
01015,413.07701711491444,7792963854.0,46,842
19167,354.27752293577981,2002714086.0,34,469
26073,422.56502242152465,2678640254.0,39,589
30031,411.11922268907563,4164801427.0,50,433
C3638,388.25,201647723.0,780,9991
21029,338.58163265306121,1244048038.0,37,415
36107,406.60457516339869,2150915873.0,33,471
20111,428.91584158415844,2004035174.0,31,493
13047,365.02027027027026,1759084991.0,32,580
22000,497.49516848364715,408802828698.0,479,7832
72053,341.54838709677421,841586870.0,34,600
C1446,707.70334201388891,627809213230.0,846,14352
C4630,396.5,692424671.0,2872,33572
28035,443.74240121580544,4874853729.0,41,619
12093,368.53484848484851,1189763510.0,30,372
21225,438.12179487179486,740782917.0,23,356
26119,278.34615384615387,171904254.0,22,159
08121,406.03658536585368,94148484.0,14,112
53075,394.4124293785311,1261305871.0,54,357
C4546,369.62128712871288,9006535456.0,82,1305
