FIPS_CODE,Weekly_Wage,Total_Wages,Establishment_Count,Employment_Level
13067,493.60253699788586,112982823499.0,95,1344
C3654,305.46691792294808,100577757319.0,110,1584
72135,68.502951096121421,314307022.0,5,34
39057,249.24713261648745,19831791331.0,19,353
28113,158.62977296181631,2389832595.0,9,104
30001,115.17594043887148,505625887.0,6,33
06045,227.14610389610391,6892220711.0,25,169
28073,152.51419213973799,2431509718.0,10,111
C4222,453.20604083947813,56854838295.0,84,824
C4526,436.5,78773598.0,293,3467
37145,164.17894736842106,2227178270.0,8,87
09011,388.87779017857144,37184111872.0,33,507
27063,118.90093537414965,745742259.0,5,49
13241,145.68265007320645,957275427.0,7,54
18015,129.2734126984127,791524834.0,6,49
29115,112.34345047923323,600424696.0,6,40
CS388,627.5,5934267503.0,10022,181782
46113,152.93399339933993,679764167.0,3,71
24011,138.0143643031785,1547393363.0,7,66
25019,212.25796398891967,1435577110.0,11,50
21061,97.913265306122454,206664643.0,3,25
29081,102.84694793536805,356992635.0,4,33
08081,139.91157760814249,907519367.0,5,35
31053,162.82163187855787,2945987103.0,9,107
01015,254.32417974322397,11623074678.0,16,266
19167,147.29940119760479,3339001406.0,10,126
26073,175.55156249999999,4392167719.0,11,149
30031,285.81005765534911,9052091818.0,26,205
C3638,538.0,298937466.0,944,10689
21029,167.98276776246024,2248546803.0,9,88
36107,160.55324601366743,3546401149.0,8,105
20111,155.96166827386693,2875434807.0,7,110
13047,157.0141196013289,2879831287.0,8,114
22000,501.73698607427053,546187077023.0,358,5384
72053,113.8041277258567,1314510106.0,8,108
C1446,522.03670915958446,913866756782.0,591,8001
C4630,483.5,1015416236.0,3351,40338
28035,236.86376633986927,7422878533.0,14,207
12093,163.4554721030043,1939131576.0,9,76
21225,126.58968253968254,881935508.0,4,48
26119,117.68435448577681,314800374.0,5,28
08121,85.021484375,137253131.0,2,14
53075,144.84217577706323,1903350948.0,12,79
C4546,162.39575507137491,11747365354.0,23,301
C4794,158.76751592356689,15896042493.0,27,348
55101,293.6419491525424,22174313701.0,25,388
20137,82.570925553319924,284344304.0,3,25
51690,140.88481228668942,1899217721.0,7,86
22051,387.89805097451273,57120578803.0,63,811
01073,451.96726479146457,128935593078.0,82,1525
20159,111.42256637168141,469412783.0,5,35
05053,103.73042704626334,505930486.0,4,34
46099,355.33358388454599,30046835616.0,32,536
20189,121.6474358974359,305481006.0,4,25
51111,110.64690721649484,396617651.0,4,32
51169,126.98887973640856,669924185.0,5,45
C2710,242.81317829457365,13321494606.0,21,306
C2002,149.80507812499999,9677444534.0,26,253
C1542,466.0,376517179.0,1338,15521
C4074,508.5,558337428.0,1587,21097
39015,118.77996254681648,1263746466.0,7,65
40039,161.59378320935176,1729893444.0,8,72
CS164,545.0,1670867835.0,4065,58978
16043,130.26951827242524,452642592.0,6,31
C2014,563.5,651716303.0,1278,22235
53055,177.86860068259386,961222457.0,9,43
39113,425.05613735996104,89550733054.0,57,1145
53000,618.40798319327735,1020174087532.0,634,8438
01119,132.70642201834863,526826093.0,4,37
C1786,155.52837014470677,12039182977.0,30,320
21043,144.7797619047619,811015730.0,6,54
04003,239.45620961952619,9844630095.0,15,210
CS350,703.5,23031954814.0,35102,629487
39023,228.93644354293443,11909125851.0,16,268
C1474,287.77583643122676,15567142792.0,40,376
C3038,551.25,456671782.0,1040,15919
27029,100.28654970760233,376039537.0,4,29
20097,93.714379947229546,156130081.0,2,17
C4086,619.0,956351760.0,2487,29698
26013,98.137931034482762,476582441.0,4,32
20015,175.91348837209301,2959919064.0,11,107
29061,96.806451612903231,204262181.0,4,23
51079,128.1301724137931,384253346.0,5,25
C1214,691.0,765179824.0,983,21298
21141,122.61332070707071,1573945190.0,6,62
29121,111.19288645690834,685772052.0,5,41
C2134,331.4208695652174,48918701661.0,65,1056
54003,234.68553719008264,7132372311.0,13,175
C1076,473.75,405329163.0,1025,16445
22107,91.016786570743406,135432807.0,3,12
24037,228.52809991079394,14299975431.0,15,271
20043,117.88010752688172,386173352.0,3,29
CS122,844.25,103930571391.0,145070,2367075
56043,135.74864682002706,687520799.0,5,32
C2534,824.0,747646378.0,734,17446
05109,103.41602316602317,381507537.0,4,31
29169,172.44189765458421,2789125923.0,8,104
28051,139.42951318458418,637942984.0,6,53
48461,111.40036231884058,286122416.0,3,27
54081,251.7205762987013,7245513129.0,15,191
C4306,486.25,504379533.0,1284,19952
C3542,540.5,1009216219.0,2365,35888
