FIPS_CODE,Weekly_Wage,Total_Wages,Establishment_Count,Employment_Level
13067,660.42394655704004,82622467237.0,157,2395
C3654,528.93026004728131,79344250259.0,180,3363
72135,317.84016393442624,159793269.0,21,181
39057,474.00474254742545,13847889459.0,56,1195
28113,436.87085308056874,1866036578.0,32,441
30001,382.67035398230087,399237291.0,23,181
06045,410.15167865707434,5018947758.0,78,563
28073,356.71045197740114,1489529618.0,30,461
C4222,522.29542889390518,40231143651.0,152,1522
C4526,345.75,64904571.0,302,3610
37145,396.46118012422357,1790302233.0,30,480
09011,541.1952,27030910724.0,81,1336
27063,403.55405405405406,452036408.0,23,305
13241,380.56521739130437,576282130.0,27,321
18015,440.85922330097088,672796995.0,24,300
29115,362.44940476190476,477466479.0,25,297
CS388,495.0,4520918428.0,9663,175508
46113,443.51923076923077,337560465.0,7,255
24011,422.63446969696969,1179095852.0,28,373
25019,607.09574468085111,929570864.0,51,345
21061,406.45108695652175,140773109.0,12,145
29081,358.8412162162162,237143558.0,22,202
08081,488.16956521739132,662889027.0,19,214
31053,426.13698630136986,2244821583.0,32,482
01015,429.46316425120773,8294647717.0,47,849
19167,371.89220183486236,2171472627.0,35,485
26073,443.95964125560539,2994926561.0,40,630
30031,427.25929752066116,4546237786.0,52,452
C3638,392.0,208341827.0,808,10214
21029,361.98479729729729,1344808339.0,38,436
36107,416.77580645161288,2215196311.0,33,479
20111,443.35294117647061,2242733011.0,31,523
13047,388.3862068965517,1910953843.0,33,603
22000,519.30200098814225,436773770170.0,499,7999
72053,332.6090425531915,891909852.0,34,608
C1446,747.24479166666663,680353973301.0,876,14620
C4630,406.25,729573045.0,2948,34517
28035,447.28753753753756,5023993658.0,40,626
12093,398.49539877300612,1221174780.0,31,383
21225,446.68269230769232,754925468.0,23,353
26119,300.82307692307694,189035386.0,23,167
08121,480.90853658536588,104533078.0,13,114
53075,380.01891891891893,1315110458.0,54,346
C4546,391.01655629139071,9528752206.0,82,1316
C4794,431.82698961937717,11851949519.0,99,1585
55101,500.43632075471697,17611166498.0,62,1109
20137,415.52049180327867,210820158.0,19,188
51690,451.94629629629628,1830103715.0,36,619
22051,546.57896117523615,45719671910.0,124,1804
01073,568.92067530064753,98061018298.0,149,2916
20159,413.90109890109892,360943938.0,22,206
05053,335.62083333333334,419845604.0,23,321
46099,528.95581737849784,20056375089.0,65,1130
20189,499.4387755102041,202253419.0,20,186
51111,406.20634920634922,252487211.0,21,207
51169,453.07070707070704,413745845.0,21,221
C2710,486.1642670157068,10757829223.0,66,984
C2002,402.59246575342468,7689254064.0,81,1147
C1542,400.0,328063640.0,1245,15744
C4074,439.5,472304965.0,1656,20672
39015,412.09033613445376,860742488.0,29,321
40039,409.3485714285714,1149061926.0,31,341
CS164,441.0,1306781228.0,3912,56918
16043,487.86956521739131,331961064.0,20,186
C2014,442.0,507793942.0,1240,22086
53055,365.4078014184397,583255972.0,39,215
39113,574.95303180914516,79042727022.0,114,2467
53000,615.0503269500233,772700883048.0,853,10934
01119,413.85135135135135,487747698.0,21,313
C1786,405.68122270742356,7386786486.0,95,1374
21043,421.65909090909093,509642332.0,25,273
04003,407.69621026894868,5579721538.0,38,549
CS350,548.75,17617918669.0,32878,616832
39023,438.95885286783044,10840037712.0,53,997
C1474,383.57877461706784,9413623816.0,100,877
C3038,474.75,401529358.0,941,16262
27029,366.17142857142858,226825915.0,18,162
20097,470.8109756097561,92081395.0,14,127
C4086,478.0,713688033.0,2392,28729
26013,432.18442622950818,340831162.0,20,251
20015,404.67467248908298,2123315929.0,36,446
29061,420.19758064516128,174628430.0,20,155
51079,415.58455882352939,255274950.0,19,162
C1214,575.0,635111002.0,909,21244
21141,368.66015625,1263656324.0,25,416
29121,396.75,510597084.0,24,287
C2134,433.14739027283514,38469276873.0,123,2030
54003,463.8989898989899,4237998998.0,36,552
C1076,432.0,435619937.0,1022,19397
22107,455.81111111111113,145315669.0,16,156
24037,444.31700000000001,8349563290.0,50,935
20043,410.36290322580646,378588927.0,15,261
CS122,665.5,74939356261.0,119197,2164331
56043,461.02477477477476,500832660.0,23,187
C2534,647.25,674439785.0,708,20033
05109,417.62650602409639,299590563.0,19,201
29169,291.96428571428572,1521294880.0,23,344
28051,408.68956043956047,514736798.0,22,302
48461,546.87096774193549,163469550.0,16,171
54081,467.94393139841691,5192118369.0,42,555
C4306,407.5,406823510.0,1225,19197
C3542,448.0,839366686.0,2387,36015
30083,403.90776699029124,483257875.0,26,225
C1426,463.95706618962436,34484026690.0,192,2291
21125,455.56645569620252,2704904462.0,33,531
C3510,486.25,1089305092.0,2540,43076
17011,400.99850299401197,1562502620.0,34,419
51073,358.88924050632909,891054443.0,33,303
C3770,390.05872483221475,8272249403.0,93,1887
48113,731.61823708206691,502634813649.0,368,7849
C1726,415.25,228042259.0,752,10552
05099,351.03389830508473,192036831.0,17,163
56005,484.87330316742083,3951750064.0,39,541
48173,390.01923076923077,20674321.0,9,41
C3810,356.5,165722355.0,694,8939
48449,469.2318181818182,1864583240.0,25,478
33011,624.43189461883412,51644577896.0,113,1698
31147,408.03082191780823,259272790.0,21,205
C1058,582.14152892561981,127533951035.0,262,5843
01095,388.97507788161994,5507427419.0,45,795
55139,485.42028199566158,19514523383.0,61,1342
35039,409.92656249999999,958632483.0,25,297
C1418,479.75,547295080.0,1291,21930
53017,440.45471014492756,1020059633.0,60,411
48473,395.4869565217391,934034669.0,24,358
C4046,411.25,341554800.0,955,15967
51830,485.50671140939596,2052348406.0,34,662
31127,468.140625,403425145.0,16,235
36073,397.17537313432837,1818305422.0,36,566
C3738,422.25,250527640.0,945,11402
42015,396.66967871485946,3499907794.0,37,561
51750,520.36931818181813,1060021081.0,25,443
42115,367.10277777777776,1118630115.0,27,300
C3714,506.0,1272638400.0,2943,48323
17111,542.66837539432174,18207595729.0,81,983
C3006,407.75,274185207.0,820,12925
31129,344.56967213114751,132561772.0,16,139
18047,424.51030927835052,465520896.0,22,244
42093,453.11176470588236,1901228554.0,23,647
47143,477.78348214285717,1528936543.0,24,474
13295,448.49350649350652,2056113918.0,33,593
55053,367.93203883495147,693980317.0,24,337
C3694,522.25,527577550.0,906,19418
26063,400.23192771084337,2012242520.0,43,503
15000,583.50055803571433,136270178776.0,205,3493
46053,357.12037037037038,111611393.0,17,126
C1746,600.58885017421608,253964376785.0,399,6979
31161,316.625,156405641.0,22,168
39041,463.09958217270196,5112931679.0,40,519
30095,363.27734375,284542830.0,19,183
48353,436.79205607476638,658964590.0,24,283
CS566,518.75,7757238018.0,16559,287572
28121,467.65502450980392,7714032787.0,44,717
08049,407.88928571428573,751685556.0,32,292
72003,305.81914893617022,267797476.0,27,223
C1518,352.72008928571427,14373088498.0,86,1194
18029,445.49228395061726,2005583773.0,39,482
35047,412.26356589147287,763766363.0,25,297
C4378,508.43181818181819,21961127780.0,149,2573
C3970,362.25,70886400.0,332,3768
C1390,405.01117318435752,5708855985.0,108,1395
USNMS,483.25,491953172010.0,1537068,19559183
17013,378.3109756097561,81886232.0,15,114
C1218,489.75,628293517.0,1620,24641
16013,700.71396396396392,2027733448.0,48,345
17073,395.40340909090907,2032603054.0,35,445
18027,356.75483870967741,1159966793.0,32,391
C3362,412.5,194939845.0,606,9081
42033,409.89012738853501,4616893333.0,49,664
CS318,508.5,5489738940.0,13308,207703
29091,372.85124999999999,1529071520.0,33,423
02280,615.45886075949363,362829707.0,19,161
13179,387.24107142857144,1796957606.0,29,563
40095,414.50769230769231,359931968.0,21,291
17193,431.09595959595958,529860283.0,27,254
11000,892.81487889273353,261277454058.0,234,6029
13133,406.55128205128204,543489296.0,23,331
19013,449.18736383442268,12606410459.0,59,1062
31105,383.07653061224488,133115614.0,16,151
36053,427.62171052631578,2996460810.0,46,558
C2802,488.88389830508476,23269021876.0,161,2638
21207,381.27105263157893,453898259.0,21,271
C1602,452.0,986405377.0,2714,41921
30043,431.98000000000002,249367734.0,22,200
C2122,599.25,760141498.0,1192,24400
27101,358.89240506329116,254432304.0,20,170
05003,455.5805785123967,1513970312.0,28,451
18037,447.59259259259261,5195818203.0,34,813
19113,549.52922590837284,25867669870.0,76,1343
CS258,548.5,8120311377.0,12916,284667
CS266,593.75,17842181419.0,27531,577594
48423,509.09774143302178,16307288462.0,58,929
C1138,501.25,115930719.0,374,4450
40055,460.43548387096774,108792254.0,17,188
31005,359.64999999999998,2125735.0,4,16
C4430,397.58873239436622,7713131877.0,62,931
20203,440.36363636363637,61563867.0,12,85
47067,353.82142857142856,61528649.0,13,171
19019,402.04268292682929,777074894.0,27,284
36031,385.72551546391753,2240320063.0,46,507
72081,351.98943661971833,198207889.0,49,285
C1298,460.74333333333334,12240339750.0,59,1137
72099,257.25403225806451,288244904.0,35,346
C4866,389.40178571428572,7497804699.0,84,1192
53041,440.32734375000001,4054612532.0,61,531
C1882,533.5,494786857.0,937,17846
39105,414.64130434782606,627399811.0,24,267
39161,386.82142857142856,1661609686.0,29,503
C1142,465.5,436444533.0,1002,18034
02013,663.5234375,121275960.0,9,158
C4078,451.0,723024764.0,1925,30831
C2486,481.52568807339452,48791266762.0,193,3302
16047,369.95338983050846,559305998.0,25,252
20047,417.36702127659572,105245675.0,13,116
48073,400.28201219512198,2120649573.0,33,622
30035,447.35567010309279,485083463.0,20,243
47017,403.52592592592595,1013265563.0,23,355
36079,500.34163987138265,4136169673.0,62,436
51093,398.52754237288133,1977671071.0,27,540
C2774,415.81849315068496,7701062960.0,82,1548
10001,458.70714285714286,8160992515.0,55,931
35027,381.90357142857141,611583106.0,34,248
48315,392.80392156862746,178075067.0,19,180
17173,414.01422764227641,727529783.0,25,283
