FIPS_CODE,Weekly_Wage,Total_Wages,Establishment_Count,Employment_Level
C1218,538.5,722549832.0,1711,25800
16013,224.23566729323309,2859948451.0,11,87
17073,139.55385852090032,2336160775.0,9,108
18027,113.73296836982968,1349449727.0,6,77
C3362,443.75,216889666.0,622,9399
42033,160.94314580031696,5325855288.0,13,177
CS318,563.25,6137710519.0,13732,209489
29091,137.7794930875576,1988863259.0,7,91
02280,153.09876543209876,487253243.0,3,28
13179,135.32056892778994,2296069390.0,5,103
40095,85.267581475128651,495887080.0,2,40
17193,117.88162393162393,702054787.0,4,53
11000,586.19168410041846,320686716462.0,120,2978
13133,99.11453396524486,631098990.0,3,41
19013,234.86957226182761,14228669876.0,17,326
31105,87.923469387755105,196367974.0,2,22
36053,156.09571558796719,3635042195.0,10,131
C2802,139.72766217870256,26829549706.0,32,522
21207,97.170933734939766,631675317.0,3,50
C1602,509.0,1154515530.0,2759,43605
30043,87.069999999999993,326747212.0,2,23
C2122,650.5,772702636.0,1123,22850
27101,96.175337186897877,349961995.0,3,33
05003,121.13242894056847,1715701327.0,5,72
18037,177.06813819577735,5699472922.0,9,197
19113,328.64337594421846,31335285172.0,29,538
CS258,599.5,8622076762.0,12890,276713
CS266,636.75,19744885723.0,28991,596184
48423,281.11756837098693,19708421977.0,23,385
C1138,581.25,130469166.0,334,4315
40055,52.108465608465607,117250444.0,1,15
31005,48.402173913043477,4881448.0,0,2
C4430,202.90466772151899,9322989800.0,20,285
20203,77.916916167664667,85928196.0,1,11
47067,58.008064516129032,70884798.0,1,16
19019,124.82720105124835,900824845.0,5,49
36031,168.22018828451883,2829923596.0,10,118
72081,80.120475113122168,212736834.0,8,44
C1298,211.3362335653519,12870481248.0,18,317
72099,71.600754310344826,329686385.0,6,53
C4866,100.93123587038433,7149869643.0,15,215
53041,166.10687453042826,4673482209.0,15,132
C1882,584.25,512657253.0,902,16878
39105,98.463805970149252,746201769.0,3,40
39161,121.96781609195402,1960196303.0,5,89
C1142,490.25,408943176.0,996,16052
02013,243.18232044198896,182977916.0,2,42
C4078,476.25,787510311.0,1983,31790
C2486,107.17431063590321,48323816364.0,57,905
16047,123.09600614439324,799369387.0,5,57
20047,90.056615776081429,141276233.0,2,16
48073,110.08937562940584,2354451538.0,5,105
30035,130.92398119122257,675642660.0,3,43
47017,115.98195876288659,1057145122.0,4,69
36079,252.69641384995879,5667265154.0,18,138
51093,140.36605937921726,2133620764.0,5,93
C2774,66.464661654135341,8804516019.0,14,261
10001,153.80170537010159,8994626014.0,13,234
35027,105.22315789473684,779992543.0,6,42
48315,89.971412556053806,195621898.0,2,21
17173,114.59518348623853,862331847.0,5,58
26155,151.83550724637681,2713858393.0,9,108
19035,118.24428571428571,794527004.0,4,52
C2050,80.367999999999995,52995824906.0,45,789
C4494,153.4438454627134,5599571327.0,14,216
41037,94.503418803418811,385702442.0,3,25
41009,139.90514553014552,1871056054.0,7,69
17039,129.85645724258291,1025138432.0,4,57
C4514,401.5,272994565.0,668,13073
37181,145.5297256097561,2819499694.0,7,121
48339,353.80592503022973,20569694402.0,28,374
51057,113.57623509369677,474491993.0,4,42
22101,169.23390894819465,6092805332.0,9,147
18043,190.43221070811745,4987555724.0,11,155
72147,55.034511784511785,64667635.0,1,14
13223,168.96785714285716,2434656907.0,8,101
47185,115.55038167938932,999779858.0,3,64
19191,122.27344665885111,1468214173.0,5,72
21235,120.02220956719817,1797450170.0,6,90
16087,98.932776801405979,317320951.0,3,29
48319,81.119946091644209,93393639.0,2,12
16027,202.23822525597271,9510956595.0,19,253
72113,134.82329240214889,6044881028.0,15,271
CS332,628.0,23838969629.0,29793,729913
19135,81.449725776965266,459115497.0,2,30
48451,202.11140235910878,8006109930.0,13,203
48055,112.92223650385604,806523443.0,4,47
30017,109.35155195681511,634613290.0,4,38
19051,92.950435729847499,251378145.0,2,24
37063,352.92167182662541,60057123424.0,32,780
48059,97.443762781186095,310691638.0,2,27
12001,266.86694038929443,20325361724.0,27,464
48335,90.129032258064512,223942549.0,2,22
22079,212.50493218249076,10543870085.0,16,249
31045,107.3047385620915,408608782.0,3,35
C4478,582.75,699974790.0,1394,23097
06091,108.00886524822695,185465581.0,2,20
08031,582.24356574637341,174550727115.0,101,1756
C2182,209.02999062792878,5974190531.0,14,179
40001,88.082214765100673,599011651.0,2,45
C4278,483.5,421447996.0,928,16753
21033,106.57743710691824,496529217.0,3,34
26145,240.52243994943109,21978026075.0,25,428
C2242,295.18635170603676,39563898822.0,49,751
47029,91.147499999999994,1018596339.0,4,63
34000,666.00888114209829,1557025646535.0,766,11676
55035,200.44642857142858,10002611878.0,14,278
48445,107.62119932432432,564182587.0,5,36
16029,122.03191489361703,606440144.0,3,34
CS232,527.75,2383441067.0,4631,86807
28103,87.53600823045268,381965600.0,2,38
28003,139.9379213483146,1990492178.0,6,89
12023,153.86273627362738,3160986619.0,7,110
C4682,458.75,126977792.0,347,5327
06059,584.1393260694108,502336006464.0,288,5036
48159,95.070402298850581,305133404.0,2,25
30077,99.203020134228183,184278777.0,2,18
40075,97.918032786885249,288528397.0,3,28
37003,122.85955786736021,1795168616.0,5,96
19017,119.52104959630911,1463228301.0,5,66
C4942,214.37722419928826,15152103717.0,46,476
48399,113.88295053003533,512748714.0,3,42
05019,110.5896674584323,1363236465.0,5,75
40013,113.63265864332604,1677715643.0,5,91
48377,102.32027363184079,241068250.0,2,24
21023,79.174867021276597,155143484.0,2,18
12065,90.315016778523486,321239788.0,2,24
31023,108.03263274336283,253594783.0,2,27
08095,75.415484633569733,200768184.0,2,22
47045,135.61339092872569,2615668745.0,6,110
19077,106.49291666666667,411025257.0,4,33
27151,102.92644694533762,613705238.0,3,42
26043,129.837084148728,2574332400.0,7,91
48135,214.08755426917511,10422080381.0,17,259
46085,97.240963855421683,142905658.0,1,22
41061,149.4170317634173,1418479099.0,6,66
22001,136.29224376731301,2214142596.0,8,91
48397,179.8053118908382,2433033107.0,7,86
23999,266.53008395522386,2399990281.0,18,50
C1866,524.0,502954435.0,1129,18455
01123,159.07382953181272,2470074843.0,7,124
38057,120.88416815742397,998079220.0,3,50
48185,131.47622699386503,1018675030.0,4,52
27099,142.17286947141315,2632816648.0,7,109
39009,147.52286324786326,3066155712.0,7,105
CS488,1038.75,194681120996.0,233025,3602966
12083,244.2920193470375,16108055064.0,28,378
38077,116.08354673495519,1219320575.0,5,63
36119,587.7074678536103,166293514031.0,150,1718
12129,83.87995245641838,626417476.0,3,36
13293,100.68232819074333,1201660171.0,4,72
29077,292.65291912158546,30471917293.0,35,587
48231,168.19595195729536,4252454749.0,8,137
09005,338.0892134181608,17642364584.0,28,300
38017,285.31305874840359,19004660864.0,25,424
48255,95.378517823639768,417799393.0,3,39
51760,350.09003779697622,48773004519.0,31,659
24021,290.15734924623115,19648584839.0,26,380
23000,399.04975825946815,152439093213.0,166,2137
46103,238.49919093851133,9473045517.0,18,246
21093,209.62706389088299,7549192903.0,12,198
29037,191.47132540356839,3662126293.0,12,130
37055,179.10979087452472,3093568599.0,13,134
26023,112.53560756972112,2441451599.0,6,91
CS532,620.25,10705169253.0,17922,331897
C1406,217.65900079302142,19176844919.0,20,447
23005,359.11465382613221,44487425733.0,49,721
34013,537.13023311132258,138242894649.0,82,1426
48239,113.69129082426127,634917559.0,3,40
18119,92.295708955223887,648351628.0,3,51
28061,118.75382096069869,535105083.0,3,52
CS424,550.0,1710526424.0,3738,59757
C1834,447.75,275577601.0,756,11833
C1478,493.5,345103552.0,836,13449
C2446,457.75,310567207.0,1032,13048
C3780,560.25,525963312.0,862,18092
38031,91.890837104072403,194629821.0,2,20
01083,187.09927184466019,5217867014.0,8,140
27075,88.541108986615683,576638181.0,3,45
01129,121.00218340611353,1051521243.0,3,58
35033,74.393617021276597,71317268.0,1,10
C3166,519.75,479648733.0,1209,17747
46121,93.704954954954957,306888002.0,1,38
29097,196.20606826801517,11004188975.0,16,273
04013,476.95050505050506,477845274874.0,271,5408
27019,213.97569737954353,7758263241.0,12,182
C2090,475.25,367028976.0,1138,14853
29011,69.295652173913041,643459034.0,3,43
16015,93.42647058823529,193774318.0,2,25
CS408,980.75,480232078927.0,617134,9416476
22049,75.780327868852453,525010940.0,3,33
21173,103.97057142857143,1342843491.0,4,67
12041,73.851926977687626,271705160.0,2,24
28029,117.79469936708861,906447816.0,5,67
54051,108.5606258148631,2007601498.0,5,83
23013,176.53184575389949,3109261559.0,11,109
CS464,657.5,18320796449.0,26214,535857
29057,72.120633187772924,196822427.0,2,21
32031,395.23652931854201,53977186421.0,48,840
51147,128.50515109890111,1037696060.0,5,65
05005,145.69544634806132,2144269479.0,7,83
46045,102.68232484076434,106946486.0,2,16
06071,399.18266446007448,142646443203.0,124,1922
44001,125.71523941068141,2092333493.0,7,70
29151,91.635396518375245,353323842.0,3,31
22065,117.31674757281553,392636331.0,2,32
29000,510.02049316894369,778505833130.0,490,8016
56033,177.99119241192412,1912449595.0,7,69
CS214,499.25,4024222401.0,11476,155055
37085,149.11467889908258,3327447382.0,10,131
C3938,210.75276679841897,9099939372.0,20,286
34023,527.70610781404548,159244436812.0,84,1653
38095,128.70166163141994,101978519.0,2,15
C4950,10.98216885007278,624509976.0,6,61
04000,476.92137526652454,673482395389.0,378,7174
56019,119.2730711043873,357633811.0,4,26
13275,156.87852593266607,3704222484.0,7,126
29059,68.92752442996742,247724247.0,3,23
27057,104.98488830486203,821395072.0,5,48
44000,438.32947392086334,137668709799.0,133,1843
27157,107.85805369127517,1058365248.0,5,61
48443,96.620652173913044,31601253.0,0,4
C3062,199.90452361889513,11256601396.0,17,321
51165,148.73583569405099,5140234003.0,9,180
55059,247.72798972854,11615926284.0,17,281
05027,119.21153846153847,1486757796.0,5,69
46027,104.8528951486698,527720792.0,3,41
C2034,485.25,365073311.0,1009,14466
54015,84.502049180327873,318986823.0,2,28
29173,76.67916666666666,330321662.0,2,28
22087,133.6661230195713,2607374016.0,8,98
21139,96.030829596412559,290568305.0,2,29
20041,114.94267299864315,930513312.0,5,64
51187,140.74420442571127,1551371196.0,5,64
C2826,479.0,623553469.0,1528,25039
51127,112.35791015625,354200001.0,4,30
01105,107.77088305489261,270670390.0,2,32
51590,147.93023767605635,4062102764.0,9,155
34033,176.92836398838335,4654978416.0,8,118
46067,107.51789709172259,277904470.0,3,33
22105,160.02520718232043,4916995086.0,12,160
22027,91.55898876404494,500127921.0,3,33
C1002,509.25,371400908.0,1096,14027
29135,87.83193979933111,497358293.0,3,41
CS174,570.25,8450987353.0,12621,284920
20009,154.30965621840244,2157059712.0,7,91
40025,86.319359756097555,70448771.0,1,11
38079,108.10115864527629,686045264.0,2,49
48163,97.388307155322863,413581362.0,3,36
51065,87.163568773234203,384026629.0,4,30
72025,128.76518218623482,4840471724.0,14,227
26075,230.01709254143645,14180376008.0,18,310
47011,193.90482954545453,7075975783.0,9,200
27037,343.99482288828335,43909030974.0,43,681
39055,197.46884057971013,6949886945.0,15,173
72033,69.180250783699066,1673252196.0,3,122
C3028,549.5,334436559.0,461,11706
41027,126.60642781875659,1536788499.0,7,76
50015,146.26622039134912,1695666333.0,7,76
C2058,422.0,248125555.0,822,11319
C4178,181.58712748344371,7531556677.0,13,214
05069,204.48465236686391,6614749807.0,10,179
C3454,544.0,505709613.0,1148,17871
05101,75.669312169312164,97437978.0,1,13
C3906,518.25,1316700389.0,3155,48864
C1322,521.0,835266015.0,2141,30830
38041,92.334717607973417,71130766.0,1,11
46007,81.946601941747574,80714998.0,1,12
18145,163.70634517766499,3212112316.0,7,113
C3662,441.5,429411333.0,1435,18685
51025,98.636086956521737,606706835.0,4,45
48281,95.424468085106383,540433648.0,3,36
05047,89.498316498316498,510282505.0,3,39
54079,178.5370539798719,3641522964.0,8,109
54097,109.79251918158567,1201020100.0,5,61
51109,124.81117824773413,1078711179.0,5,50
C2198,550.75,228783033.0,553,7986
13211,113.8996913580247,900857203.0,4,56
27017,115.21871508379888,2213194618.0,5,85
39039,157.8376753507014,3574762333.0,6,116
20089,88.734328358208955,94579631.0,2,17
20197,84.696338383838381,145334273.0,2,18
C2642,46.585657833565783,432907463013.0,259,4765
C1702,214.06323427781618,12480806652.0,38,351
46009,85.713808463251667,237132784.0,2,27
05149,110.7986656200942,908618488.0,4,66
27115,115.09655596555966,1048188187.0,5,58
C3966,117.57054176072235,7945790484.0,20,250
CS244,531.25,3030922042.0,6769,109685
C3170,430.30769230769232,59379208241.0,61,899
54057,108.84446022727273,896857774.0,4,54
C1382,50.329795808705001,76148189137.0,75,1236
55083,140.52746913580248,1457285915.0,7,81
C3442,503.0,418625004.0,686,15991
47093,352.17226435536293,48906589866.0,46,866
C1226,30.283956386292836,27832123229.0,33,578
CS172,688.25,34491337458.0,55077,963912
51043,150.56583333333333,657143093.0,4,40
42109,128.98451327433628,2634736476.0,6,109
55063,223.09362068965518,12593484539.0,16,318
09000,696.80742217160207,699268189340.0,368,5678
C1410,561.0,1069748338.0,1966,36662
47153,77.863537117903931,248897368.0,2,25
01117,258.46273181169755,11881043466.0,20,266
C1658,94.526399716513112,12981004182.0,19,334
C4414,123.16020635805911,54684030848.0,72,985
49037,114.95107794361526,539393584.0,3,40
27139,226.96130268199235,7806713462.0,14,179
08115,79.272727272727266,83539927.0,1,12
51820,147.16332916145183,2027245060.0,5,84
C1402,86.128863987635242,8296402841.0,17,254
31139,124.28553615960099,219647690.0,3,29
23001,228.84571832979475,9472985932.0,16,252
C4326,475.25,270690222.0,1174,10946
CS292,492.25,1510507775.0,4414,58968
72107,58.480113636363633,92934992.0,4,24
C1718,488.75,268056630.0,833,10599
22011,118.70077105575326,1309022636.0,5,58
C2978,427.75,180853863.0,600,8129
C3862,547.5,605348694.0,1275,21272
17163,266.0428039702233,20560805461.0,26,461
17089,389.40757089352593,51259400970.0,46,830
47171,89.252475247524757,650059918.0,2,47
42085,200.98163659793815,9813092139.0,17,243
36049,119.19386942675159,1000918450.0,6,65
C3270,508.75,360012414.0,938,13608
40149,89.82592592592593,276798169.0,3,23
49055,97.958603896103895,124284379.0,2,21
C2894,52.992961711711715,42005712829.0,42,771
13015,156.79119547657513,5943635822.0,9,173
11001,585.16823652537937,304661941687.0,119,2817
29219,106.71894409937889,904497573.0,4,49
CS508,535.75,4900865875.0,10513,176008
31173,106.51835443037974,315873524.0,2,34
C2878,454.5,253210077.0,616,10706
39077,162.06341045415596,4883114313.0,8,153
36081,469.22280656747051,150701446422.0,172,2113
13165,70.563636363636363,284737451.0,2,34
C1974,50.255905511811022,202621444765.0,171,2426
49015,125.58050847457628,699309256.0,3,41
C2854,625.25,224573635.0,588,6906
48043,136.90121786197565,575076717.0,3,32
16999,196.31832139201637,1613907509.0,10,42
08077,269.06739666872301,10547779879.0,19,242
02185,189.4128205128205,3260493826.0,2,116
37155,165.66802575107297,6133529370.0,13,229
C4398,474.5,235265898.0,747,9530
C4066,186.97480451781061,7330588059.0,13,224
13149,104.86306179775281,469268457.0,2,41
46021,51.584615384615383,25595305.0,1,8
17125,129.34999999999999,555777533.0,4,46
C3138,447.0,356007878.0,716,15323
08001,386.94927536231882,42509430154.0,38,660
C1774,539.75,437474157.0,933,15592
42021,202.36851491569391,11506084543.0,19,293
45017,105.97136363636363,675698566.0,3,42
C4210,326.99421965317919,25441107517.0,42,484
C2252,92.26677067082683,7158454112.0,18,232
36067,365.36420541645373,66493466474.0,55,1034
05061,110.38650075414782,1053380257.0,3,70
C1634,481.0,262421906.0,647,10492
45037,109.86939102564102,927774608.0,4,59
50021,210.08994807121661,5752578996.0,15,161
C4978,509.0,1070893769.0,1979,40483
41999,307.70176630434781,5275590780.0,29,104
32007,226.2669578622816,4064496875.0,8,146
39173,229.38972023422252,13200962953.0,14,285
36025,138.38716577540106,2790372106.0,9,118
45057,136.95620620620622,3007575280.0,8,112
51175,108.90039840637451,662833390.0,3,49
37115,106.45556552962299,530302035.0,3,40
39019,111.37805662805663,953311863.0,4,52
35059,78.012550200803219,132106043.0,1,13
CS320,592.0,2905758976.0,4330,94383
05021,102.34301346801347,625871140.0,5,55
48009,99.927745664739888,234580989.0,2,21
19105,106.41493055555556,850996423.0,5,54
10000,420.94995233555767,130657040548.0,104,1622
18173,147.85300429184548,2596092542.0,8,92
13087,117.54718750000001,1672289669.0,5,89
40109,370.3400404676259,106098958362.0,83,1590
C2930,584.5,1047204230.0,1518,34466
19121,95.996443812233281,487821226.0,3,31
19061,206.77363445378151,10257040992.0,15,258
C2550,102.11763468013469,8450216873.0,15,268
37073,110.22162162162162,215784583.0,2,24
C2218,147.94494912790697,14826705745.0,28,434
01087,105.80675422138837,912630829.0,3,65
01005,105.90601503759399,1570522754.0,5,87
36007,244.9447487113402,21885007296.0,23,483
17047,69.072139303482587,288624141.0,2,30
41047,285.33099730458218,27550339753.0,36,532
C1650,518.5,666695165.0,2935,24723
C2662,154.86313750806971,38733746934.0,40,694
C1118,178.32300509337861,5616456024.0,14,189
26053,113.5942513368984,796107071.0,4,51
13315,88.227896341463421,150762377.0,2,23
47059,158.95014450867052,4320653806.0,7,162
13027,85.203467153284677,397743040.0,3,35
C1198,445.75,366378472.0,1218,15806
C3290,180.6543427230047,9948895785.0,30,332
32021,97.029661016949149,172121964.0,1,20
30109,54.54139072847682,12009830.0,0,4
39095,347.2449672873679,62796936863.0,47,977
16031,123.57342857142856,1280269297.0,6,66
37173,112.59976887519261,846551058.0,4,58
C2994,189.07339638157896,6715565335.0,18,236
48439,471.26358815731328,225641445636.0,127,2696
C4008,483.25,767320138.0,1840,30535
13127,233.1555930930931,6798365856.0,15,200
41015,122.26361529548088,937055770.0,6,50
17045,119.53930817610063,944311905.0,4,64
12000,560.88857743517872,2025870059117.0,1431,22461
17141,125.80281316348196,3185536785.0,7,119
48089,139.13316261203585,967984537.0,5,51
01017,124.50783289817232,1917191323.0,6,97
42045,409.81243563336767,65832103700.0,63,902
48181,213.98026315789474,9576570540.0,13,222
C2674,502.5,751172878.0,1731,28748
78030,133.80737327188939,3680988708.0,10,129
17027,127.13347205707491,1705280942.0,7,92
C2734,167.69605513307985,4709620322.0,19,234
37019,164.31547122602169,4295305081.0,12,137
C4314,523.5,965082977.0,2070,35475
45000,437.31389183457054,452551051650.0,362,5481
13057,242.67558886509636,7755599003.0,18,199
C1046,452.25,385570346.0,1103,16401
C2298,531.0,224575641.0,446,8130
C3582,445.0,306889843.0,1064,13260
CS548,853.5,175716752017.0,212490,3958684
C4202,266.45692355889724,18879917353.0,40,442
13005,91.91937022900764,438713119.0,2,39
29023,149.7396109637489,2797728323.0,8,103
C4654,126.95006527415144,19485982959.0,31,493
06027,127.97308168316832,1281401686.0,5,62
01125,255.59381107491856,16382068110.0,21,372
18091,203.72343081312411,9707141689.0,14,252
35013,201.37676263219743,10128505206.0,16,249
C2572,436.0,106661818.0,589,4703
CS200,503.75,870280397.0,1870,33226
CS450,731.75,26947698924.0,38575,708339
23025,152.4647030185005,3240434442.0,10,127
06087,333.81476757369614,27505200509.0,37,456
31073,98.230593607305934,41852139.0,1,9
12013,94.422883064516128,337857663.0,2,31
26113,72.545841209829874,297275295.0,3,26
C3602,475.5,354267952.0,1782,14329
17007,138.36524609843937,2903785417.0,5,100
13187,106.45397350993377,781229696.0,3,41
37193,164.33586556169428,4816670265.0,9,158
48095,80.150000000000006,80820806.0,1,15
28099,157.17247510668562,1494341835.0,4,88
48463,124.22668112798264,1315032457.0,5,70
06067,439.57801797945206,193293034076.0,150,2137
28019,122.92628205128206,265381821.0,2,27
CS102,615.75,2410516731.0,4823,75270
48269,101.37698412698413,18561298.0,0,4
37099,150.94353899883586,1921696628.0,8,96
C1450,448.86645870469403,63851881404.0,64,841
C4614,57.417535174570091,61006093170.0,60,999
13069,131.42988445378151,2763833901.0,6,122
06047,197.18456032719837,11700562567.0,27,324
28075,199.35004074979625,6227938913.0,12,193
26039,100.0181660899654,621759952.0,4,44
08119,132.5468940316687,1020300424.0,5,54
28097,89.22662601626017,282429516.0,3,33
12035,150.14358108108109,1936688132.0,8,76
21223,85.124246987951807,87392530.0,1,10
13243,73.412473794549271,312613769.0,2,30
29029,148.34130236794172,2500834426.0,11,107
21063,71.014258555133082,56736648.0,1,11
01059,122.15149544863459,1522839024.0,5,87
20157,92.722958057395147,234162019.0,2,27
27061,147.13955637707949,2863078614.0,8,101
C4386,503.75,823900024.0,2321,31456
01013,115.52884615384616,870138387.0,5,60
C2210,425.75,435225646.0,1319,19661
12073,330.38399539435807,31343443754.0,36,595
48301,72.038461538461533,7267812.0,0,2
C4698,537.5,673458413.0,1208,24103
31055,378.85906988694757,88791080894.0,64,1401
C4054,686.5,673321739.0,1248,18854
