year,fips,population
1991.0,1015.0,115167.0
1992.0,1015.0,115698.0
1993.0,1015.0,116195.0
1994.0,1015.0,116006.0
1995.0,1015.0,116603.0
1996.0,1015.0,116488.0
1997.0,1015.0,117046.0
1998.0,1015.0,116966.0
1999.0,1015.0,116441.0
1990.0,1017.0,36881.0
1991.0,1017.0,36901.0
1992.0,1017.0,37025.0
1993.0,1017.0,36997.0
1994.0,1017.0,37031.0
1995.0,1017.0,37133.0
1996.0,1017.0,36857.0
1997.0,1017.0,36640.0
1998.0,1017.0,36705.0
1999.0,1017.0,36368.0
1990.0,1019.0,19603.0
1991.0,1019.0,19676.0
1992.0,1019.0,19814.0
1993.0,1019.0,20174.0
1994.0,1019.0,20497.0
1995.0,1019.0,20958.0
1996.0,1019.0,21281.0
1997.0,1019.0,21601.0
1998.0,1019.0,21827.0
1999.0,1019.0,21894.0
1990.0,1021.0,32518.0
1991.0,1021.0,33044.0
1992.0,1021.0,33219.0
1993.0,1021.0,33660.0
1994.0,1021.0,34192.0
1995.0,1021.0,34846.0
1996.0,1021.0,35629.0
1997.0,1021.0,36308.0
1998.0,1021.0,36922.0
1999.0,1021.0,37603.0
1990.0,1023.0,15982.0
1991.0,1023.0,15994.0
1992.0,1023.0,16117.0
1993.0,1023.0,16100.0
1994.0,1023.0,16049.0
1995.0,1023.0,15989.0
1996.0,1023.0,15987.0
1997.0,1023.0,15880.0
1998.0,1023.0,15826.0
1999.0,1023.0,15515.0
1990.0,1025.0,27311.0
1991.0,1025.0,27503.0
1992.0,1025.0,27727.0
1993.0,1025.0,27827.0
1994.0,1025.0,28037.0
1995.0,1025.0,27938.0
1996.0,1025.0,28077.0
1997.0,1025.0,28606.0
1998.0,1025.0,28531.0
1999.0,1025.0,28756.0
1990.0,1027.0,13281.0
1991.0,1027.0,13292.0
1992.0,1027.0,13386.0
1993.0,1027.0,13467.0
1994.0,1027.0,13486.0
1995.0,1027.0,13507.0
1996.0,1027.0,13633.0
1997.0,1027.0,13840.0
1998.0,1027.0,13966.0
1999.0,1027.0,14012.0
1990.0,1029.0,12733.0
1991.0,1029.0,12733.0
1992.0,1029.0,12941.0
1993.0,1029.0,13162.0
1994.0,1029.0,13207.0
1995.0,1029.0,13301.0
1996.0,1029.0,13521.0
1997.0,1029.0,14090.0
1998.0,1029.0,14282.0
1999.0,1029.0,14456.0
1990.0,1031.0,40244.0
1991.0,1031.0,40384.0
1992.0,1031.0,41115.0
1993.0,1031.0,41390.0
1994.0,1031.0,41969.0
1995.0,1031.0,42314.0
1996.0,1031.0,42109.0
1997.0,1031.0,42019.0
1998.0,1031.0,42204.0
1999.0,1031.0,42108.0
1990.0,1033.0,51813.0
1991.0,1033.0,52248.0
1992.0,1033.0,52276.0
1993.0,1033.0,52568.0
1994.0,1033.0,52418.0
1995.0,1033.0,52414.0
1996.0,1033.0,52624.0
1997.0,1033.0,53087.0
1998.0,1033.0,52922.0
1999.0,1033.0,52542.0
1990.0,1035.0,14032.0
1991.0,1035.0,14275.0
1992.0,1035.0,14133.0
1993.0,1035.0,14110.0
1994.0,1035.0,14133.0
1995.0,1035.0,14086.0
1996.0,1035.0,14176.0
1997.0,1035.0,14032.0
1998.0,1035.0,13863.0
1999.0,1035.0,13728.0
1990.0,1037.0,11060.0
1991.0,1037.0,11110.0
1992.0,1037.0,11071.0
1993.0,1037.0,11290.0
1994.0,1037.0,11588.0
1995.0,1037.0,11694.0
1996.0,1037.0,11551.0
1997.0,1037.0,11585.0
1998.0,1037.0,11637.0
1999.0,1037.0,11712.0
1990.0,1039.0,36509.0
1991.0,1039.0,36563.0
1992.0,1039.0,36848.0
1993.0,1039.0,37069.0
1994.0,1039.0,36922.0
1995.0,1039.0,37257.0
1996.0,1039.0,37414.0
1997.0,1039.0,37432.0
1998.0,1039.0,37461.0
1999.0,1039.0,37587.0
1990.0,1041.0,13597.0
1991.0,1041.0,13550.0
1992.0,1041.0,13509.0
1993.0,1041.0,13557.0
1994.0,1041.0,13478.0
1995.0,1041.0,13585.0
1996.0,1041.0,13578.0
1997.0,1041.0,13691.0
1998.0,1041.0,13626.0
1999.0,1041.0,13617.0
1990.0,1043.0,67784.0
1991.0,1043.0,68560.0
1992.0,1043.0,69581.0
1993.0,1043.0,70416.0
1994.0,1043.0,71432.0
1995.0,1043.0,72267.0
1996.0,1043.0,73395.0
1997.0,1043.0,74064.0
1998.0,1043.0,74923.0
1999.0,1043.0,75638.0
1990.0,1045.0,49556.0
1991.0,1045.0,49757.0
1992.0,1045.0,49743.0
1993.0,1045.0,49617.0
1994.0,1045.0,50299.0
1995.0,1045.0,50167.0
1996.0,1045.0,49388.0
1997.0,1045.0,49015.0
1998.0,1045.0,48827.0
1999.0,1045.0,49045.0
1990.0,1047.0,48013.0
1991.0,1047.0,47848.0
1992.0,1047.0,47934.0
1993.0,1047.0,47996.0
1994.0,1047.0,47806.0
1995.0,1047.0,47709.0
1996.0,1047.0,47350.0
1997.0,1047.0,47109.0
1998.0,1047.0,46803.0
1999.0,1047.0,46669.0
1990.0,1049.0,54762.0
1991.0,1049.0,55340.0
1992.0,1049.0,55841.0
1993.0,1049.0,56480.0
1994.0,1049.0,57529.0
1995.0,1049.0,57281.0
1996.0,1049.0,57368.0
1997.0,1049.0,57650.0
1998.0,1049.0,58268.0
1999.0,1049.0,58943.0
1990.0,1051.0,49463.0
1991.0,1051.0,50653.0
1992.0,1051.0,52367.0
1993.0,1051.0,54038.0
1994.0,1051.0,55463.0
1995.0,1051.0,57061.0
1996.0,1051.0,58554.0
1997.0,1051.0,60323.0
1998.0,1051.0,61972.0
1999.0,1051.0,63471.0
1990.0,1053.0,35485.0
1991.0,1053.0,35576.0
1992.0,1053.0,35937.0
1993.0,1053.0,36126.0
1994.0,1053.0,36280.0
1995.0,1053.0,36231.0
1996.0,1053.0,36388.0
1997.0,1053.0,36622.0
1998.0,1053.0,36732.0
1999.0,1053.0,36671.0
1990.0,1055.0,99772.0
1991.0,1055.0,100262.0
1992.0,1055.0,100808.0
1993.0,1055.0,101121.0
1994.0,1055.0,101982.0
1995.0,1055.0,102051.0
1996.0,1055.0,102715.0
1997.0,1055.0,103721.0
1998.0,1055.0,103877.0
1999.0,1055.0,103428.0
1990.0,1057.0,17996.0
1991.0,1057.0,18111.0
1992.0,1057.0,18092.0
1993.0,1057.0,18025.0
1994.0,1057.0,18039.0
1995.0,1057.0,18006.0
1996.0,1057.0,18061.0
1997.0,1057.0,18110.0
1998.0,1057.0,18096.0
1999.0,1057.0,18103.0
1990.0,1059.0,27768.0
1991.0,1059.0,27951.0
1992.0,1059.0,28363.0
1993.0,1059.0,28660.0
1994.0,1059.0,28921.0
1995.0,1059.0,29187.0
1996.0,1059.0,29402.0
1997.0,1059.0,29603.0
1998.0,1059.0,29680.0
1999.0,1059.0,29716.0
1990.0,1061.0,23717.0
1991.0,1061.0,24106.0
1992.0,1061.0,24068.0
1993.0,1061.0,24289.0
1994.0,1061.0,24497.0
1995.0,1061.0,24652.0
1996.0,1061.0,24750.0
1997.0,1061.0,24840.0
1998.0,1061.0,24872.0
1999.0,1061.0,24964.0
1990.0,1063.0,10164.0
1991.0,1063.0,10222.0
1992.0,1063.0,10206.0
1993.0,1063.0,10125.0
1994.0,1063.0,10018.0
1995.0,1063.0,9937.0
1996.0,1063.0,9970.0
1997.0,1063.0,9925.0
1998.0,1063.0,9842.0
1999.0,1063.0,9747.0
1990.0,1065.0,15528.0
1991.0,1065.0,15715.0
1992.0,1065.0,15909.0
1993.0,1065.0,15976.0
1994.0,1065.0,16061.0
1995.0,1065.0,16198.0
1996.0,1065.0,16354.0
1997.0,1065.0,16437.0
1998.0,1065.0,16747.0
1999.0,1065.0,16866.0
1990.0,1067.0,15414.0
1991.0,1067.0,15638.0
1992.0,1067.0,15581.0
1993.0,1067.0,15670.0
1994.0,1067.0,15741.0
1995.0,1067.0,15682.0
1996.0,1067.0,15569.0
1997.0,1067.0,15696.0
1998.0,1067.0,15795.0
1999.0,1067.0,15784.0
1990.0,1069.0,81584.0
1991.0,1069.0,82330.0
1992.0,1069.0,83219.0
1993.0,1069.0,83916.0
1994.0,1069.0,83393.0
1995.0,1069.0,83796.0
1996.0,1069.0,84650.0
1997.0,1069.0,85080.0
1998.0,1069.0,85565.0
1999.0,1069.0,86060.0
1990.0,1071.0,47901.0
1991.0,1071.0,48365.0
1992.0,1071.0,48822.0
1993.0,1071.0,49290.0
1994.0,1071.0,49420.0
1995.0,1071.0,49935.0
1996.0,1071.0,50653.0
1997.0,1071.0,50702.0
1998.0,1071.0,51337.0
1999.0,1071.0,51534.0
1990.0,1073.0,652021.0
1991.0,1073.0,656051.0
1992.0,1073.0,659266.0
1993.0,1073.0,661179.0
1994.0,1073.0,662906.0
1995.0,1073.0,662993.0
1996.0,1073.0,662270.0
1997.0,1073.0,660086.0
1998.0,1073.0,659919.0
1999.0,1073.0,657308.0
1990.0,1075.0,15703.0
1991.0,1075.0,15734.0
1992.0,1075.0,15687.0
1993.0,1075.0,15859.0
1994.0,1075.0,15869.0
1995.0,1075.0,15873.0
1996.0,1075.0,15885.0
1997.0,1075.0,15954.0
1998.0,1075.0,16009.0
1999.0,1075.0,16030.0
1990.0,1077.0,79877.0
1991.0,1077.0,80751.0
1992.0,1077.0,81577.0
1993.0,1077.0,82480.0
1994.0,1077.0,82868.0
1995.0,1077.0,83434.0
1996.0,1077.0,83971.0
1997.0,1077.0,83906.0
1998.0,1077.0,84202.0
1999.0,1077.0,84322.0
1990.0,1079.0,31586.0
1991.0,1079.0,32083.0
1992.0,1079.0,32156.0
1993.0,1079.0,32452.0
1994.0,1079.0,32362.0
1995.0,1079.0,32758.0
1996.0,1079.0,33073.0
1997.0,1079.0,33273.0
1998.0,1079.0,33443.0
1999.0,1079.0,33791.0
1990.0,1081.0,87465.0
1991.0,1081.0,88218.0
1992.0,1081.0,89269.0
1993.0,1081.0,90929.0
1994.0,1081.0,91625.0
1995.0,1081.0,93779.0
1996.0,1081.0,95367.0
1997.0,1081.0,98408.0
1998.0,1081.0,100445.0
1999.0,1081.0,102123.0
1990.0,1083.0,54316.0
1991.0,1083.0,55449.0
1992.0,1083.0,56748.0
1993.0,1083.0,57935.0
1994.0,1083.0,58578.0
1995.0,1083.0,59173.0
1996.0,1083.0,59991.0
1997.0,1083.0,61129.0
1998.0,1083.0,62242.0
1999.0,1083.0,63031.0
1990.0,1085.0,12661.0
1991.0,1085.0,12669.0
1992.0,1085.0,12682.0
1993.0,1085.0,12756.0
1994.0,1085.0,12753.0
1995.0,1085.0,12950.0
1996.0,1085.0,12838.0
1997.0,1085.0,12876.0
1998.0,1085.0,12984.0
1999.0,1085.0,13029.0
1990.0,1087.0,24859.0
1991.0,1087.0,24463.0
1992.0,1087.0,24638.0
1993.0,1087.0,24388.0
1994.0,1087.0,23951.0
1995.0,1087.0,23555.0
1996.0,1087.0,23504.0
1997.0,1087.0,23024.0
1998.0,1087.0,23167.0
1999.0,1087.0,22946.0
1990.0,1089.0,240033.0
1991.0,1089.0,246956.0
1992.0,1089.0,255137.0
1993.0,1089.0,264309.0
1994.0,1089.0,268808.0
1995.0,1089.0,268592.0
1996.0,1089.0,270182.0
1997.0,1089.0,272236.0
1998.0,1089.0,277830.0
1999.0,1089.0,280191.0
1990.0,1091.0,23021.0
1991.0,1091.0,23120.0
1992.0,1091.0,23251.0
1993.0,1091.0,23449.0
1994.0,1091.0,23492.0
1995.0,1091.0,23499.0
1996.0,1091.0,23440.0
1997.0,1091.0,23508.0
1998.0,1091.0,23375.0
1999.0,1091.0,23158.0
1990.0,1093.0,29824.0
1991.0,1093.0,29575.0
1992.0,1093.0,29702.0
1993.0,1093.0,29941.0
1994.0,1093.0,30142.0
1995.0,1093.0,30481.0
1996.0,1093.0,30880.0
1997.0,1093.0,30910.0
1998.0,1093.0,30852.0
1999.0,1093.0,30460.0
1990.0,1095.0,71018.0
1991.0,1095.0,71797.0
1992.0,1095.0,73265.0
1993.0,1095.0,75050.0
1994.0,1095.0,76671.0
1995.0,1095.0,78122.0
1996.0,1095.0,79320.0
1997.0,1095.0,79948.0
1998.0,1095.0,80188.0
1999.0,1095.0,80521.0
1990.0,1097.0,379072.0
1991.0,1097.0,382888.0
1992.0,1097.0,388010.0
1993.0,1097.0,393707.0
1994.0,1097.0,395720.0
1995.0,1097.0,395750.0
1996.0,1097.0,396315.0
1997.0,1097.0,398121.0
1998.0,1097.0,398735.0
1999.0,1097.0,399503.0
1990.0,1099.0,24123.0
1991.0,1099.0,23863.0
1992.0,1099.0,24010.0
1993.0,1099.0,24259.0
1994.0,1099.0,24393.0
1995.0,1099.0,24455.0
1996.0,1099.0,24391.0
1997.0,1099.0,24147.0
1998.0,1099.0,24005.0
1999.0,1099.0,23960.0
1990.0,1101.0,209276.0
1991.0,1101.0,211610.0
1992.0,1101.0,213839.0
1993.0,1101.0,215905.0
1994.0,1101.0,217250.0
1995.0,1101.0,217555.0
1996.0,1101.0,217528.0
1997.0,1101.0,217603.0
1998.0,1101.0,217317.0
1999.0,1101.0,215709.0
1990.0,1103.0,100485.0
1991.0,1103.0,101897.0
1992.0,1103.0,103389.0
1993.0,1103.0,104974.0
1994.0,1103.0,105834.0
1995.0,1103.0,106702.0
1996.0,1103.0,107393.0
1997.0,1103.0,108372.0
1998.0,1103.0,109210.0
1999.0,1103.0,109659.0
1990.0,1105.0,12706.0
1991.0,1105.0,12443.0
1992.0,1105.0,12369.0
1993.0,1105.0,12479.0
1994.0,1105.0,12575.0
1995.0,1105.0,12778.0
1996.0,1105.0,12605.0
1997.0,1105.0,12605.0
1998.0,1105.0,12682.0
1999.0,1105.0,12610.0
1990.0,1107.0,20682.0
1991.0,1107.0,20741.0
1992.0,1107.0,20930.0
1993.0,1107.0,20982.0
1994.0,1107.0,20902.0
1995.0,1107.0,20890.0
1996.0,1107.0,20982.0
1997.0,1107.0,20946.0
1998.0,1107.0,21019.0
1999.0,1107.0,21028.0
1990.0,1109.0,27634.0
1991.0,1109.0,27988.0
1992.0,1109.0,28138.0
1993.0,1109.0,28345.0
1994.0,1109.0,28747.0
1995.0,1109.0,28557.0
1996.0,1109.0,28358.0
1997.0,1109.0,28539.0
1998.0,1109.0,28647.0
1999.0,1109.0,28468.0
1990.0,1111.0,19942.0
1991.0,1111.0,20037.0
1992.0,1111.0,20253.0
1993.0,1111.0,20309.0
1994.0,1111.0,20239.0
1995.0,1111.0,20184.0
1996.0,1111.0,20209.0
1997.0,1111.0,19962.0
1998.0,1111.0,20025.0
1999.0,1111.0,20263.0
1990.0,1113.0,46958.0
1991.0,1113.0,47683.0
1992.0,1113.0,48970.0
1993.0,1113.0,49940.0
1994.0,1113.0,51488.0
1995.0,1113.0,51366.0
1996.0,1113.0,51597.0
1997.0,1113.0,50730.0
1998.0,1113.0,50361.0
1999.0,1113.0,50064.0
1990.0,1115.0,50088.0
1991.0,1115.0,51376.0
1992.0,1115.0,52895.0
1993.0,1115.0,54524.0
1994.0,1115.0,56017.0
1995.0,1115.0,57812.0
1996.0,1115.0,59379.0
1997.0,1115.0,60647.0
1998.0,1115.0,62017.0
1999.0,1115.0,63852.0
1990.0,1117.0,100128.0
1991.0,1117.0,103371.0
1992.0,1117.0,107545.0
1993.0,1117.0,113602.0
1994.0,1117.0,119986.0
1995.0,1117.0,125317.0
1996.0,1117.0,130151.0
1997.0,1117.0,135804.0
1998.0,1117.0,140847.0
1999.0,1117.0,146386.0
1990.0,1119.0,16165.0
1991.0,1119.0,16230.0
1992.0,1119.0,16117.0
1993.0,1119.0,16046.0
1994.0,1119.0,16302.0
1995.0,1119.0,16221.0
1996.0,1119.0,16156.0
1997.0,1119.0,15899.0
1998.0,1119.0,15757.0
1999.0,1119.0,15611.0
1990.0,1121.0,74116.0
1991.0,1121.0,74443.0
1992.0,1121.0,74914.0
1993.0,1121.0,75450.0
1994.0,1121.0,75733.0
1995.0,1121.0,76057.0
1996.0,1121.0,76414.0
1997.0,1121.0,76641.0
1998.0,1121.0,77018.0
1999.0,1121.0,77515.0
1990.0,1123.0,38891.0
1991.0,1123.0,39211.0
1992.0,1123.0,39338.0
1993.0,1123.0,39475.0
1994.0,1123.0,39571.0
1995.0,1123.0,39519.0
1996.0,1123.0,40077.0
1997.0,1123.0,40287.0
1998.0,1123.0,40360.0
1999.0,1123.0,40329.0
1990.0,1125.0,150977.0
1991.0,1125.0,153068.0
1992.0,1125.0,153142.0
1993.0,1125.0,154471.0
1994.0,1125.0,155844.0
1995.0,1125.0,158649.0
1996.0,1125.0,158453.0
1997.0,1125.0,159812.0
1998.0,1125.0,160699.0
1999.0,1125.0,161374.0
1990.0,1127.0,67646.0
1991.0,1127.0,68010.0
1992.0,1127.0,68313.0
1993.0,1127.0,68663.0
1994.0,1127.0,68913.0
1995.0,1127.0,69455.0
1996.0,1127.0,70170.0
1997.0,1127.0,70669.0
1998.0,1127.0,70997.0
1999.0,1127.0,71311.0
1990.0,1129.0,16694.0
1991.0,1129.0,16777.0
1992.0,1129.0,16814.0
1993.0,1129.0,17054.0
1994.0,1129.0,17070.0
1995.0,1129.0,17263.0
1996.0,1129.0,17424.0
1997.0,1129.0,17585.0
1998.0,1129.0,17663.0
1999.0,1129.0,17742.0
1990.0,1131.0,13509.0
1991.0,1131.0,13751.0
1992.0,1131.0,13682.0
1993.0,1131.0,13705.0
1994.0,1131.0,13680.0
1995.0,1131.0,13641.0
1996.0,1131.0,13603.0
1997.0,1131.0,13454.0
1998.0,1131.0,13449.0
1999.0,1131.0,13414.0
1990.0,1133.0,22103.0
1991.0,1133.0,22009.0
1992.0,1133.0,22251.0
1993.0,1133.0,22619.0
1994.0,1133.0,23102.0
1995.0,1133.0,23330.0
1996.0,1133.0,23729.0
1997.0,1133.0,23966.0
1998.0,1133.0,24127.0
1999.0,1133.0,24453.0
1990.0,2013.0,2410.0
1991.0,2013.0,2371.0
1992.0,2013.0,2398.0
1993.0,2013.0,2297.0
1994.0,2013.0,2198.0
1995.0,2013.0,2237.0
1996.0,2013.0,2248.0
1997.0,2013.0,2238.0
1998.0,2013.0,2174.0
1999.0,2013.0,2132.0
1990.0,2016.0,9382.0
1991.0,2016.0,8882.0
1992.0,2016.0,8472.0
1993.0,2016.0,8890.0
1994.0,2016.0,6122.0
1995.0,2016.0,4801.0
1996.0,2016.0,4624.0
1997.0,2016.0,3994.0
1998.0,2016.0,3840.0
1999.0,2016.0,3814.0
1990.0,2020.0,226853.0
1991.0,2020.0,234182.0
1992.0,2020.0,244511.0
1993.0,2020.0,248901.0
1994.0,2020.0,250820.0
1995.0,2020.0,250354.0
1996.0,2020.0,248924.0
1997.0,2020.0,250701.0
1998.0,2020.0,254920.0
1999.0,2020.0,257113.0
1990.0,2050.0,13725.0
1991.0,2050.0,13970.0
1992.0,2050.0,14242.0
1993.0,2050.0,14653.0
1994.0,2050.0,14989.0
1995.0,2050.0,15367.0
1996.0,2050.0,15576.0
1997.0,2050.0,15763.0
1998.0,2050.0,15995.0
1999.0,2050.0,16201.0
1990.0,2060.0,1380.0
1991.0,2060.0,1387.0
1992.0,2060.0,1463.0
1993.0,2060.0,1549.0
1994.0,2060.0,1115.0
1995.0,2060.0,1007.0
1996.0,2060.0,1052.0
1997.0,2060.0,1091.0
1998.0,2060.0,1090.0
1999.0,2060.0,1061.0
1990.0,2068.0,1724.0
1991.0,2068.0,1828.0
1992.0,2068.0,1907.0
1993.0,2068.0,1827.0
1994.0,2068.0,1922.0
1995.0,2068.0,1907.0
1996.0,2068.0,2005.0
1997.0,2068.0,1967.0
1998.0,2068.0,1937.0
1999.0,2068.0,1882.0
1990.0,2070.0,4017.0
1991.0,2070.0,4101.0
1992.0,2070.0,4247.0
1993.0,2070.0,4339.0
1994.0,2070.0,4398.0
1995.0,2070.0,4372.0
1996.0,2070.0,4421.0
1997.0,2070.0,4443.0
1998.0,2070.0,4483.0
1999.0,2070.0,4563.0
1990.0,2090.0,77957.0
1991.0,2090.0,80482.0
1992.0,2090.0,82619.0
1993.0,2090.0,83206.0
1994.0,2090.0,83861.0
1995.0,2090.0,82400.0
1996.0,2090.0,83440.0
1997.0,2090.0,83140.0
1998.0,2090.0,84123.0
1999.0,2090.0,84230.0
1990.0,2100.0,2115.0
1991.0,2100.0,2234.0
1992.0,2100.0,2165.0
1993.0,2100.0,2191.0
1994.0,2100.0,2286.0
1995.0,2100.0,2271.0
1996.0,2100.0,2271.0
1997.0,2100.0,2311.0
1998.0,2100.0,2321.0
1999.0,2100.0,2288.0
1990.0,2110.0,26954.0
1991.0,2110.0,27808.0
1992.0,2110.0,28251.0
1993.0,2110.0,28581.0
1994.0,2110.0,28632.0
1995.0,2110.0,29132.0
1996.0,2110.0,29843.0
1997.0,2110.0,30204.0
1998.0,2110.0,30067.0
1999.0,2110.0,30101.0
1990.0,2122.0,41061.0
1991.0,2122.0,42499.0
1992.0,2122.0,43254.0
1993.0,2122.0,43860.0
1994.0,2122.0,45146.0
1995.0,2122.0,46169.0
1996.0,2122.0,47197.0
1997.0,2122.0,47759.0
1998.0,2122.0,48277.0
1999.0,2122.0,48945.0
1990.0,2130.0,13919.0
1991.0,2130.0,14079.0
1992.0,2130.0,14431.0
1993.0,2130.0,14484.0
1994.0,2130.0,14576.0
1995.0,2130.0,14655.0
1996.0,2130.0,14805.0
1997.0,2130.0,14614.0
1998.0,2130.0,14195.0
1999.0,2130.0,14063.0
1990.0,2150.0,13259.0
1991.0,2150.0,13782.0
1992.0,2150.0,14012.0
1993.0,2150.0,14301.0
1994.0,2150.0,14834.0
1995.0,2150.0,14734.0
1996.0,2150.0,14763.0
1997.0,2150.0,14573.0
1998.0,2150.0,14355.0
1999.0,2150.0,14220.0
1990.0,2164.0,1673.0
1991.0,2164.0,1693.0
1992.0,2164.0,1736.0
1993.0,2164.0,1709.0
1994.0,2164.0,1753.0
1995.0,2164.0,1769.0
1996.0,2164.0,1744.0
1997.0,2164.0,1725.0
1998.0,2164.0,1735.0
1999.0,2164.0,1747.0
1990.0,2170.0,40123.0
1991.0,2170.0,42252.0
1992.0,2170.0,44680.0
1993.0,2170.0,46367.0
1994.0,2170.0,47950.0
1995.0,2170.0,49967.0
1996.0,2170.0,51982.0
1997.0,2170.0,53889.0
1998.0,2170.0,55753.0
1999.0,2170.0,57904.0
1990.0,2180.0,8303.0
1991.0,2180.0,8373.0
1992.0,2180.0,8558.0
1993.0,2180.0,8633.0
1994.0,2180.0,8724.0
1995.0,2180.0,8763.0
1996.0,2180.0,8851.0
1997.0,2180.0,8926.0
1998.0,2180.0,8998.0
1999.0,2180.0,8904.0
1990.0,2185.0,6020.0
1991.0,2185.0,6184.0
1992.0,2185.0,6509.0
1993.0,2185.0,6636.0
1994.0,2185.0,6749.0
1995.0,2185.0,6953.0
1996.0,2185.0,7066.0
1997.0,2185.0,7203.0
1998.0,2185.0,6989.0
1999.0,2185.0,7067.0
1990.0,2188.0,6138.0
1991.0,2188.0,6198.0
1992.0,2188.0,6337.0
1993.0,2188.0,6443.0
1994.0,2188.0,6505.0
1995.0,2188.0,6495.0
1996.0,2188.0,6521.0
1997.0,2188.0,6663.0
1998.0,2188.0,6764.0
1999.0,2188.0,6718.0
1990.0,2201.0,6289.0
1991.0,2201.0,6435.0
1992.0,2201.0,6417.0
1993.0,2201.0,6703.0
1994.0,2201.0,6788.0
1995.0,2201.0,6929.0
1996.0,2201.0,6998.0
1997.0,2201.0,6981.0
1998.0,2201.0,6860.0
1999.0,2201.0,6691.0
1990.0,2220.0,8614.0
1991.0,2220.0,8775.0
1992.0,2220.0,8866.0
1993.0,2220.0,9045.0
1994.0,2220.0,8782.0
1995.0,2220.0,8588.0
1996.0,2220.0,8432.0
1997.0,2220.0,8468.0
1998.0,2220.0,8291.0
1999.0,2220.0,8178.0
1990.0,2232.0,3686.0
1991.0,2232.0,3775.0
1992.0,2232.0,3794.0
1993.0,2232.0,3873.0
1994.0,2232.0,3872.0
1995.0,2232.0,3849.0
1996.0,2232.0,3836.0
1997.0,2232.0,3777.0
1998.0,2232.0,3653.0
1999.0,2232.0,3488.0
1990.0,2240.0,5745.0
1991.0,2240.0,5832.0
1992.0,2240.0,5883.0
1993.0,2240.0,5994.0
1994.0,2240.0,6115.0
1995.0,2240.0,6151.0
1996.0,2240.0,5932.0
1997.0,2240.0,5872.0
1998.0,2240.0,5979.0
1999.0,2240.0,5844.0
1990.0,2261.0,10010.0
1991.0,2261.0,10102.0
1992.0,2261.0,10071.0
1993.0,2261.0,10193.0
1994.0,2261.0,10251.0
1995.0,2261.0,10333.0
1996.0,2261.0,10256.0
1997.0,2261.0,10323.0
1998.0,2261.0,10241.0
1999.0,2261.0,10218.0
1990.0,2270.0,5816.0
1991.0,2270.0,5966.0
1992.0,2270.0,6132.0
1993.0,2270.0,6333.0
1994.0,2270.0,6475.0
1995.0,2270.0,6524.0
1996.0,2270.0,6629.0
1997.0,2270.0,6781.0
1998.0,2270.0,6857.0
1999.0,2270.0,6956.0
1990.0,2280.0,7034.0
1991.0,2280.0,7044.0
1992.0,2280.0,7019.0
1993.0,2280.0,7124.0
1994.0,2280.0,7139.0
1995.0,2280.0,7015.0
1996.0,2280.0,6916.0
1997.0,2280.0,6893.0
1998.0,2280.0,6807.0
1999.0,2280.0,6798.0
1990.0,2282.0,726.0
1991.0,2282.0,785.0
1992.0,2282.0,802.0
1993.0,2282.0,774.0
1994.0,2282.0,788.0
1995.0,2282.0,838.0
1996.0,2282.0,884.0
1997.0,2282.0,867.0
1998.0,2282.0,790.0
1999.0,2282.0,769.0
1990.0,2290.0,6710.0
1991.0,2290.0,6808.0
1992.0,2290.0,6889.0
