year,fips,population
1990.0,54065.0,12177.0
1991.0,54065.0,12434.0
1992.0,54065.0,12761.0
1993.0,54065.0,12847.0
1994.0,54065.0,12934.0
1995.0,54065.0,13193.0
1996.0,54065.0,13354.0
1997.0,54065.0,13563.0
1998.0,54065.0,13706.0
1999.0,54065.0,13895.0
2000.0,54065.0,14091.600000000035
2001.0,54065.0,14274.363636363647
2002.0,54065.0,14457.127272727317
2003.0,54065.0,14639.89090909093
2004.0,54065.0,14822.6545454546
2005.0,54065.0,15005.418181818211
2006.0,54065.0,15188.181818181823
2007.0,54065.0,15370.945454545494
2008.0,54065.0,15553.709090909106
2009.0,54065.0,15736.472727272776
2010.0,54065.0,15919.236363636388
2011.0,54065.0,16102.0
2012.0,54065.0,16284.76363636367
2013.0,54065.0,16467.527272727282
2014.0,54065.0,16650.290909090952
1990.0,54011.0,96632.0
1991.0,54011.0,96616.0
1992.0,54011.0,96375.0
1993.0,54011.0,96668.0
1994.0,54011.0,96877.0
1995.0,54011.0,96495.0
1996.0,54011.0,95937.0
1997.0,54011.0,95137.0
1998.0,54011.0,94094.0
1999.0,54011.0,93540.0
2000.0,54011.0,94028.86666666658
2001.0,54011.0,93700.09696969693
2002.0,54011.0,93371.32727272715
2003.0,54011.0,93042.5575757575
2004.0,54011.0,92713.78787878784
2005.0,54011.0,92385.01818181807
2006.0,54011.0,92056.24848484842
2007.0,54011.0,91727.47878787876
2008.0,54011.0,91398.70909090899
2009.0,54011.0,91069.93939393933
2010.0,54011.0,90741.16969696968
2011.0,54011.0,90412.3999999999
2012.0,54011.0,90083.63030303025
2013.0,54011.0,89754.8606060606
2014.0,54011.0,89426.09090909082
1990.0,42009.0,48010.0
1991.0,42009.0,48258.0
1992.0,42009.0,48496.0
1993.0,42009.0,48804.0
1994.0,42009.0,48993.0
1995.0,42009.0,49108.0
1996.0,42009.0,49217.0
1997.0,42009.0,49258.0
1998.0,42009.0,49405.0
1999.0,42009.0,49699.0
2000.0,42009.0,49871.266666666605
2001.0,42009.0,50043.3515151515
2002.0,42009.0,50215.43636363634
2003.0,42009.0,50387.52121212118
2004.0,42009.0,50559.60606060602
2005.0,42009.0,50731.69090909086
2006.0,42009.0,50903.7757575757
2007.0,42009.0,51075.860606060596
2008.0,42009.0,51247.945454545435
2009.0,42009.0,51420.030303030275
2010.0,42009.0,51592.115151515114
2011.0,42009.0,51764.19999999995
2012.0,42009.0,51936.28484848479
2013.0,42009.0,52108.36969696963
2014.0,42009.0,52280.45454545453
1990.0,46101.0,6511.0
1991.0,46101.0,6575.0
1992.0,46101.0,6695.0
1993.0,46101.0,6629.0
1994.0,46101.0,6567.0
1995.0,46101.0,6583.0
1996.0,46101.0,6583.0
1997.0,46101.0,6536.0
1998.0,46101.0,6495.0
1999.0,46101.0,6432.0
2000.0,46101.0,6487.666666666664
2001.0,46101.0,6474.406060606059
2002.0,46101.0,6461.145454545454
2003.0,46101.0,6447.884848484846
2004.0,46101.0,6434.624242424241
2005.0,46101.0,6421.363636363636
2006.0,46101.0,6408.1030303030275
2007.0,46101.0,6394.842424242423
2008.0,46101.0,6381.581818181818
2009.0,46101.0,6368.321212121209
2010.0,46101.0,6355.060606060604
2011.0,46101.0,6341.799999999999
2012.0,46101.0,6328.539393939391
2013.0,46101.0,6315.278787878786
2014.0,46101.0,6302.018181818181
1990.0,30007.0,3324.0
1991.0,30007.0,3359.0
1992.0,30007.0,3533.0
1993.0,30007.0,3578.0
1994.0,30007.0,3666.0
1995.0,30007.0,3872.0
1996.0,30007.0,3998.0
1997.0,30007.0,4088.0
1998.0,30007.0,4131.0
1999.0,30007.0,4167.0
2000.0,30007.0,4346.0
2001.0,30007.0,4450.4363636363705
2002.0,30007.0,4554.872727272741
2003.0,30007.0,4659.309090909112
2004.0,30007.0,4763.745454545453
2005.0,30007.0,4868.1818181818235
2006.0,30007.0,4972.618181818194
2007.0,30007.0,5077.0545454545645
2008.0,30007.0,5181.490909090906
2009.0,30007.0,5285.927272727276
2010.0,30007.0,5390.363636363647
2011.0,30007.0,5494.8000000000175
2012.0,30007.0,5599.236363636359
2013.0,30007.0,5703.672727272729
2014.0,30007.0,5808.1090909091
1990.0,30043.0,7999.0
1991.0,30043.0,8124.0
1992.0,30043.0,8271.0
1993.0,30043.0,8596.0
1994.0,30043.0,9006.0
1995.0,30043.0,9290.0
1996.0,30043.0,9656.0
1997.0,30043.0,9833.0
1998.0,30043.0,10118.0
1999.0,30043.0,10367.0
2000.0,30043.0,10677.466666666674
2001.0,30043.0,10959.551515151514
2002.0,30043.0,11241.636363636353
2003.0,30043.0,11523.721212121192
2004.0,30043.0,11805.806060606148
2005.0,30043.0,12087.890909090987
2006.0,30043.0,12369.975757575827
2007.0,30043.0,12652.060606060666
2008.0,30043.0,12934.145454545505
2009.0,30043.0,13216.230303030345
2010.0,30043.0,13498.315151515184
2011.0,30043.0,13780.400000000023
2012.0,30043.0,14062.484848484863
2013.0,30043.0,14344.569696969702
2014.0,30043.0,14626.654545454541
1990.0,9003.0,850919.0
1991.0,9003.0,850586.0
1992.0,9003.0,845018.0
1993.0,9003.0,841834.0
1994.0,9003.0,837772.0
1995.0,9003.0,831562.0
1996.0,9003.0,829062.0
1997.0,9003.0,826248.0
1998.0,9003.0,826386.0
1999.0,9003.0,828314.0
2000.0,9003.0,819729.3999999994
2001.0,9003.0,816631.0909090908
2002.0,9003.0,813532.7818181813
2003.0,9003.0,810434.4727272727
2004.0,9003.0,807336.1636363631
2005.0,9003.0,804237.8545454545
2006.0,9003.0,801139.545454545
2007.0,9003.0,798041.2363636363
2008.0,9003.0,794942.9272727268
2009.0,9003.0,791844.6181818182
2010.0,9003.0,788746.3090909086
2011.0,9003.0,785648.0
2012.0,9003.0,782549.6909090905
2013.0,9003.0,779451.3818181818
2014.0,9003.0,776353.0727272723
1990.0,41003.0,70965.0
1991.0,41003.0,71284.0
1992.0,41003.0,72229.0
1993.0,41003.0,73475.0
1994.0,41003.0,74834.0
1995.0,41003.0,75715.0
1996.0,41003.0,76826.0
1997.0,41003.0,77450.0
1998.0,41003.0,77728.0
1999.0,41003.0,77102.0
2000.0,41003.0,79340.13333333354
2001.0,41003.0,80172.7393939395
2002.0,41003.0,81005.34545454546
2003.0,41003.0,81837.95151515165
2004.0,41003.0,82670.55757575762
2005.0,41003.0,83503.16363636381
2006.0,41003.0,84335.76969696977
2007.0,41003.0,85168.37575757597
2008.0,41003.0,86000.98181818193
2009.0,41003.0,86833.58787878789
2010.0,41003.0,87666.19393939408
2011.0,41003.0,88498.80000000005
2012.0,41003.0,89331.40606060624
2013.0,41003.0,90164.0121212122
2014.0,41003.0,90996.6181818184
1990.0,41005.0,280730.0
1991.0,41005.0,288873.0
1992.0,41005.0,296762.0
1993.0,41005.0,303675.0
1994.0,41005.0,309787.0
1995.0,41005.0,315661.0
1996.0,41005.0,323359.0
1997.0,41005.0,330133.0
1998.0,41005.0,334522.0
1999.0,41005.0,337992.0
2000.0,41005.0,347705.4666666668
2001.0,41005.0,354170.2060606051
2002.0,41005.0,360634.9454545453
2003.0,41005.0,367099.68484848365
2004.0,41005.0,373564.42424242385
2005.0,41005.0,380029.1636363622
2006.0,41005.0,386493.9030303024
2007.0,41005.0,392958.6424242426
2008.0,41005.0,399423.3818181809
2009.0,41005.0,405888.1212121211
2010.0,41005.0,412352.86060605943
2011.0,41005.0,418817.5999999996
2012.0,41005.0,425282.33939393796
2013.0,41005.0,431747.07878787816
2014.0,41005.0,438211.81818181835
1990.0,41007.0,33394.0
1991.0,41007.0,33768.0
1992.0,41007.0,34178.0
1993.0,41007.0,34542.0
1994.0,41007.0,35050.0
1995.0,41007.0,35248.0
1996.0,41007.0,35108.0
1997.0,41007.0,35380.0
1998.0,41007.0,35317.0
1999.0,41007.0,35279.0
2000.0,41007.0,35916.8666666667
2001.0,41007.0,36133.315151515184
2002.0,41007.0,36349.76363636367
2003.0,41007.0,36566.21212121216
2004.0,41007.0,36782.66060606064
2005.0,41007.0,36999.10909090913
2006.0,41007.0,37215.557575757615
2007.0,41007.0,37432.0060606061
2008.0,41007.0,37648.45454545459
2009.0,41007.0,37864.903030303074
2010.0,41007.0,38081.35151515156
2011.0,41007.0,38297.80000000005
2012.0,41007.0,38514.24848484853
2013.0,41007.0,38730.69696969702
2014.0,41007.0,38947.145454545505
1990.0,41009.0,37846.0
1991.0,41009.0,38692.0
1992.0,41009.0,39239.0
1993.0,41009.0,40073.0
1994.0,41009.0,40730.0
1995.0,41009.0,41591.0
1996.0,41009.0,42687.0
1997.0,41009.0,43515.0
1998.0,41009.0,44495.0
1999.0,41009.0,45349.0
2000.0,41009.0,46029.39999999991
2001.0,41009.0,46867.16363636358
2002.0,41009.0,47704.92727272725
2003.0,41009.0,48542.69090909092
2004.0,41009.0,49380.454545454355
2005.0,41009.0,50218.218181818025
2006.0,41009.0,51055.981818181695
2007.0,41009.0,51893.745454545366
2008.0,41009.0,52731.509090909036
2009.0,41009.0,53569.272727272706
2010.0,41009.0,54407.03636363614
2011.0,41009.0,55244.799999999814
2012.0,41009.0,56082.563636363484
2013.0,41009.0,56920.327272727154
2014.0,41009.0,57758.090909090824
1990.0,41011.0,60376.0
1991.0,41011.0,60864.0
1992.0,41011.0,61790.0
1993.0,41011.0,62494.0
1994.0,41011.0,62666.0
1995.0,41011.0,62789.0
1996.0,41011.0,62607.0
1997.0,41011.0,62483.0
1998.0,41011.0,62117.0
1999.0,41011.0,61627.0
2000.0,41011.0,62779.86666666664
2001.0,41011.0,62925.06060606055
2002.0,41011.0,63070.25454545452
2003.0,41011.0,63215.44848484843
2004.0,41011.0,63360.6424242424
2005.0,41011.0,63505.83636363631
2006.0,41011.0,63651.030303030275
2007.0,41011.0,63796.224242424185
2008.0,41011.0,63941.41818181815
2009.0,41011.0,64086.61212121206
2010.0,41011.0,64231.80606060603
2011.0,41011.0,64376.99999999994
2012.0,41011.0,64522.19393939391
2013.0,41011.0,64667.38787878782
2014.0,41011.0,64812.58181818179
1990.0,41013.0,14234.0
1991.0,41013.0,14705.0
1992.0,41013.0,15104.0
1993.0,41013.0,15601.0
1994.0,41013.0,15958.0
1995.0,41013.0,16357.0
1996.0,41013.0,16630.0
1997.0,41013.0,16927.0
1998.0,41013.0,17291.0
1999.0,41013.0,17680.0
2000.0,41013.0,18105.933333333232
2001.0,41013.0,18479.97575757571
2002.0,41013.0,18854.01818181807
2003.0,41013.0,19228.06060606055
2004.0,41013.0,19602.10303030291
2005.0,41013.0,19976.14545454539
2006.0,41013.0,20350.18787878775
2007.0,41013.0,20724.23030303023
2008.0,41013.0,21098.27272727259
2009.0,41013.0,21472.315151515068
2010.0,41013.0,21846.357575757545
2011.0,41013.0,22220.399999999907
2012.0,41013.0,22594.442424242385
2013.0,41013.0,22968.484848484746
2014.0,41013.0,23342.527272727224
1990.0,41015.0,19451.0
1991.0,41015.0,19654.0
1992.0,41015.0,19885.0
1993.0,41015.0,20379.0
1994.0,41015.0,20722.0
1995.0,41015.0,21016.0
1996.0,41015.0,21026.0
1997.0,41015.0,21061.0
1998.0,41015.0,21064.0
1999.0,41015.0,21163.0
2000.0,41015.0,21655.199999999953
2001.0,41015.0,21857.58181818179
2002.0,41015.0,22059.963636363565
2003.0,41015.0,22262.3454545454
2004.0,41015.0,22464.727272727236
2005.0,41015.0,22667.10909090907
2006.0,41015.0,22869.490909090848
2007.0,41015.0,23071.872727272683
2008.0,41015.0,23274.254545454518
2009.0,41015.0,23476.636363636295
2010.0,41015.0,23679.01818181813
2011.0,41015.0,23881.399999999965
2012.0,41015.0,24083.781818181742
2013.0,41015.0,24286.163636363577
2014.0,41015.0,24488.545454545412
1990.0,41017.0,76010.0
1991.0,41017.0,80304.0
1992.0,41017.0,83920.0
1993.0,41017.0,87653.0
1994.0,41017.0,90862.0
1995.0,41017.0,94821.0
1996.0,41017.0,98552.0
1997.0,41017.0,101608.0
1998.0,41017.0,105671.0
1999.0,41017.0,110753.0
2000.0,41017.0,113527.13333333377
2001.0,41017.0,117256.53939394001
2002.0,41017.0,120985.94545454625
2003.0,41017.0,124715.35151515249
2004.0,41017.0,128444.75757575873
2005.0,41017.0,132174.16363636404
2006.0,41017.0,135903.56969697028
2007.0,41017.0,139632.97575757653
2008.0,41017.0,143362.38181818277
2009.0,41017.0,147091.787878789
2010.0,41017.0,150821.19393939432
2011.0,41017.0,154550.60000000056
2012.0,41017.0,158280.0060606068
2013.0,41017.0,162009.41212121304
2014.0,41017.0,165738.81818181928
1990.0,41019.0,95039.0
1991.0,41019.0,95765.0
1992.0,41019.0,96286.0
1993.0,41019.0,97252.0
1994.0,41019.0,98200.0
1995.0,41019.0,99569.0
1996.0,41019.0,100648.0
1997.0,41019.0,101542.0
1998.0,41019.0,101761.0
1999.0,41019.0,101730.0
2000.0,41019.0,103446.79999999981
2001.0,41019.0,104295.45454545435
2002.0,41019.0,105144.1090909089
2003.0,41019.0,105992.76363636344
2004.0,41019.0,106841.41818181798
2005.0,41019.0,107690.07272727252
2006.0,41019.0,108538.72727272706
2007.0,41019.0,109387.3818181816
2008.0,41019.0,110236.03636363614
2009.0,41019.0,111084.69090909068
2010.0,41019.0,111933.34545454523
2011.0,41019.0,112781.99999999977
2012.0,41019.0,113630.65454545431
2013.0,41019.0,114479.30909090885
2014.0,41019.0,115327.96363636339
1990.0,41021.0,1722.0
1991.0,41021.0,1722.0
1992.0,41021.0,1761.0
1993.0,41021.0,1768.0
1994.0,41021.0,1871.0
1995.0,41021.0,1876.0
1996.0,41021.0,1953.0
1997.0,41021.0,1967.0
1998.0,41021.0,2020.0
1999.0,41021.0,2074.0
2000.0,41021.0,2101.53333333334
2001.0,41021.0,2143.0121212121157
2002.0,41021.0,2184.490909090906
2003.0,41021.0,2225.969696969696
2004.0,41021.0,2267.4484848484863
2005.0,41021.0,2308.9272727272764
2006.0,41021.0,2350.4060606060666
2007.0,41021.0,2391.884848484842
2008.0,41021.0,2433.3636363636324
2009.0,41021.0,2474.8424242424226
2010.0,41021.0,2516.3212121212127
2011.0,41021.0,2557.800000000003
2012.0,41021.0,2599.278787878793
2013.0,41021.0,2640.7575757575687
2014.0,41021.0,2682.236363636359
1990.0,41023.0,7862.0
1991.0,41023.0,7968.0
1992.0,41023.0,7832.0
1993.0,41023.0,7890.0
1994.0,41023.0,7903.0
1995.0,41023.0,7955.0
1996.0,41023.0,7976.0
1997.0,41023.0,7995.0
1998.0,41023.0,8031.0
1999.0,41023.0,7849.0
2000.0,41023.0,7974.400000000003
2001.0,41023.0,7983.181818181822
2002.0,41023.0,7991.963636363636
2003.0,41023.0,8000.745454545455
2004.0,41023.0,8009.527272727273
2005.0,41023.0,8018.3090909090915
2006.0,41023.0,8027.09090909091
2007.0,41023.0,8035.872727272728
2008.0,41023.0,8044.654545454547
2009.0,41023.0,8053.436363636365
2010.0,41023.0,8062.218181818183
2011.0,41023.0,8071.000000000002
2012.0,41023.0,8079.78181818182
2013.0,41023.0,8088.563636363639
2014.0,41023.0,8097.345454545457
1990.0,41025.0,7061.0
1991.0,41025.0,6996.0
1992.0,41025.0,6949.0
1993.0,41025.0,6974.0
1994.0,41025.0,7114.0
1995.0,41025.0,7098.0
1996.0,41025.0,7038.0
1997.0,41025.0,7012.0
1998.0,41025.0,7200.0
1999.0,41025.0,7293.0
2000.0,41025.0,7207.066666666666
2001.0,41025.0,7231.351515151517
2002.0,41025.0,7255.636363636368
2003.0,41025.0,7279.921212121211
2004.0,41025.0,7304.206060606062
2005.0,41025.0,7328.490909090913
2006.0,41025.0,7352.775757575757
2007.0,41025.0,7377.060606060608
2008.0,41025.0,7401.345454545459
2009.0,41025.0,7425.6303030303025
2010.0,41025.0,7449.915151515153
2011.0,41025.0,7474.200000000004
2012.0,41025.0,7498.484848484848
2013.0,41025.0,7522.769696969699
2014.0,41025.0,7547.05454545455
1990.0,48337.0,17240.0
1991.0,48337.0,17238.0
1992.0,48337.0,17323.0
1993.0,48337.0,17347.0
1994.0,48337.0,17678.0
1995.0,48337.0,17805.0
1996.0,48337.0,17950.0
1997.0,48337.0,18400.0
1998.0,48337.0,18573.0
1999.0,48337.0,18753.0
2000.0,48337.0,18840.13333333336
2001.0,48337.0,19023.666666666686
2002.0,48337.0,19207.20000000001
2003.0,48337.0,19390.733333333337
2004.0,48337.0,19574.266666666663
2005.0,48337.0,19757.79999999999
2006.0,48337.0,19941.333333333314
2007.0,48337.0,20124.866666666698
2008.0,48337.0,20308.400000000023
2009.0,48337.0,20491.93333333335
2010.0,48337.0,20675.466666666674
2011.0,48337.0,20859.0
2012.0,48337.0,21042.533333333326
2013.0,48337.0,21226.06666666665
2014.0,48337.0,21409.599999999977
1990.0,41027.0,16923.0
1991.0,41027.0,16941.0
1992.0,41027.0,17382.0
1993.0,41027.0,17818.0
1994.0,41027.0,18204.0
1995.0,41027.0,18675.0
1996.0,41027.0,19057.0
1997.0,41027.0,19207.0
1998.0,41027.0,19546.0
1999.0,41027.0,19865.0
2000.0,41027.0,20296.000000000116
2001.0,41027.0,20647.672727272846
2002.0,41027.0,20999.345454545575
2003.0,41027.0,21351.018181818305
2004.0,41027.0,21702.690909091034
2005.0,41027.0,22054.363636363763
2006.0,41027.0,22406.036363636493
2007.0,41027.0,22757.709090909222
2008.0,41027.0,23109.38181818195
2009.0,41027.0,23461.05454545468
2010.0,41027.0,23812.72727272741
2011.0,41027.0,24164.40000000014
2012.0,41027.0,24516.07272727287
2013.0,41027.0,24867.7454545456
2014.0,41027.0,25219.418181818328
1990.0,41029.0,147238.0
1991.0,41029.0,150428.0
1992.0,41029.0,154048.0
1993.0,41029.0,157742.0
1994.0,41029.0,161794.0
1995.0,41029.0,165217.0
1996.0,41029.0,168113.0
1997.0,41029.0,170476.0
1998.0,41029.0,173133.0
1999.0,41029.0,175707.0
2000.0,41029.0,180117.33333333302
2001.0,41029.0,183340.55757575762
2002.0,41029.0,186563.78181818128
2003.0,41029.0,189787.00606060587
2004.0,41029.0,193010.23030303046
2005.0,41029.0,196233.45454545412
2006.0,41029.0,199456.6787878787
2007.0,41029.0,202679.90303030238
2008.0,41029.0,205903.12727272697
2009.0,41029.0,209126.35151515156
2010.0,41029.0,212349.57575757522
2011.0,41029.0,215572.7999999998
2012.0,41029.0,218796.0242424244
2013.0,41029.0,222019.24848484807
2014.0,41029.0,225242.47272727266
1990.0,41031.0,13816.0
1991.0,41031.0,14175.0
1992.0,41031.0,14543.0
1993.0,41031.0,14868.0
1994.0,41031.0,15554.0
1995.0,41031.0,16003.0
1996.0,41031.0,16165.0
1997.0,41031.0,16548.0
1998.0,41031.0,16747.0
1999.0,41031.0,16861.0
2000.0,41031.0,17520.466666666674
2001.0,41031.0,17882.733333333395
2002.0,41031.0,18245.0
2003.0,41031.0,18607.26666666672
2004.0,41031.0,18969.533333333442
2005.0,41031.0,19331.800000000047
2006.0,41031.0,19694.066666666768
2007.0,41031.0,20056.333333333372
2008.0,41031.0,20418.600000000093
2009.0,41031.0,20780.866666666698
2010.0,41031.0,21143.13333333342
2011.0,41031.0,21505.400000000023
2012.0,41031.0,21867.666666666744
2013.0,41031.0,22229.93333333335
2014.0,41031.0,22592.20000000007
1990.0,41033.0,62944.0
1991.0,41033.0,64485.0
1992.0,41033.0,65381.0
1993.0,41033.0,67340.0
1994.0,41033.0,69210.0
1995.0,41033.0,71079.0
1996.0,41033.0,72045.0
1997.0,41033.0,73128.0
1998.0,41033.0,74101.0
1999.0,41033.0,74850.0
2000.0,41033.0,77095.79999999981
2001.0,41033.0,78484.79999999981
2002.0,41033.0,79873.79999999981
2003.0,41033.0,81262.79999999981
2004.0,41033.0,82651.79999999981
2005.0,41033.0,84040.79999999981
2006.0,41033.0,85429.79999999981
2007.0,41033.0,86818.79999999981
2008.0,41033.0,88207.79999999981
2009.0,41033.0,89596.79999999981
2010.0,41033.0,90985.79999999981
2011.0,41033.0,92374.79999999981
2012.0,41033.0,93763.79999999981
2013.0,41033.0,95152.79999999981
2014.0,41033.0,96541.79999999981
1990.0,41035.0,57918.0
1991.0,41035.0,58253.0
1992.0,41035.0,58657.0
1993.0,41035.0,59567.0
1994.0,41035.0,60516.0
1995.0,41035.0,61100.0
1996.0,41035.0,62020.0
1997.0,41035.0,62741.0
1998.0,41035.0,63117.0
1999.0,41035.0,63388.0
2000.0,41035.0,64449.06666666665
2001.0,41035.0,65125.678787878715
2002.0,41035.0,65802.29090909101
2003.0,41035.0,66478.90303030307
2004.0,41035.0,67155.51515151514
2005.0,41035.0,67832.1272727272
2006.0,41035.0,68508.7393939395
2007.0,41035.0,69185.35151515156
2008.0,41035.0,69861.96363636362
2009.0,41035.0,70538.57575757569
2010.0,41035.0,71215.18787878798
2011.0,41035.0,71891.80000000005
2012.0,41035.0,72568.41212121211
2013.0,41035.0,73245.02424242417
2014.0,41035.0,73921.63636363647
1990.0,41037.0,7169.0
1991.0,41037.0,7123.0
1992.0,41037.0,7230.0
1993.0,41037.0,7222.0
1994.0,41037.0,7309.0
1995.0,41037.0,7321.0
1996.0,41037.0,7283.0
1997.0,41037.0,7250.0
1998.0,41037.0,7145.0
1999.0,41037.0,7162.0
2000.0,41037.0,7234.266666666666
2001.0,41037.0,7236.60606060606
2002.0,41037.0,7238.945454545454
2003.0,41037.0,7241.284848484848
2004.0,41037.0,7243.624242424242
2005.0,41037.0,7245.9636363636355
2006.0,41037.0,7248.30303030303
2007.0,41037.0,7250.642424242424
2008.0,41037.0,7252.981818181817
2009.0,41037.0,7255.321212121212
2010.0,41037.0,7257.6606060606055
2011.0,41037.0,7259.999999999999
2012.0,41037.0,7262.339393939394
2013.0,41037.0,7264.678787878787
2014.0,41037.0,7267.018181818181
1990.0,41039.0,283907.0
1991.0,41039.0,287400.0
1992.0,41039.0,290671.0
1993.0,41039.0,294703.0
1994.0,41039.0,298487.0
1995.0,41039.0,302562.0
1996.0,41039.0,306059.0
1997.0,41039.0,310806.0
1998.0,41039.0,313050.0
1999.0,41039.0,314592.0
2000.0,41039.0,320041.4666666668
2001.0,41039.0,323644.69696969725
2002.0,41039.0,327247.9272727277
2003.0,41039.0,330851.1575757582
2004.0,41039.0,334454.3878787877
2005.0,41039.0,338057.61818181816
2006.0,41039.0,341660.8484848486
2007.0,41039.0,345264.0787878791
2008.0,41039.0,348867.30909090955
2009.0,41039.0,352470.53939394
2010.0,41039.0,356073.76969696954
2011.0,41039.0,359677.0
2012.0,41039.0,363280.23030303046
2013.0,41039.0,366883.4606060609
2014.0,41039.0,370486.6909090914
1990.0,42011.0,336601.0
1991.0,42011.0,340015.0
1992.0,42011.0,342059.0
1993.0,42011.0,344820.0
1994.0,42011.0,347327.0
1995.0,42011.0,348978.0
1996.0,42011.0,350751.0
1997.0,42011.0,352642.0
1998.0,42011.0,354482.0
1999.0,42011.0,356875.0
2000.0,42011.0,359324.80000000075
2001.0,42011.0,361482.94545454625
2002.0,42011.0,363641.09090909176
2003.0,42011.0,365799.23636363633
2004.0,42011.0,367957.38181818184
2005.0,42011.0,370115.52727272734
2006.0,42011.0,372273.67272727285
2007.0,42011.0,374431.81818181835
2008.0,42011.0,376589.96363636386
2009.0,42011.0,378748.10909090936
2010.0,42011.0,380906.25454545487
2011.0,42011.0,383064.4000000004
2012.0,42011.0,385222.5454545459
2013.0,42011.0,387380.6909090914
2014.0,42011.0,389538.8363636369
1990.0,41041.0,39057.0
1991.0,41041.0,39913.0
1992.0,41041.0,40807.0
1993.0,41041.0,42030.0
1994.0,41041.0,43121.0
1995.0,41041.0,44167.0
1996.0,41041.0,44794.0
1997.0,41041.0,45389.0
1998.0,41041.0,45239.0
1999.0,41041.0,44938.0
2000.0,41041.0,47027.46666666679
2001.0,41041.0,47769.64242424234
2002.0,41041.0,48511.81818181812
2003.0,41041.0,49253.9939393939
2004.0,41041.0,49996.16969696968
2005.0,41041.0,50738.34545454546
2006.0,41041.0,51480.52121212124
2007.0,41041.0,52222.69696969702
2008.0,41041.0,52964.8727272728
2009.0,41041.0,53707.04848484858
2010.0,41041.0,54449.22424242436
2011.0,41041.0,55191.40000000014
2012.0,41041.0,55933.57575757569
2013.0,41041.0,56675.75151515147
2014.0,41041.0,57417.92727272725
1990.0,41043.0,91695.0
1991.0,41043.0,93338.0
1992.0,41043.0,94517.0
1993.0,41043.0,96089.0
1994.0,41043.0,97712.0
1995.0,41043.0,99859.0
1996.0,41043.0,101829.0
1997.0,41043.0,103515.0
1998.0,41043.0,104389.0
1999.0,41043.0,105254.0
2000.0,41043.0,107611.20000000019
2001.0,41043.0,109209.65454545477
2002.0,41043.0,110808.10909090936
2003.0,41043.0,112406.56363636395
2004.0,41043.0,114005.01818181854
2005.0,41043.0,115603.47272727313
2006.0,41043.0,117201.92727272771
2007.0,41043.0,118800.3818181823
2008.0,41043.0,120398.83636363689
2009.0,41043.0,121997.29090909148
2010.0,41043.0,123595.7454545456
2011.0,41043.0,125194.20000000019
2012.0,41043.0,126792.65454545477
2013.0,41043.0,128391.10909090936
2014.0,41043.0,129989.56363636395
1990.0,41045.0,26025.0
1991.0,41045.0,26453.0
1992.0,41045.0,26998.0
1993.0,41045.0,27294.0
1994.0,41045.0,27421.0
1995.0,41045.0,27807.0
1996.0,41045.0,28125.0
1997.0,41045.0,28290.0
1998.0,41045.0,28468.0
1999.0,41045.0,28360.0
2000.0,41045.0,29006.06666666665
2001.0,41045.0,29275.515151515137
2002.0,41045.0,29544.963636363624
2003.0,41045.0,29814.41212121211
2004.0,41045.0,30083.860606060596
2005.0,41045.0,30353.309090909082
2006.0,41045.0,30622.75757575757
2007.0,41045.0,30892.206060606055
2008.0,41045.0,31161.654545454425
2009.0,41045.0,31431.10303030291
2010.0,41045.0,31700.551515151397
2011.0,41045.0,31969.999999999884
2012.0,41045.0,32239.44848484837
2013.0,41045.0,32508.896969696856
2014.0,41045.0,32778.34545454534
1990.0,41047.0,229338.0
1991.0,41047.0,234319.0
1992.0,41047.0,239688.0
1993.0,41047.0,245718.0
1994.0,41047.0,250269.0
1995.0,41047.0,255179.0
1996.0,41047.0,259694.0
1997.0,41047.0,264263.0
1998.0,41047.0,268232.0
1999.0,41047.0,272038.0
2000.0,41047.0,278253.9333333336
2001.0,41047.0,283050.3212121222
2002.0,41047.0,287846.70909091085
2003.0,41047.0,292643.0969696976
2004.0,41047.0,297439.48484848626
2005.0,41047.0,302235.87272727303
2006.0,41047.0,307032.26060606167
2007.0,41047.0,311828.6484848503
2008.0,41047.0,316625.0363636371
2009.0,41047.0,321421.4242424257
2010.0,41047.0,326217.8121212125
2011.0,41047.0,331014.2000000011
2012.0,41047.0,335810.58787878975
2013.0,41047.0,340606.9757575765
2014.0,41047.0,345403.36363636516
1990.0,46103.0,81635.0
1991.0,46103.0,83480.0
1992.0,46103.0,84451.0
1993.0,46103.0,85743.0
1994.0,46103.0,86220.0
1995.0,46103.0,86873.0
1996.0,46103.0,86627.0
1997.0,46103.0,86927.0
1998.0,46103.0,87255.0
1999.0,46103.0,88053.0
2000.0,46103.0,89055.46666666679
2001.0,46103.0,89660.75151515147
2002.0,46103.0,90266.03636363638
2003.0,46103.0,90871.32121212129
2004.0,46103.0,91476.60606060596
2005.0,46103.0,92081.89090909087
2006.0,46103.0,92687.17575757578
2007.0,46103.0,93292.46060606069
2008.0,46103.0,93897.74545454537
2009.0,46103.0,94503.03030303027
2010.0,46103.0,95108.31515151518
2011.0,46103.0,95713.6000000001
2012.0,46103.0,96318.88484848477
2013.0,46103.0,96924.16969696968
2014.0,46103.0,97529.45454545459
1990.0,41049.0,7612.0
1991.0,41049.0,7996.0
1992.0,41049.0,8153.0
1993.0,41049.0,8546.0
1994.0,41049.0,8681.0
1995.0,41049.0,8944.0
1996.0,41049.0,9178.0
1997.0,41049.0,9561.0
1998.0,41049.0,9951.0
