13	750223
14	194203
15	279219
18	750223
19	930338
20	11292982
21	241822
276	372693
615	293907
651	13286072
737	16297149
771	7516815
813	372693
814	372693
815	372693
816	372693
817	372693
818	372693
820	11292982
821	372693
863	9266570
966	7328338
1116	372693
1136	16132726
1201	203434
1338	21315445
1339	108
1340	108
1341	108
1833	194203
1890	19873638
1902	1839637
1903	8889502
1904	8889502
1950	2304267
1973	418835
2211	8889502
2299	372290
2357	21146877
2472	13286072
2561	271376
2647	279219
2659	8889502
2863	11292982
2977	8889502
3260	372693
3861	10753531
