"01015"	184
"01051"	92
"05000"	2827
"05033"	93
"05099"	15
"05129"	15
"06023"	177
"06089"	231
"08014"	168
"08047"	68
"08083"	39
"08113"	37
"12015"	186
"12051"	68
"13049"	15
"13085"	49
"13115"	153
"13151"	243
"13247"	135
"13283"	11
"13313"	243
"16000"	1677
"16033"	4
"17023"	34
"17089"	658
"17119"	351
"17155"	12
"17191"	27
"18057"	477
"18093"	78
"18123"	34
"19047"	56
"19083"	41
"19113"	434
"19179"	83
"20001"	37
"20067"	28
"20133"	36
"20199"	6
"21035"	59
"21071"	57
"21101"	82
"21167"	28
"21233"	23
"22025"	14
"22061"	73
"23015"	50
"26007"	51
"26043"	71
"26139"	390
"27000"	6615
"27033"	32
"27099"	74
"27129"	36
"27165"	33
"28023"	23
"28089"	209
"28119"	14
"28155"	19
"29057"	15
"29093"	26
"29123"	23
"29189"	1785
"29219"	34
"30011"	2
"30077"	12
"30107"	5
"31001"	71
"31067"	44
"31133"	9
"35049"	201
"36039"	85
"36075"	143
"36105"	117
"37007"	38
"37043"	16
"37139"	69
"37175"	43
"38000"	1249
"38033"	6
"38099"	31
"39001"	36
"39067"	29
"39133"	176
"40021"	67
"40087"	52
"40117"	23
"40153"	63
"41011"	92
"42009"	77
"42045"	783
"42081"	192
"42111"	111
"42999"	632
"45059"	97
"46049"	6
"46085"	17
"46115"	14
"47017"	51
"47053"	68
"47149"	391
"47185"	38
"48007"	36
"48043"	21
"48139"	165
"48175"	10
"48205"	22
"48241"	48
"48337"	37
"48373"	48
"48403"	15
"48469"	162
"49000"	3224
"49033"	6
"51021"	15
"51087"	633
"51117"	53
"51153"	428
"51678"	23
"51810"	537
"53009"	88
"53045"	52
"53999"	85
"54035"	41
"54071"	14
"54101"	18
"55003"	40
"55069"	54
"55135"	95
"72031"	210
"72097"	150
"72127"	929
"C1254"	993
"C1746"	2734
"C1782"	667
"C2222"	491
"C2354"	268
"C2390"	139
"C2486"	912
"C2714"	621
"C2750"	245
"C3014"	191
"C3146"	182
"C3278"	284
"C3410"	136
"C3674"	3159
"C4114"	158
"C4150"	572
"C4378"	319
"C4606"	1103
"C4738"	282
"01025"	57
"01061"	38
"02150"	49
"02282"	1
"05007"	336
"05043"	32
"05139"	82
"06000"	33777
"06033"	76
"06099"	563
"08057"	5
"08093"	12
"08123"	340
"10001"	199
"12061"	204
"13059"	238
"13095"	199
"13125"	2
"13161"	29
"13257"	46
"13293"	42
"16007"	10
"16043"	21
"17000"	13822
"17033"	46
"17099"	175
"17129"	14
"17165"	40
"18001"	65
"18067"	187
"18133"	61
"19057"	98
"19093"	28
"19123"	43
"19189"	32
"20011"	41
"20077"	22
"20107"	14
"20143"	10
"21009"	73
"21045"	22
"21081"	25
"21111"	1300
"21177"	47
"21207"	34
"21999"	119
"22035"	12
"22071"	609
"22101"	116
"23025"	81
"26017"	140
"26053"	32
"26149"	111
"27007"	76
"27043"	34
"27139"	158
"28000"	2723
"28033"	216
"28099"	59
"28129"	25
"29001"	47
"29067"	15
"29133"	27
"29199"	8
"29229"	26
"30021"	22
"30087"	34
"31011"	23
"31077"	10
"31107"	23
"31143"	14
"32009"	6
"32999"	45
"34003"	1388
"35059"	8
"36049"	44
"36085"	419
"36115"	80
"37017"	57
"37053"	33
"37149"	27
"37185"	24
"38007"	5
"38043"	5
"39011"	104
"39077"	81
"39107"	90
"39143"	105
"40031"	170
"40097"	55
"40127"	21
"41021"	7
"42019"	324
"42055"	214
"42091"	1544
"42121"	90
"45003"	212
"45069"	53
"46059"	10
"46095"	4
"46125"	18
"47027"	9
"47063"	128
"47159"	31
"48017"	19
"48053"	56
"48149"	50
"48185"	39
"48215"	812
"48251"	176
"48347"	87
"48383"	22
"48413"	7
"48479"	375
"49007"	42
"49043"	124
"50005"	48
"51031"	73
"51097"	7
"51127"	22
"51163"	29
"51790"	54
"51820"	56
"53019"	13
"53055"	29
"54009"	59
"54045"	68
"54081"	156
"54999"	122
"55013"	32
"55079"	1525
"55109"	139
"56003"	23
"72005"	86
"72041"	34
"72137"	61
"C1426"	622
"C1594"	471
"C1888"	313
"C1918"	110
"C2070"	199
"C2166"	466
"C2430"	229
"C2526"	163
"C2562"	177
"C2658"	414
"C3354"	208
"C4058"	159
"C4418"	533
"C4652"	1502
"C4814"	273
"US000"	205385
"01035"	27
"01071"	76
"01101"	430
"05017"	24
"05053"	24
"05149"	40
"06007"	262
"06043"	33
"08001"	607
"08067"	105
"12035"	86
"12071"	751
"12101"	359
"13003"	20
"13069"	78
"13135"	1156
"13171"	24
"13201"	12
"13267"	40
"16017"	53
"16053"	57
"17007"	87
"17043"	1921
"17139"	33
"17175"	11
"18011"	112
"18077"	61
"18107"	67
"18143"	42
"19001"	24
"19067"	34
"19133"	28
"20021"	39
"20087"	24
"20117"	30
"20153"	8
"21019"	112
"21055"	14
"21091"	46
"21121"	46
"21187"	10
"21217"	43
"22009"	45
"22045"	137
"22081"	16
"22111"	27
"22999"	84
"24003"	850
"26027"	46
"26063"	60
"26159"	80
"27017"	61
"27053"	2565
"27149"	28
"28007"	24
"28043"	53
"28139"	38
