FIPS_CODE,Weekly_Wage,Total_Wages,Establishment_Count,Employment_Level
13067,712.46381243628946,98843669098.0,160,2588
C3654,569.5612543962485,91862445659.0,184,3530
72135,321.05737704918033,178363632.0,23,197
39057,502.62238219895289,15224265645.0,54,1183
28113,457.00598086124404,1938561226.0,32,451
30001,371.3805309734513,407100963.0,25,176
06045,458.36450839328535,5640854958.0,73,573
28073,409.15308988764048,1698717604.0,32,457
C4222,607.37260428410377,51011294523.0,146,1630
C4526,357.5,72069232.0,309,3875
37145,436.47699386503069,1892074240.0,31,465
09011,567.16706161137438,29473741382.0,80,1353
27063,402.06410256410254,466779376.0,22,278
13241,427.13541666666669,712868124.0,29,348
18015,479.78333333333336,716263173.0,24,301
29115,385.83238636363637,492307078.0,23,278
CS388,534.75,4917065206.0,9750,176887
46113,613.19396551724139,385826359.0,6,232
24011,450.68560606060606,1143022695.0,29,376
25019,723.50797872340422,1117667148.0,53,365
21061,437.30978260869563,152451550.0,13,159
29081,401.14527027027026,252124726.0,21,200
08081,529.73305084745766,682383457.0,20,207
31053,455.7488584474886,2606659180.0,33,515
01015,478.31485849056605,8575752408.0,46,812
19167,395.15366972477062,2426949358.0,37,501
26073,475.18886462882097,3458541994.0,41,643
30031,472.03292181069958,5465634823.0,59,491
C3638,444.25,226358537.0,784,9791
21029,395.61744966442956,1512417203.0,42,456
36107,413.01863354037266,2761399365.0,34,512
20111,491.60049019607845,2398857497.0,30,518
13047,412.91442953020135,2278733187.0,34,633
22000,554.20849561830573,461023555444.0,508,8023
72053,398.80339805825241,965097657.0,31,553
C1446,874.05767562879441,862481387590.0,903,15442
C4630,427.5,814348381.0,3110,36592
28035,484.97005988023955,5485415155.0,40,664
12093,440.59789156626505,1318027344.0,30,356
21225,480.71333333333331,757327483.0,24,394
26119,374.7350746268657,222781954.0,23,175
08121,458.59756097560978,102098578.0,13,111
53075,412.53648648648647,1516216106.0,52,357
C4546,422.33993399339931,10276561953.0,81,1340
C4794,471.03806228373702,12461017613.0,103,1604
55101,540.92304104477614,19508884710.0,61,1130
20137,441.8360655737705,235679066.0,18,191
51690,500.68613138686129,1680463003.0,34,534
22051,571.82520746887963,48358644541.0,127,1802
01073,623.77327188940092,107520582920.0,152,2941
20159,446.6090425531915,378389866.0,21,196
05053,399.84274193548384,425447387.0,24,310
46099,577.38252569750364,23629970661.0,67,1236
20189,556.19387755102036,208464025.0,19,181
51111,402.88492063492066,285670751.0,21,211
51169,474.18434343434342,461300166.0,22,231
C2710,515.27864583333337,12058225774.0,66,1034
C2002,441.35486577181206,8215046046.0,80,1107
C1542,414.0,354817043.0,1298,16466
C4074,448.5,478193404.0,1623,20481
39015,411.00208333333336,936912436.0,29,342
40039,450.29261363636363,1223549468.0,30,336
CS164,475.25,1473326708.0,3954,59621
16043,468.51086956521738,358307794.0,20,182
C2014,471.0,545887653.0,1248,22291
53055,379.43914473684208,706045810.0,40,216
39113,626.55883813306855,84768117529.0,113,2475
53000,683.9307270233196,903927351121.0,898,11182
01119,447.31756756756755,453476382.0,20,278
C1786,443.01939655172413,8161703625.0,95,1409
21043,425.13146551724139,576802220.0,26,265
04003,434.0711060948081,6317664281.0,36,542
CS350,598.25,19900961260.0,34627,639681
39023,468.34825870646767,11528615986.0,51,1014
C1474,439.9503239740821,10858576442.0,104,911
C3038,499.75,426902616.0,951,16424
27029,418.72857142857146,330447856.0,19,177
20097,505.13372093023258,103999188.0,13,128
C4086,509.75,767713333.0,2453,28948
26013,453.93421052631578,368512768.0,24,273
20015,440.23034934497815,2319378233.0,37,456
29061,418.30645161290323,181122781.0,19,149
51079,474.5151515151515,333558059.0,21,225
C1214,611.5,694763123.0,897,21862
21141,421.40625,1378268608.0,27,424
29121,397.84750000000003,548339081.0,23,278
C2134,474.21381969157773,41573450761.0,123,2080
