"01015"	8575752408.0
"01051"	1901227363.0
"05000"	257805297560.0
"05033"	2728120367.0
"05099"	213923627.0
"05129"	119821231.0
"06023"	8955468404.0
"06089"	12166389974.0
"08047"	821757929.0
"08083"	1151978973.0
"08113"	703628570.0
"12015"	6130337041.0
"12051"	1814869000.0
"13049"	223069591.0
"13085"	553162608.0
"13115"	7395949806.0
"13151"	6201897099.0
"13247"	6861252548.0
"13283"	76774137.0
"13313"	13447578057.0
"16000"	136704994027.0
"16033"	33523572.0
"17023"	636277398.0
"17089"	47987011405.0
"17119"	20155145736.0
"17155"	353243828.0
"17191"	560718987.0
"18057"	22621567394.0
"18093"	2551283855.0
"18123"	833612273.0
"19047"	1015334062.0
"19083"	1199024306.0
"19113"	29836941635.0
"19179"	2365137458.0
"20001"	787958996.0
"20067"	507496836.0
"20133"	973688647.0
"20199"	23771905.0
"21035"	1709686806.0
"21071"	1570512343.0
"21101"	3690853442.0
"21167"	1057180495.0
"21233"	520685140.0
"22025"	199984944.0
"22061"	2502698911.0
"23015"	1483287137.0
"26007"	1889466510.0
"26043"	2438423129.0
"26139"	27874138308.0
"27000"	825825783624.0
"27033"	495762194.0
"27099"	2376532035.0
"27129"	841497872.0
"27165"	618462559.0
"28023"	472920397.0
"28089"	4893150511.0
"28119"	170662832.0
"28155"	344620868.0
"29057"	150289952.0
"29093"	363445022.0
"29123"	281967403.0
"29189"	208384851239.0
"29219"	823324810.0
"30011"	15777163.0
"30077"	165691384.0
"30107"	40794628.0
"31001"	2210561380.0
"31067"	1212663185.0
"31133"	52071212.0
"35049"	11823721169.0
"36039"	2001581437.0
"36075"	6443943758.0
"36105"	4325732916.0
"37007"	1067343488.0
"37043"	189262977.0
"37139"	2349728402.0
"37175"	1701687621.0
"38000"	65714149210.0
"38033"	28852293.0
"38099"	600703130.0
"39001"	766868782.0
"39067"	453325885.0
"39133"	10464779363.0
"40021"	1291424349.0
"40087"	831516607.0
"40117"	356662917.0
"40153"	979297054.0
"41011"	3431969216.0
"42009"	2340442545.0
"42045"	61318605769.0
"42081"	10050056124.0
"42111"	3880891595.0
"45059"	3162111795.0
"46049"	39825091.0
"46085"	102956369.0
"46115"	178941766.0
"47017"	1020605717.0
"47053"	2527208495.0
"47149"	15184082996.0
"47185"	835450280.0
"48007"	605442146.0
"48043"	461580719.0
"48139"	6193969421.0
"48175"	109557744.0
"48205"	81399933.0
"48241"	1523230298.0
"48337"	484462862.0
"48373"	1262176911.0
"48403"	254239331.0
"48469"	6608822601.0
"49000"	269605439374.0
"49033"	43190772.0
"51021"	153581498.0
"51087"	46509912052.0
"51117"	1782005552.0
"51153"	16049756173.0
"51678"	517260558.0
"51810"	31590398225.0
"53009"	3062118803.0
"53045"	1874227274.0
"54035"	1259547168.0
"54071"	200968885.0
"54101"	210971139.0
"55003"	1142164221.0
"55069"	1672530911.0
"55135"	3333813052.0
"72031"	6184959407.0
"72097"	3612022260.0
"72127"	53209002812.0
"C1122"	456540688.0
"C1218"	704238515.0
"C1254"	44854349305.0
"C1290"	384137401.0
"C1386"	189751753.0
"C1650"	655776770.0
"C1746"	277788376070.0
"C1782"	45227223540.0
"C2222"	28783315786.0
"C2318"	1126802650.0
"C2354"	12962522122.0
"C2390"	773627560.0
"C2486"	55225511793.0
"C2648"	437377207.0
"C2714"	39181888606.0
"C2750"	12959165503.0
"C2846"	506552737.0
"C2882"	746217597.0
"C2978"	173223027.0
"C3014"	7296235718.0
"C3050"	1258923217.0
"C3146"	5097535235.0
"C3182"	1038975408.0
"C3278"	12768865699.0
"C3410"	7339545418.0
"C3506"	308096561.0
"C3542"	898333941.0
"C3638"	226358537.0
"C3674"	186592070299.0
"C3902"	593865656.0
"C4114"	7505917916.0
"C4150"	33319462810.0
"C4246"	474800220.0
"C4282"	407759872.0
"C4378"	23563948318.0
"C4606"	64875026340.0
"C4642"	243850491.0
"C4738"	16792080518.0
"CS212"	16628283552.0
"CS278"	26806838489.0
"CS380"	5955514291.0
"CS476"	46076172150.0
"CS542"	779475763.0
"USCMS"	3204702922488.0
"01025"	1478020539.0
"01061"	691279640.0
"02150"	989970051.0
"02282"	38306432.0
"05007"	13535783970.0
"05043"	789285584.0
"05139"	3498500298.0
"06000"	5581657080437.0
"06033"	2045320382.0
"06099"	34802103687.0
"08057"	40241970.0
"08093"	260583765.0
"08123"	14916362597.0
"10001"	8702595762.0
"12061"	8010675032.0
"13059"	10406178000.0
"13095"	9426429146.0
"13125"	26993003.0
"13161"	610811060.0
"13257"	1469800044.0
"13293"	1252671822.0
"16007"	141208667.0
"16043"	358307794.0
"17000"	2043429988834.0
"17033"	1036560050.0
"17099"	8467155955.0
"17129"	217146880.0
"17165"	1070794298.0
"18001"	2247629459.0
"18067"	10189565496.0
"18133"	1663670494.0
"19057"	4244486961.0
"19093"	470132249.0
"19123"	1087652186.0
"19189"	596005559.0
"20011"	721685600.0
"20077"	206446497.0
"20107"	258107409.0
"20143"	105066742.0
"21009"	2403853821.0
"21045"	323647637.0
"21081"	601006107.0
"21111"	118941102593.0
"21177"	1453573396.0
"21207"	550227270.0
"22035"	172382677.0
"22071"	66331972597.0
"22101"	5719124518.0
"23025"	3087035063.0
"26017"	8589473738.0
"26053"	774547857.0
"26149"	4810497566.0
"27007"	2450433869.0
"27043"	717799459.0
"27139"	7532693313.0
"28000"	250468618688.0
"28033"	5241982258.0
"28099"	1471801342.0
"28129"	436746491.0
"29001"	1166200888.0
"29067"	220521321.0
"29133"	440240789.0
"29199"	97643655.0
"29229"	526730881.0
"30021"	359279814.0
"30087"	546290100.0
"31011"	190786611.0
"31077"	41640942.0
"31107"	252291198.0
"31143"	105261311.0
"32009"	22051748.0
"34003"	174057111353.0
"35059"	109825925.0
"36049"	849637857.0
"36085"	20839277168.0
"36115"	2849622906.0
"37017"	1644787471.0
"37053"	414192804.0
"37149"	506170796.0
"37185"	468191422.0
"38007"	19973956.0
"38043"	42378777.0
"39011"	3774000486.0
"39077"	4452028003.0
"39107"	2229100926.0
"39143"	4640043792.0
"40031"	5665498594.0
"40097"	1607114396.0
"40127"	213621930.0
"41021"	65237939.0
"42019"	14644940458.0
"42055"	9589188341.0
"42091"	178564497721.0
"42121"	3418191952.0
"45003"	11707311021.0
"45069"	974871338.0
"46059"	85510995.0
"46095"	11519497.0
"46125"	206833175.0
"47027"	189964751.0
"47063"	5852237864.0
"47159"	736061981.0
"48017"	264949016.0
"48053"	1318879866.0
"48149"	1168652183.0
"48185"	929863314.0
"48215"	27612680574.0
"48251"	5881411087.0
"48347"	2795472084.0
"48383"	130029068.0
"48413"	64459815.0
"48479"	11194598489.0
"49007"	1229390221.0
"49043"	2681059852.0
"50005"	1669545882.0
"51031"	2918360423.0
"51097"	91138373.0
"51127"	253946042.0
"51163"	812796903.0
"51790"	1483388373.0
"51820"	1849414067.0
"53019"	235172113.0
"53055"	706045810.0
"54009"	1417857772.0
"54045"	1623193652.0
"54081"	5533123025.0
"55013"	535148197.0
"55079"	152971626228.0
"55109"	4670192873.0
"56003"	560060656.0
"72005"	1374449704.0
"72041"	727270443.0
"72137"	1288829120.0
