FIPS_CODE,Weekly_Wage,Total_Wages,Establishment_Count,Employment_Level
13067,913.3514422018156,15150487704.0,20372,318996
72135,315.2283277563049,47384807.0,431,2890
28113,508.8848742652923,396418603.0,1080,14980
06045,606.2817726692426,1028315323.0,4089,32617
28073,475.9493792269716,444880197.0,1223,17975
55079,848.2384387108945,21652265298.0,21221,490887
09011,908.8555896833129,5159998830.0,6864,109182
27063,514.0291207384885,121837581.0,363,4558
13241,527.5346356904553,138990078.0,551,5066
36091,718.4237078992674,2795809799.0,5300,74838
29115,506.92521606714723,111852542.0,429,4243
46113,671.7717013942043,73142055.0,117,2093
24011,598.3766642546756,259937017.0,734,8353
21061,489.9518700127355,26545429.0,146,1041
29081,410.22411051782456,58567833.0,295,2745
08081,752.9404499613948,168706598.0,523,4308
31053,549.3301566778101,476971656.0,1112,16697
01015,665.7009581100763,1762932133.0,2623,50927
72139,305.56746689308557,163627508.0,719,10297
33011,947.1966004684128,9707892471.0,12370,197097
26073,533.0791302678554,635920223.0,1411,22940
30031,615.1023007481728,1344033793.0,5192,42020
21029,574.3241871501599,409290409.0,1186,13704
36107,859.1967672456293,653549453.0,867,14627
20111,528.1662308793119,446211205.0,936,16246
13047,567.2341690517045,455312817.0,887,15436
48329,877.3836748780336,2969370223.0,4584,65083
72053,423.9369075457334,258764588.0,651,11738
40055,437.18861740166847,19073665.0,118,839
28035,626.6751721025244,1117724259.0,1979,34299
12093,555.851308918961,284121729.0,1001,9829
50025,677.2285903285301,787286363.0,1999,22356
08121,508.0058020662667,25011835.0,138,946
22079,634.8864630575716,1880141767.0,3611,56949
38037,439.96674046299734,11460107.0,87,500
36121,572.6365671298288,381514150.0,890,12812
05019,525.3606687862081,232332350.0,625,8504
51690,489.00993417713534,309920641.0,701,12187
40059,557.1093051807628,29797734.0,146,1028
01073,859.866204781189,16252728968.0,18885,363489
20159,529.0482118560832,97857166.0,329,3557
05053,503.4372481709809,80464711.0,307,3073
08029,552.9131907617126,250054069.0,969,8697
40051,566.3447238087188,366266271.0,1055,12436
51111,495.57417698983767,55673629.0,245,2160
20037,503.31347254872264,430846231.0,1169,16461
13309,502.87542925824175,17572479.0,99,672
22031,705.0244664955268,185747391.0,446,5066
22127,547.6704441743358,131418087.0,380,4614
53055,550.268297579543,157145437.0,971,5491
48191,388.9490957056469,13957179.0,131,690
01119,530.9920210615223,78794260.0,274,2853
21043,445.8126188596494,131198047.0,509,5659
04003,700.8097765395461,1392553177.0,2638,38212
39023,615.4124324014984,1609462082.0,2710,50293
20197,460.79962630756955,32553804.0,175,1358
27029,510.0613953176287,60813260.0,250,2292
20097,471.0655040728407,25040429.0,112,1022
72153,287.4994900288497,88791630.0,635,5939
20015,558.7413284204705,506883242.0,1362,17445
29061,405.05783665363106,32972383.0,229,1565
08005,1022.3000858979241,14816370299.0,19878,278714
21141,627.8531755761079,248396924.0,561,7608
29121,508.51429344709504,126510898.0,465,4784
53021,588.5762089452102,756189176.0,2261,24707
20057,588.1152704306063,491878244.0,780,16083
37177,471.3763553422836,20563165.0,99,838
24037,982.2442915017386,1923408180.0,2086,37657
46019,478.9647067491895,58504581.0,348,2349
31151,613.3623733908878,215319430.0,332,6750
29169,595.0603772167303,406564490.0,858,13139
28051,505.92177727731246,107829638.0,332,4098
48461,809.081510043965,52386949.0,117,1245
54081,636.9477400239551,1050805808.0,2252,31726
01093,553.6990424756184,312087482.0,656,10839
30083,667.0433129014035,159426687.0,497,4596
39015,553.4080849454087,212124086.0,656,7371
17201,722.5849972676459,5103542446.0,6886,135824
37103,573.8672019421884,41287641.0,203,1383
45023,653.0017472871806,271821337.0,580,8005
72127,566.7770629814947,8349459300.0,14872,283297
08035,908.8553896905843,3925384600.0,9412,83058
48113,1055.3967175414666,81030284195.0,70120,1476482
05099,536.3576032705478,64155342.0,198,2300
53077,572.0649891403041,2918438549.0,7869,98107
48173,649.1413945766463,1563998.0,69,46
72999,897.552488730991,122193095.0,935,2618
40077,868.2855898328114,114619197.0,210,2538
20079,568.811922053635,403930031.0,836,13656
01095,547.1605622753548,1035969004.0,2027,36410
37107,562.0575556423272,760498533.0,1468,26020
47121,653.7649020623462,41231209.0,95,1212
35039,552.9005093067271,319598979.0,790,11116
40069,518.5452177623978,74524973.0,218,2763
23001,635.8486771816882,1603731599.0,3126,48503
08103,1015.9555332421389,209443297.0,312,3964
51830,543.431902741554,371233730.0,702,13137
31127,515.4328675977791,63832409.0,229,2381
36073,609.8520951981119,411094589.0,767,12963
42015,642.8745984954837,718655799.0,1565,21497
51750,658.8803632188706,157818319.0,355,4606
42115,495.5095377247748,225976464.0,1015,8770
47999,985.8191075762319,2204748616.0,9034,43008
17111,732.6177566698773,3921618112.0,8357,102940
51033,630.9469945600864,140341540.0,462,4277
31129,424.2991061357998,30094687.0,186,1364
48091,629.365177406612,1092685989.0,2709,33387
42093,909.5841199139179,545232009.0,405,11527
47143,676.2112816844576,368683915.0,489,10484
13295,577.8550958230596,417075198.0,841,13880
55053,608.951845261829,257593532.0,464,8134
26063,587.9946087448479,365147984.0,1055,11942
46053,439.08287829369294,31950012.0,214,1399
31161,407.89232695618676,33878313.0,237,1597
39041,876.3655133499767,3003258459.0,4013,65902
28121,642.6483873863517,1768251108.0,3401,52913
08049,556.8710677539982,210867026.0,1022,7282
72003,278.20493334421377,62501984.0,584,4320
18029,627.1112972928396,476548564.0,1021,14613
35047,531.4466930248076,230972933.0,607,8357
29205,433.2819590001535,43300177.0,208,1921
36999,1479.1136435462356,9415063705.0,21328,122410
37135,694.1018591927233,1380941562.0,3630,38260
17073,551.3321974325733,399890983.0,1129,13948
48035,559.2430202574362,105402769.0,355,3624
40113,566.5329279142633,185512718.0,589,6297
42033,581.9880281695955,939788836.0,2196,31053
37149,538.984056125095,129912944.0,554,4635
02280,605.5905506196874,65117537.0,297,2067
13179,647.2038435607393,561569067.0,907,16686
40095,531.4350568296026,104875697.0,283,3795
17193,565.5170835594699,137195387.0,414,4665
13133,579.6311364514885,167944644.0,442,5572
31105,501.76810448262063,36383038.0,158,1394
36053,603.856855186472,666322425.0,1622,21220
21207,460.8916903881955,122296381.0,433,5102
27101,485.93202168831834,68052188.0,332,2693
08014,1176.1811361065209,1802432117.0,2042,29470
20129,592.7120966105138,35043510.0,122,1137
