FIPS_CODE,Weekly_Wage,Total_Wages,Establishment_Count,Employment_Level
13067,466.02768817204299,37644611829.0,115,1584
C3654,379.54744958481615,46324871051.0,162,2711
72135,270.56018518518516,137544978.0,16,201
39057,314.42052023121386,4852765552.0,45,706
28113,319.16625615763547,1093265056.0,29,352
30001,293.37831858407077,264368070.0,19,144
06045,309.06282051282051,3583100603.0,66,515
28073,257.69966442953017,653131301.0,19,254
C4222,397.36440185830429,24147028432.0,133,1258
C4526,271.75,37569326.0,259,2653
37145,279.94270833333331,1018036506.0,24,405
09011,409.13879736408569,18775313103.0,84,1209
27063,300.46641791044777,247869018.0,21,241
13241,256.15697674418607,315273925.0,24,250
18015,287.23097826086956,412822074.0,24,267
29115,254.06481481481481,361702664.0,25,303
CS388,392.0,3101165550.0,8348,152125
46113,346.75581395348837,183470760.0,7,211
24011,297.40086206896552,861545488.0,28,375
25019,382.60393258426967,449313985.0,38,242
21061,289.56521739130437,104476066.0,12,143
29081,246.31923076923076,152958817.0,22,192
08081,375.30693069306932,530294161.0,19,215
31053,296.60116279069769,1470323702.0,33,406
01015,319.87064343163541,6358413848.0,45,864
19167,270.45202020202021,1252609535.0,33,416
26073,330.28725961538464,1960460203.0,34,518
30031,275.73842592592592,2288766342.0,36,322
C3638,324.25,132030139.0,686,7832
21029,236.81015037593986,658050232.0,27,311
36107,305.31632653061223,2249918210.0,31,527
20111,322.15025252525254,1539888246.0,29,452
13047,263.13345864661653,1072671142.0,26,470
22000,390.74786646586347,295800381469.0,425,6892
72053,207.07291666666666,461724191.0,25,397
C1446,557.58172655565295,430545798837.0,784,12848
C4630,332.75,469281353.0,2332,27125
28035,325.98506289308176,3314495259.0,41,581
12093,297.69572368421052,762841034.0,28,308
21225,402.10855263157896,1119488344.0,25,506
26119,238.94615384615383,115126620.0,19,140
08121,329.93124999999998,65075956.0,14,95
53075,315.33284023668637,913342944.0,55,340
C4546,293.86340206185565,7279748886.0,75,1275
C4794,291.87172284644197,7688586244.0,99,1430
55101,346.9990138067061,12318863922.0,58,1071
20137,307.42982456140351,142361066.0,18,157
51690,331.03875968992247,1585711493.0,35,705
22051,392.46519337016576,29533932516.0,108,1559
01073,421.6057046979866,65424771733.0,141,2652
20159,291.10869565217394,292909880.0,21,189
05053,289.82727272727271,259623401.0,21,282
46099,351.68806646525678,11297225904.0,58,864
20189,383.74479166666669,155486047.0,18,154
51111,280.80158730158729,196003849.0,20,213
51169,319.32865168539325,341322338.0,19,231
C2710,343.16100543478262,7129817361.0,54,864
C2002,284.67657342657344,5234852137.0,71,1027
C1542,341.25,249687861.0,1067,14044
C4074,356.75,348982176.0,1492,18814
39015,300.97429906542055,495425360.0,28,295
40039,311.11350574712645,967119586.0,30,320
CS164,342.25,864556871.0,3564,48592
16043,337.92857142857144,250471139.0,17,177
C2014,350.0,338845400.0,1060,18589
53055,266.00196850393701,385982315.0,31,196
39113,419.96659815005137,59934295947.0,103,2516
53000,447.92097082735535,461584568022.0,617,9251
01119,316.5110294117647,411971231.0,21,346
C1786,268.61689814814815,4507154170.0,78,1135
21043,299.74532710280374,332139204.0,22,225
04003,294.38355263157894,4126972361.0,36,492
CS350,420.0,11333363024.0,27005,518842
39023,312.03493150684932,7177578121.0,52,932
C1474,262.94022988505748,6494776267.0,70,809
C3038,366.0,304222195.0,873,15981
27029,308.90441176470586,132103558.0,16,133
20097,341.16463414634148,81065266.0,15,125
C4086,387.25,524741613.0,2383,26074
26013,276.23636363636365,169465946.0,21,185
20015,281.49146341463415,1254540020.0,34,372
29061,293.0593220338983,99014281.0,16,124
51079,265.9212962962963,100926638.0,16,111
C1214,404.5,332624572.0,767,15807
21141,257.35599999999999,800025067.0,22,350
29121,284.46703296703299,363049586.0,23,275
C2134,324.16553637484589,25072109459.0,107,1762
54003,317.14145907473312,2550093018.0,33,449
C1076,333.75,331954691.0,922,19123
22107,321.13333333333333,79672381.0,16,119
24037,323.01728110599078,3892678243.0,45,740
20043,316.51249999999999,228789849.0,16,207
CS122,498.5,41315666488.0,88263,1593554
56043,382.1712962962963,364400106.0,19,165
C2534,545.25,546437456.0,636,19259
05109,264.72187500000001,169863060.0,16,148
29169,236.86347517730496,1282551165.0,29,506
28051,293.79651162790697,309946634.0,24,260
48461,437.58064516129031,166858124.0,19,208
54081,361.40598290598291,3586727470.0,39,468
C4306,347.75,290984425.0,1126,16091
C3542,354.0,563068779.0,2114,30569
30083,298.20792079207922,349216093.0,24,196
C1426,343.42556179775283,19873147146.0,139,1786
21125,348.46463414634144,1679357367.0,30,456
C3510,379.25,677686521.0,2103,34362
17011,311.54272151898732,1202442499.0,35,413
51073,275.55263157894734,570886711.0,28,248
C3770,260.69890510948903,5272943685.0,91,1750
48113,520.76259328358208,285303527996.0,299,6312
C1726,321.0,161687169.0,787,9687
05099,268.92213114754099,167698076.0,19,168
56005,354.39351851851853,2888590448.0,34,481
48173,336.59615384615387,20464004.0,9,45
C3810,284.0,100170402.0,576,6784
48449,342.73709677419356,1261352167.0,25,416
33011,437.57409568261374,32320614477.0,95,1460
31147,307.73287671232879,202924316.0,22,200
C1058,438.36005625879045,79296915987.0,247,4353
01095,296.14046822742478,3450370322.0,41,699
55139,354.35141509433964,12134006543.0,54,1215
35039,302.36702127659572,602931645.0,23,267
C1418,344.25,351220394.0,1201,19587
53017,319.29435483870969,697945123.0,53,437
48473,242.8256880733945,553046075.0,19,267
C4046,315.25,249259048.0,884,15203
51830,353.546875,1317592675.0,33,629
31127,317.96031746031747,231748328.0,17,194
36073,316.10074626865674,1458549584.0,34,555
C3738,338.0,123957204.0,604,7056
42015,283.396265560166,2607883598.0,37,530
51750,349.09666666666669,739767655.0,27,475
42115,267.97754491017963,856655632.0,30,305
C3714,401.0,803171233.0,2458,38499
17111,348.47711864406779,9893985657.0,59,779
C3006,309.5,149611937.0,758,9297
31129,269.07377049180326,107991949.0,18,138
18047,250.7685185185185,237123994.0,19,187
42093,317.97697368421052,1285531371.0,23,674
47143,325.79000000000002,1151947587.0,21,510
13295,327.88474025974028,1678777195.0,31,588
55053,270.71470588235292,405437885.0,24,316
C3694,396.25,314775465.0,793,15272
26063,290.05900621118013,1162648833.0,36,399
15000,469.77237654320987,112950982565.0,202,3637
46053,261.90306122448982,76004197.0,19,127
C1746,455.95247568523433,178175218489.0,345,6395
31161,285.09016393442624,132267647.0,22,163
39041,286.29006968641113,2600806765.0,32,426
30095,301.14655172413791,153925416.0,15,136
48353,312.83018867924528,487314379.0,23,279
CS566,410.25,5674117549.0,14863,265934
28121,323.11752717391306,3961790252.0,35,533
08049,268.28518518518518,397635650.0,23,206
72003,201.859375,185946208.0,20,213
C1518,259.29119850187266,8442673932.0,74,1001
