FIPS_CODE,Weekly_Wage,Total_Wages,Establishment_Count,Employment_Level
13067,532.5920104127928,6449949151.0,14544,232894
72135,218.99378650428739,24671402.0,169,2166
28113,329.56283367314467,223709888.0,911,13053
06045,373.2735693226467,560656279.0,3774,28884
28073,347.53473810591254,137205672.0,568,7592
55079,522.4483419497654,13838049353.0,22308,509363
09011,578.5581609616315,3353650372.0,6378,111472
27063,346.841113500881,56495446.0,248,3132
13241,338.18145448224533,83009118.0,368,4720
36091,464.9083743916211,1240511916.0,3825,51313
29115,323.0996050687669,66921898.0,311,3983
46113,451.25919794315206,31709683.0,44,1351
24011,407.43720506160696,133912522.0,446,6320
21061,312.37635057080723,12258481.0,84,754
29081,263.2369126266834,33921937.0,250,2478
08081,513.7372804987084,96915168.0,340,3627
31053,360.42641596976534,266708940.0,1033,14230
01015,409.1247252277061,932274557.0,2395,43821
72139,207.01210699307495,55382225.0,328,5144
33011,549.2370628421385,4628834121.0,10190,162072
26073,359.62669298346975,313269134.0,1122,16751
30031,349.8324898785425,409922517.0,2563,22533
21029,347.45432740648727,142253940.0,668,7873
36107,573.1743013480027,353428445.0,741,11857
20111,358.3326651622815,258729562.0,875,13885
13047,369.4912182035751,240021988.0,645,12492
48329,491.29728260452305,1215818462.0,3629,47590
72053,284.29317607277085,116919454.0,386,7908
40055,310.20049781889946,16450346.0,98,1019
28035,388.6171467270941,605383905.0,1808,29957
12093,344.8905799163837,140569123.0,696,7838
50025,431.0604958559048,512479346.0,1871,22863
08121,357.8417712754258,14642766.0,98,786
22079,398.0482914701233,942722315.0,2969,45545
38037,275.18739099055756,6100721.0,69,426
36121,391.4897619243276,217558560.0,767,10686
05019,331.8948834233299,133828425.0,586,7754
51690,366.76274927293207,290305675.0,710,15221
40059,351.55812823084636,15188483.0,129,830
01073,516.7939672473289,9554075843.0,17681,355523
20159,325.2016628647645,52177306.0,324,3085
05053,369.57796980352344,54374282.0,213,2829
08029,332.0267738883632,106455531.0,604,6165
40051,368.4904052467271,208374937.0,831,10874
51111,286.6087457617659,34234937.0,227,2297
20037,338.11638957716167,253905347.0,931,14441
13309,310.69728748022743,7071056.0,51,437
22031,438.0724741676233,100732137.0,340,4422
22127,383.4507253770827,79918928.0,362,4008
53055,357.1146244057695,70463715.0,690,3794
48191,222.11980446737726,5452671.0,77,472
01119,374.5024036935319,76680990.0,272,3937
21043,277.7140164119794,57307213.0,425,3968
04003,419.76741870780944,582141152.0,2000,26669
39023,472.1624705460131,1284043950.0,2792,52298
20197,245.46858032355507,8830814.0,108,691
27029,354.36139277142905,36322279.0,208,1971
20097,315.10768794697367,14452099.0,88,882
72153,182.26028822333092,38894224.0,450,4103
20015,369.6094385687229,256557246.0,1055,13348
29061,279.4762486560454,22874572.0,186,1574
08005,583.5235728735378,6265739581.0,14012,206495
21141,398.01652327816157,183279312.0,473,8855
29121,287.21882555463134,69297669.0,366,4639
53021,372.0145243881761,329102649.0,1722,17012
20057,379.13747206324155,285845010.0,888,14498
37177,283.7128444275048,4218148.0,55,285
24037,507.20834936776237,521056828.0,1436,19755
46019,335.20819359621566,31651475.0,239,1815
31151,402.9311548567521,117618156.0,272,5613
29169,335.32867926443475,165180113.0,675,9472
