FIPS_CODE,Weekly_Wage,Total_Wages,Establishment_Count,Employment_Level
13067,744.9008669289635,11738949871.0,18028,303059
72135,282.8503229927273,32474517.0,250,2207
28113,398.3232826304995,311753692.0,969,15051
06045,467.9054737774292,802757503.0,3898,32993
28073,410.13889307931476,260094364.0,840,12195
55079,670.1630758302344,18274237958.0,21742,524391
09011,697.0677880597178,4362229538.0,6329,120345
27063,410.3580150281778,79514799.0,279,3726
13241,426.95883469365737,129277727.0,430,5822
36091,554.9840911791324,1816966301.0,4344,62959
29115,401.1913533057355,83442586.0,306,3999
46113,564.5690845395785,41954446.0,49,1429
24011,448.4137533990887,172652598.0,503,7404
21061,369.44781333832424,17765637.0,90,924
29081,339.0038658375859,46213798.0,264,2621
08081,560.1969487037114,109299093.0,414,3752
31053,447.37431686513105,386954775.0,1058,16633
01015,482.4818493404816,1148681529.0,2556,45784
72139,226.52676929066965,90761197.0,434,7705
33011,755.1568949521998,7560324742.0,12147,192530
26073,463.61495384704995,552116885.0,1351,22901
30031,441.44735487966256,701468823.0,3645,30558
21029,434.0800366176346,222230458.0,903,9845
36107,666.4003034016646,470914440.0,827,13589
20111,441.23199915858316,342602675.0,908,14932
13047,472.5792835964017,364032863.0,777,14813
48329,598.3586113672205,1580274068.0,3879,50788
72053,334.5149349563635,162722337.0,438,9354
40055,390.19622428853205,20772096.0,88,1023
28035,473.675977835204,772420575.0,1787,31359
12093,429.832050754142,199030579.0,771,8904
50025,538.5158231686715,661489681.0,1915,23622
08121,421.9387390773277,19459674.0,87,886
22079,479.58098307151573,1298374711.0,3367,52063
38037,317.72974084738786,7724010.0,67,467
36121,470.53060676041724,281307978.0,850,11497
05019,397.5828567329832,181069040.0,601,8758
51690,440.85802036253114,280171297.0,682,12221
40059,391.35842088689145,18227388.0,121,895
01073,653.0296522017352,13026229100.0,18988,383603
20159,402.68562188693363,70228104.0,338,3353
05053,434.58518407662376,72597455.0,263,3212
08029,420.4045153348525,160514648.0,778,7342
40051,436.7040518627855,264197654.0,862,11634
51111,408.17052459226926,42378985.0,228,1996
20037,411.8129575650174,359272625.0,1017,16777
13309,411.29930925697414,10777550.0,52,503
22031,515.5894693065679,135134625.0,394,5040
22127,445.92948806277275,98165877.0,376,4233
53055,431.69035476983714,108240025.0,886,4821
48191,307.3803695656507,10280234.0,98,643
01119,415.70618260805225,69279791.0,272,3204
21043,350.8952612474057,84873844.0,498,4651
04003,499.06820081285446,810317574.0,2109,31224
39023,567.3874929308514,1690863146.0,2698,57309
20197,357.7999648753073,14261191.0,119,766
27029,518.8186569941951,65510713.0,235,2428
20097,352.03269102535614,20589336.0,94,1124
72153,234.36186183583246,58583044.0,531,4807
20015,439.41372962712967,352807920.0,1224,15440
29061,380.339759655549,35510802.0,211,1795
08005,894.7419428486793,13097279086.0,17622,281500
21141,504.7123433378484,235986668.0,543,8991
29121,371.21710091347006,91706710.0,404,4750
53021,456.3613622813764,499843625.0,2213,21063
20057,478.82397729359826,384975595.0,881,15461
37177,423.4890353150221,9533444.0,65,432
24037,734.1991331215675,1185724258.0,1643,31057
46019,370.1489163961585,36641288.0,266,1903
31151,491.05736170953554,146679325.0,278,5744
29169,431.4363582533828,233644216.0,749,10414
28051,409.6747129945949,80065870.0,291,3758
48461,573.7087568276467,27413908.0,75,918
54081,489.92454838608666,704190600.0,2118,27641
01093,464.05503668739027,276125431.0,681,11442
30083,406.9974179868231,75241070.0,443,3555
39015,463.8055170774342,172993583.0,515,7172
17201,606.7075940398275,4488922910.0,6594,142285
37103,451.07716498628497,36671521.0,174,1563
45023,499.206445653126,271643021.0,592,10464
72127,413.4177879217145,6744164164.0,13274,313715
08035,636.4581545919472,1717036173.0,5196,51880
48113,855.5916389305239,69447656061.0,67704,1560945
05099,337.5187048686261,22248783.0,168,1267
53077,446.91862434345006,2159290164.0,8772,92913
48173,450.04153176286695,1343674.0,11,57
40077,497.22780168436196,68250814.0,121,2639
20079,466.682621596898,318169122.0,780,13110
01095,457.1564647491477,828211319.0,1997,34839
37107,477.3199640204004,686669159.0,1561,27665
47121,465.403932413923,29674465.0,61,1226
35039,415.3942614480091,190125815.0,699,8801
40069,411.65070202453103,54269147.0,153,2535
23001,504.3782742714625,1234422786.0,2808,47065
08103,532.9113797267883,49127679.0,205,1772
51830,445.9115366032904,371943285.0,777,16040
31127,405.23951057146877,37458044.0,165,1777
36073,495.27259026145606,298387868.0,757,11585
42015,524.5564671090161,605675278.0,1388,22204
51750,534.6441617760202,168868606.0,371,6074
42115,417.1018141590812,175072369.0,819,8071
17111,615.269546726812,2784663208.0,6650,87037
51033,477.2351742927712,93712285.0,392,3776
31129,319.5735115087341,26337864.0,177,1584
48091,474.6758114576722,642483679.0,1890,26029
42093,690.6281359177987,402473215.0,276,11206
47143,512.2972268244247,264580855.0,437,9931
13295,461.99611979638723,345764518.0,796,14392
55053,466.0191288610399,145571638.0,410,6007
26063,511.22123749849374,367694171.0,1127,13831
46053,344.87466004353814,19486223.0,161,1086
31161,319.7700900362386,25677858.0,212,1544
39041,641.8442108223088,1165633802.0,2196,34924
28121,529.9202993051227,1157412527.0,2566,42002
08049,414.2778104786339,129502415.0,738,6011
72003,274.2566660110244,56238432.0,408,3943
