FIPS_CODE,Weekly_Wage,Total_Wages,Establishment_Count,Employment_Level
13067,950.0406126120093,14348464639.0,20833,290442
72135,343.5811975686051,38662505.0,339,2164
28113,559.4634114011656,400966681.0,1056,13782
06045,658.6626767383647,992267199.0,4216,28970
28073,532.9943429808494,473446616.0,1291,17082
55079,916.4487908722981,22099507331.0,22287,463736
09011,979.0417378748574,5405841288.0,6873,106183
27063,610.2218961505221,152972459.0,346,4820
13241,531.0056296859626,121958895.0,491,4416
36091,816.7713902543633,3137124709.0,5453,73863
29115,578.2243579611087,110962218.0,397,3690
46113,767.1695837289082,87810742.0,126,2201
24011,653.2777122829376,266540573.0,702,7846
21061,563.555195226359,28962980.0,144,988
29081,470.41563225088174,60281568.0,298,2464
08081,879.2470883734283,183778761.0,473,4019
31053,612.7551384022678,512775559.0,1097,16093
01015,716.9963563176428,1693471065.0,2499,45421
72139,314.13478420378743,143279807.0,590,8771
33011,1013.6316708208068,9825680160.0,11818,186414
26073,582.8516190855654,636825039.0,1346,21011
30031,667.1144965004828,1381880092.0,5279,39835
21029,602.3194491735411,523020279.0,1118,16698
36107,867.4076876247566,592727430.0,922,13141
20111,573.7372932787138,415965275.0,927,13942
13047,609.1141141037627,412304877.0,912,13017
48329,1073.1590672084455,4088211629.0,4822,73259
72053,465.4568117556813,251206731.0,555,10378
40055,520.3758430099895,20524664.0,123,758
28035,674.359865986474,1151462278.0,1913,32836
12093,587.5461124030954,279763215.0,981,9156
50025,729.3879620703027,820120907.0,1934,21623
08121,620.8251376699366,28860919.0,137,894
22079,699.3871461060916,1997152916.0,3674,54914
38037,523.1076542269615,13736807.0,88,504
36121,629.088711650916,386464084.0,900,11813
05019,575.9510193967282,253342423.0,624,8459
51690,549.4082072358103,297753243.0,785,10422
40059,612.8686328449149,35943111.0,145,1127
01073,922.1302224624595,15858590853.0,17683,330726
20159,581.0473848635182,112400324.0,354,3720
05053,552.1258426866658,83018930.0,316,2891
08029,623.6645806369714,260371439.0,884,8028
40051,642.8120773475648,401295795.0,1081,12005
51111,552.76301990531,50670312.0,249,1762
20037,553.6819517427355,439803970.0,1069,15275
13309,607.757593739942,20141897.0,91,637
22031,840.3547275186526,282481320.0,489,6464
