FIPS_CODE,Weekly_Wage,Total_Wages,Establishment_Count,Employment_Level
13067,581.45052631578949,63480952046.0,145,2191
C3654,476.57899408284021,67805362152.0,173,3181
72135,272.13749999999999,135040985.0,18,177
39057,425.26232876712328,7076120427.0,55,861
28113,415.81674757281553,1649980437.0,31,431
30001,372.76869158878503,376489808.0,25,191
06045,372.36622276029055,4469515628.0,75,551
28073,317.85863095238096,1163991543.0,27,389
C4222,451.18088737201367,31492681668.0,146,1385
C4526,310.75,60443330.0,297,3737
37145,368.51470588235293,1708654119.0,29,494
09011,510.86223662884925,25022209456.0,83,1328
27063,376.76013513513516,392163217.0,21,276
13241,352.71703296703299,527029536.0,26,312
18015,379.43947368421055,582648383.0,24,300
29115,340.64634146341461,439161190.0,25,303
CS388,462.0,4085345215.0,9338,169997
46113,489.28409090909093,293139286.0,8,277
24011,370.31944444444446,1034854543.0,27,359
25019,540.8125,716000509.0,48,308
21061,354.01630434782606,119257508.0,12,137
29081,309.79411764705884,200792015.0,22,213
08081,471.28181818181821,652544013.0,19,224
31053,376.35046728971963,1985126198.0,32,470
01015,390.09746835443036,7358093537.0,47,839
19167,341.30140186915889,1828899774.0,34,456
26073,390.27178899082571,2534536413.0,38,588
30031,374.42596566523605,3798297062.0,48,425
C3638,371.0,183441750.0,743,9516
21029,314.27533783783781,1128418774.0,35,394
36107,364.35472972972974,1958406359.0,32,459
20111,400.72474747474746,1909751507.0,31,501
13047,357.70862068965516,1677436466.0,31,596
22000,475.17145688800792,380443999130.0,472,7656
72053,318.54473684210524,810211378.0,32,585
C1446,672.5629355400697,576527456194.0,823,13996
C4630,390.0,653342817.0,2739,32205
28035,400.8042168674699,4446746452.0,40,597
12093,378.5,1081823048.0,30,371
21225,413.22402597402595,764518579.0,23,388
26119,276.44230769230768,155934199.0,22,157
08121,379.29268292682929,87000896.0,13,110
53075,383.45762711864404,1198569321.0,52,353
C4546,365.32558139534882,8805264657.0,83,1345
C4794,368.25701754385966,9988495743.0,95,1485
55101,431.50662878787881,15489608927.0,60,1100
20137,405.88934426229508,197291056.0,18,177
51690,412.02362204724409,1770413323.0,38,699
22051,480.10869565217394,39362288431.0,118,1740
01073,522.94256120527302,87251664026.0,148,2849
20159,385.76098901098902,296724220.0,21,188
05053,300.96249999999998,357016251.0,22,289
46099,474.95268256333833,16854181707.0,65,1064
20189,477.69387755102042,188195848.0,19,173
51111,381.98412698412699,237862402.0,22,223
51169,356.39999999999998,409754823.0,20,233
C2710,430.59120734908134,9665228271.0,61,972
C2002,351.33249158249157,6869978204.0,76,1076
C1542,377.5,312118375.0,1200,15889
C4074,388.0,412171340.0,1638,20419
39015,365.31473214285717,703315571.0,29,313
40039,379.14942528735634,1102931372.0,31,336
CS164,405.5,1155682967.0,3820,54773
16043,393.97010869565219,295583320.0,19,171
C2014,401.75,461074797.0,1200,22053
53055,311.29664179104475,479956842.0,36,197
39113,534.05104581673311,76801813543.0,113,2551
53000,554.99882903981268,625693415391.0,749,10148
01119,361.5,489796999.0,23,361
C1786,332.68181818181819,6385395311.0,88,1271
21043,400.96100917431193,435303435.0,25,260
04003,368.47055137844609,4997330082.0,39,549
CS350,502.0,15355602788.0,31501,587986
39023,394.59793814432987,9418816267.0,53,981
C1474,334.01884700665187,8442272835.0,88,863
C3038,443.5,377500508.0,909,16364
27029,427.45220588235293,222115037.0,18,154
20097,433.94375000000002,88218878.0,13,123
C4086,442.0,642145221.0,2436,27953
26013,368.74122807017545,277009368.0,21,240
20015,360.69247787610618,1909158892.0,34,427
29061,367.39583333333331,144386225.0,19,148
51079,333.5,177164148.0,18,150
C1214,501.5,505125140.0,858,19362
21141,334.94140625,1140747299.0,24,406
29121,342.84677419354841,465172157.0,25,300
C2134,394.95245215311007,33716120770.0,118,1948
54003,401.94377162629758,3670837712.0,35,530
C1076,390.25,405990568.0,992,19999
22107,417.82777777777778,127170523.0,16,148
24037,387.61213991769546,5331554497.0,47,762
20043,384.67916666666667,327090690.0,14,255
CS122,592.25,61941353221.0,108474,2012123
56043,457.99099099099101,442152389.0,21,179
C2534,617.5,677362823.0,675,21098
05109,369.82621951219511,253227691.0,19,188
29169,285.14506172839504,1346123289.0,26,425
28051,392.93820224719099,489227587.0,22,314
48461,502.01612903225805,171941938.0,16,179
54081,425.43918918918916,4806642834.0,42,550
C4306,384.25,360421390.0,1210,18022
