FIPS_CODE,Weekly_Wage,Total_Wages,Establishment_Count,Employment_Level
13067,880.4199689508431,14162150071.0,19802,309339
72135,289.4018012483817,46797043.0,409,3109
28113,494.5909126595527,390581741.0,1076,15186
06045,576.7777803532518,970450533.0,4132,32356
28073,478.1215747556742,406007932.0,1130,16330
55079,817.6579567171548,20795105608.0,21433,489087
09011,864.6836069526556,4866363536.0,6776,108229
27063,501.5359294974554,122014664.0,347,4678
13241,525.3101036260706,155981905.0,542,5710
36091,681.1716308016015,2513905682.0,5166,70972
29115,487.83552233310024,110401244.0,429,4352
46113,655.6158683317868,71834738.0,110,2107
24011,576.572089878043,243002073.0,720,8105
21061,456.54537496873746,25556497.0,140,1076
29081,393.3445798837902,56728942.0,290,2773
08081,713.013709635698,156198012.0,495,4212
31053,535.0313160783874,461018294.0,1095,16570
01015,626.2102484818151,1590186407.0,2579,48834
72139,305.276690129257,165733901.0,708,10440
33011,898.1216920784739,9163339235.0,12444,196207
26073,530.7156589152756,601529580.0,1440,21796
30031,583.0897105532956,1229609086.0,4921,40553
21029,550.424578027086,347918055.0,1046,12155
36107,833.8438188101068,624331665.0,858,14398
20111,511.86979320627665,433477105.0,900,16285
13047,556.0776662870611,447928716.0,903,15490
48329,820.4837670369259,2641268250.0,4346,61906
72053,400.4293402596351,237572325.0,634,11409
40055,509.51064062042565,34228755.0,122,1291
28035,602.0910112380386,1082238523.0,2016,34566
12093,540.8109592492199,276204235.0,979,9821
50025,652.6751896377233,762278064.0,1963,22460
08121,484.8785040706293,22572549.0,132,895
22079,608.4990295098746,1773892517.0,3581,56061
38037,409.4565084038767,10012440.0,86,470
36121,553.5591077921058,366827383.0,878,12743
05019,501.69773920361575,211430311.0,618,8104
51690,485.37687899263364,302780524.0,700,11996
40059,530.4704609477941,31133665.0,141,1128
01073,824.6466723247892,15771944586.0,18646,367801
20159,499.67287656897986,90405647.0,330,3479
05053,504.2980021533676,75877686.0,302,2893
08029,514.7064340063989,223340558.0,919,8344
40051,556.1238691155742,359661063.0,1028,12437
51111,479.8666783179548,58575246.0,241,2347
20037,514.8335906663293,431473795.0,1160,16116
13309,487.4489587485053,19568151.0,103,772
22031,673.1971627547072,169649051.0,452,4846
22127,535.5270750577927,125559321.0,380,4508
53055,528.7073114991899,146520481.0,955,5329
48191,354.8312487092689,13172637.0,132,713
01119,516.4985674901345,76437656.0,272,2846
21043,422.37745794908466,125480036.0,491,5713
04003,661.4670865617985,1307371396.0,2535,38009
39023,612.4882949523504,1614013026.0,2687,50676
20197,437.09883017345703,28172768.0,166,1239
27029,516.3287621987042,58886779.0,251,2193
20097,444.9351625362086,27648271.0,118,1195
72153,273.0100639524923,82874571.0,619,5837
20015,531.1130002911652,455416474.0,1337,16489
29061,412.81751098380954,34013686.0,237,1584
08005,1005.4776042992175,14270466126.0,19704,272936
21141,625.2264237405982,250589917.0,540,7707
29121,474.00139054942866,122373571.0,454,4964
53021,559.6874112910426,699932950.0,2159,24049
20057,550.4094571329825,452815072.0,788,15820
37177,493.20943478606017,24851837.0,102,968
24037,937.4745357386763,1792297879.0,2016,36766
46019,446.79021913186443,52175715.0,341,2245
31151,600.694328428349,204518398.0,322,6547
29169,555.3617938510297,373590768.0,845,12936
28051,473.71031136121377,101914668.0,338,4137
48461,728.8505277804707,42603014.0,110,1124
54081,613.2405282343328,1024245573.0,2202,32119
01093,540.6091992141374,322771263.0,640,11481
30083,606.8640097445392,133522624.0,475,4231
39015,512.5502145581692,193497957.0,658,7259
17201,701.3295286919935,4911018880.0,6817,134662
37103,540.2696852691975,43189879.0,207,1537
45023,616.6309844191201,304129390.0,641,9484
72127,538.802610589631,8236121619.0,14828,293960
08035,827.4875930650107,3448272095.0,8902,80137
48113,1006.8749741352817,76061444278.0,67130,1452732
05099,545.6036905203187,71633036.0,194,2524
53077,546.2030339943847,2759980681.0,7681,97173
48173,503.8373083123216,4063112.0,70,155
72999,836.3256346169351,134848309.0,902,3100
40077,835.8168359007385,112495374.0,210,2588
20079,541.3656650099474,390489761.0,775,13871
01095,521.7461811509422,1001271270.0,2004,36905
37107,551.3590027007942,743571389.0,1447,25934
47121,640.8592803762405,39789671.0,91,1193
35039,508.6248618399592,321203721.0,751,12144
40069,491.35757144545653,70670813.0,207,2765
23001,619.8864045741436,1540370604.0,3046,47786
08103,842.9335691270696,151733662.0,291,3461
51830,523.0332570921697,375407992.0,706,13802
31127,545.6222309511318,68989748.0,220,2431
36073,593.5329084905212,399746788.0,753,12951
42015,620.7430565704059,698028257.0,1528,21625
51750,659.2154710766484,160112451.0,365,4670
42115,481.0479497641578,216106462.0,985,8639
47999,872.7341617595129,1678996817.0,7634,36996
17111,713.6731925288759,3748242533.0,8110,101000
51033,605.1398100168677,129511417.0,432,4115
31129,404.88593340933545,29951167.0,192,1422
48091,608.6056077652199,1003879532.0,2510,31720
42093,871.472580601297,427259767.0,406,9428
47143,641.1594068653609,359702823.0,486,10788
13295,559.2883978235554,393546264.0,836,13531
55053,581.0901384803005,241574860.0,472,7994
26063,574.7911477902809,362099455.0,1061,12114
46053,412.76076827992756,30387035.0,212,1415
31161,378.0674384903632,31915571.0,240,1623
39041,828.7510340770046,2777792246.0,3875,64457
28121,629.191441773157,1681754689.0,3290,51401
08049,531.3661097247405,191568287.0,991,6933
72003,262.31014904722207,58012600.0,561,4253
18029,604.5896718525524,461658426.0,995,14684
35047,510.75599052931284,223702441.0,585,8422
29205,421.37231720813804,40738697.0,213,1859
36999,1407.192811007458,9493768895.0,21413,129742
37135,654.8763683311374,1279423884.0,3493,37570
17073,518.3587392059954,375718682.0,1117,13938
48035,515.863033617297,97917510.0,349,3650
40113,529.4069078257685,165810420.0,584,6023
42033,551.5212961196781,893433063.0,2177,31152
37149,504.18192671026696,116562828.0,505,4445
02280,586.7976561721705,64792828.0,297,2123
13179,613.3235464397219,533923089.0,903,16741
40095,496.9377203979567,98832299.0,277,3824
17193,540.4578388116523,132497743.0,410,4714
13133,563.8797951001332,149267252.0,419,5090
31105,472.1585649414597,34520457.0,158,1406
36053,581.9373837315138,632938764.0,1595,20916
21207,451.0990136637841,118697082.0,416,5060
27101,471.90483179020697,66989565.0,326,2729
08014,1086.577608218119,1620807977.0,1938,28685
20129,560.5260555042572,32982661.0,114,1131
48021,549.94336733926,353214143.0,980,12351
19113,772.374870070501,4813614747.0,6165,119850
48351,474.1965648654607,45167697.0,151,1831
47007,466.6120610878138,24850203.0,138,1024
31005,510.0110946745563,459690.0,22,17
20203,520.3113500819409,20531139.0,106,758
47067,349.2347847910654,12987576.0,62,715
19019,513.1165185605726,169010832.0,596,6334
36031,567.2366063574367,398718741.0,1291,13517
21225,598.2870143972003,153174638.0,348,4923
06999,1311.9589496487852,12723645096.0,62914,186503
72099,324.61451347360713,68812542.0,489,4076
53041,632.7774870050575,833562424.0,2513,25332
49039,434.0382976337336,134171076.0,631,5944
13031,519.9186563237448,618878067.0,1507,22891
39161,567.9869696023146,345489434.0,644,11697
02013,574.1522306256282,15992819.0,93,535
16047,490.8505650330301,159900789.0,551,6264
18061,526.9495323288286,303828737.0,693,11088
30035,551.5376343476808,97346944.0,306,3394
47017,536.3988401486992,234473343.0,480,8406
19173,482.72187306364543,43626472.0,183,1738
51093,769.345469307311,413778356.0,698,10342
10001,653.1869295791488,1908327201.0,3582,56183
30059,373.72583036487913,6469817.0,103,332
48315,525.5282308756358,44450404.0,191,1626
17173,480.469244771692,129246387.0,497,5173
19035,525.128959048591,135823555.0,429,4974
48487,543.1488815644256,145179894.0,376,5140
39143,605.0839720792693,823545708.0,1448,26173
17039,733.7871640832984,183665215.0,415,4813
37181,532.6968124269891,399615121.0,923,14426
48339,765.7676766241426,4365059541.0,7357,109619
16065,470.3967234945574,295775895.0,882,12091
18043,634.9236689527044,929101371.0,1809,28140
30057,539.1648732360769,96436467.0,464,3439
19099,720.8154355444132,451019504.0,901,12032
47185,524.1111972259424,174019942.0,393,6385
19191,567.2574045480067,301738584.0,664,10229
16087,464.5967028312645,71299333.0,341,2951
48319,465.99385736146724,21620717.0,160,892
16027,559.6183754469716,1591007353.0,4600,54673
19135,554.1239389300098,74439717.0,231,2583
48451,574.9892304161971,1302967762.0,2667,43578
26129,456.2537035291928,143634293.0,614,6054
30017,485.3234324518791,103199660.0,466,4089
19051,473.82183365997054,51577086.0,225,2093
37063,1081.4056788182504,9390420817.0,6448,166991
48059,527.8934674709121,56653175.0,226,2063
12001,640.015187525106,3155745499.0,6351,94821
48335,527.5256630097646,46658414.0,203,1700
31045,419.4485107034224,65777496.0,329,3015
06091,610.263194291038,21179591.0,150,667
51079,539.6404550406037,56639403.0,347,2018
08031,1025.742222284283,21204887566.0,25287,397552
21033,525.7111682704523,116567164.0,319,4264
39089,636.9942508907515,1761995955.0,3251,53194
47029,503.1562367909472,182126289.0,471,6960
37045,601.090530963573,1015931558.0,2067,32502
28103,477.9023806710116,71444335.0,235,2874
28003,545.9159452166906,369980702.0,836,13033
12023,593.0865910850858,590754970.0,1491,19155
18125,795.1106091042926,109638597.0,198,2651
06059,944.8308983509385,74392164040.0,95046,1514153
48159,550.9410922678111,77361679.0,192,2700
30077,492.04243244192986,28004103.0,191,1094
37003,507.72914539082404,250241756.0,599,9478
19017,592.6693545914036,289899671.0,673,9406
48399,509.0799042684346,77356049.0,303,2922
20137,450.8157156336526,48574642.0,192,2072
47041,539.5450570743643,159273521.0,321,5676
18141,682.3055889891291,4288282894.0,5935,120865
16009,602.0147967127391,109295385.0,348,3491
12065,540.2961040418637,77023532.0,330,2741
31023,494.70188559630583,57745067.0,214,2244
08095,490.33572960080943,33922243.0,152,1330
40017,602.9469309564902,756020686.0,2080,24112
19077,542.2786968830926,80830978.0,361,2866
26043,632.790302853432,465461774.0,994,14145
05057,509.6588790815135,213314496.0,512,8048
41043,649.3067023033027,1392833218.0,2953,41252
22001,573.9035093232717,404802649.0,1178,13564
48397,605.3842711872067,500093619.0,1478,15886
23999,1148.5114043294511,462805304.0,3981,7749
51141,470.5046013499311,103702194.0,360,4238
20175,579.9371406754559,234428377.0,644,7773
38057,872.7402367487155,215430691.0,303,4747
48185,705.1481477565866,200095659.0,416,5457
27099,637.6115114845073,518401963.0,984,15635
46099,675.6466290778237,3952667459.0,6209,112503
39009,492.5820279585393,420513665.0,1248,16417
12083,602.584753894886,3229788800.0,7887,103074
38077,583.7177330499203,204495390.0,598,6737
36119,1126.9656833005936,24104815130.0,35952,411329
12129,556.7793616784116,134868108.0,494,4658
01023,845.8399036920774,171554659.0,339,3900
25019,821.393443093162,248187862.0,928,5810
09005,737.0969832565227,2354610613.0,6081,61431
21011,463.3503204150137,32898645.0,180,1365
26163,926.6004532144636,36964289975.0,33766,767161
24021,774.489927475561,3559530923.0,5860,88384
46103,574.4596887994273,1527410186.0,3841,51132
21093,625.0910058021745,1396698551.0,2357,42969
29037,547.3034261492224,641575894.0,2042,22543
26023,652.2186037773108,475595197.0,881,14023
34013,1058.521861325942,19618112447.0,21341,356413
48239,512.8781346042492,88278807.0,376,3310
48499,526.9640600949703,255056753.0,801,9307
28061,552.0308580990691,116781576.0,263,4068
21073,721.4684415920863,1136232953.0,1426,30286
01083,831.7072523171356,891332068.0,1243,20609
27075,530.5439007453526,97540673.0,346,3535
01129,872.4777241551957,175422407.0,264,3866
35033,456.99260767088066,12796707.0,111,538
46121,552.5942402559887,53880333.0,89,1875
29097,571.2668695133952,1734058303.0,3451,58374
04013,816.0674993245119,75857533726.0,92030,1787595
27019,780.7292757397224,1342346620.0,2340,33064
01005,522.3841501193378,296784545.0,637,10925
29011,472.22273694684736,113896976.0,358,4638
05061,504.42689749442775,200134230.0,373,7629
22049,414.4671243158616,42887262.0,314,1989
21173,523.2437533479082,272204656.0,631,10004
28029,483.37136855981987,196532998.0,466,7819
23013,579.6860839077182,524939564.0,1821,17414
29057,429.30660619828535,34520258.0,181,1546
32031,763.9119914081685,8316181478.0,13984,209352
48145,492.7824656595051,89124801.0,292,3478
05005,529.0861551006114,404894291.0,1265,14716
46045,440.2248347355768,23441092.0,156,1024
44001,559.5917902822059,310505733.0,1488,10670
29151,487.3548525552453,79482378.0,296,3136
22065,436.06740930028303,62229145.0,300,2744
72043,326.22072584412746,55163816.0,393,3251
46029,540.8124828750982,409230282.0,1133,14551
37085,547.0639478140115,668142329.0,1640,23486
05029,525.3388326712866,181184110.0,541,6632
38095,443.6695609825629,12450551.0,128,539
48085,955.5364107027787,12958316882.0,15269,260794
56019,544.2197711728447,77342337.0,455,2732
13275,578.4161543892285,692299547.0,1286,23017
29059,355.1894272103502,45829855.0,318,2481
27057,531.1742730648022,166527384.0,650,6029
40039,550.5396854782259,280531167.0,898,9799
27157,559.7334158294404,205358354.0,646,7055
48443,668.621182498483,3305886.0,44,95
51165,604.1028634898872,824158004.0,1512,26235
05027,589.4752527553898,275976594.0,705,9003
46027,388.8107785877062,77288973.0,359,3822
51680,707.8302290851607,1799064016.0,2340,48878
54015,632.4257269921209,62286345.0,148,1894
29173,561.6927135933356,77493748.0,233,2653
22087,954.6341093468774,357489472.0,992,7201
21139,612.2411547539795,67440404.0,206,2118
20041,467.71957306395694,170142505.0,566,6995
27137,665.9993568213396,3296971874.0,5896,95200
51127,552.1267749397399,83301391.0,396,2901
01105,480.0894648484481,50426517.0,185,2019
51590,569.7108081480278,694865828.0,1443,23455
34033,855.8363865872486,783992060.0,1542,17616
46067,442.3562736853436,57546570.0,252,2501
16061,448.73377342884356,28753514.0,190,1232
22027,607.318096896696,86251721.0,309,2731
29135,454.2351478955214,83509315.0,370,3535
55101,750.4314893395699,2943400671.0,4252,75428
05127,444.0163399673051,59211355.0,195,2564
47037,838.262526167215,18496382232.0,18032,424329
38079,548.3986225144164,108605960.0,267,3808
48163,486.87862337396274,99821316.0,329,3942
51065,538.560085133571,86540502.0,438,3090
72025,402.52161876328915,906982240.0,2826,43331
47011,649.8830554961057,1215632034.0,1693,35971
27037,797.7169993222975,7206149391.0,10511,173720
39055,661.659207321022,1209136988.0,3077,35142
72033,454.8880502016029,243348276.0,413,10287
05087,480.1382349547357,76285163.0,267,3055
27171,601.469840038264,1156075957.0,3102,36963
50015,552.2531937444946,318700716.0,1089,11097
08055,464.50242259907094,41798715.0,231,1730
45027,492.27593125214526,196945160.0,649,7693
05069,634.6543426483005,1033694953.0,1941,31322
55123,486.03414663090695,204780767.0,657,8102
05101,399.2197539930237,17396400.0,141,838
08079,427.48012462397935,7957970.0,71,358
46007,406.41681762876834,10020884.0,97,474
48373,551.8580012105868,289622989.0,705,10092
51025,546.1537322441068,107079811.0,365,3770
48281,515.3134751751195,111477077.0,456,4160
05047,530.155181915467,115760621.0,340,4199
05147,507.46721569553506,51575923.0,198,1954
54097,565.7426039166381,237584738.0,630,8076
48223,542.0788430731925,325530271.0,793,11548
13211,557.8799731638518,154665528.0,528,5331
27017,608.5448381371177,388225845.0,817,12268
39039,729.8530338039895,636998698.0,881,16784
20089,397.2026657323682,17761182.0,129,859
51683,947.9545690804001,1051116989.0,1463,21323
24999,1358.3207581308643,3250615970.0,13590,46021
05149,473.20168384679243,170356865.0,424,6923
27115,475.33367770452105,149838643.0,676,6062
45021,595.3859853667838,593220765.0,1076,19160
19103,615.1225678614817,1785532681.0,3405,55821
54057,571.3670155802646,199363855.0,543,6710
55083,484.0871503305355,230227976.0,824,9146
47093,703.2940276258148,7797215288.0,10649,213205
51043,660.5882366016848,128777493.0,440,3748
42109,545.0077080277491,454171455.0,953,16025
55063,616.8139262771881,2052214156.0,3001,63983
15001,653.3476028103076,2219062030.0,4933,65316
48493,473.09939532874165,150378743.0,528,6112
47153,497.78862437674775,57572573.0,204,2224
49037,487.5860658135217,91683896.0,358,3616
27139,735.2615978104628,1476744244.0,3088,38624
08115,457.4182791824146,18194117.0,99,764
51820,618.9313565734741,309179732.0,567,9606
53075,523.4168825930057,288058294.0,1276,10583
72107,249.64678514720774,21749644.0,275,1675
08017,669.630159995445,23521429.0,87,675
17163,651.9477318689101,3191523195.0,5284,94141
17089,747.5834678012226,8033576800.0,12084,206655
47171,685.20320986178,137516173.0,254,3859
42085,604.1175967942842,1504937684.0,3088,47906
36049,564.2263253959042,178263546.0,591,6075
13101,327.38655993510224,9147617.0,42,537
31113,438.60832851359163,1263923.0,34,55
39121,499.5540242165242,70137385.0,260,2699
11001,1354.757110726548,46720214233.0,31825,663193
29219,544.2040649373791,191364643.0,636,6762
47115,544.7080120060281,172767219.0,471,6099
31173,570.5308630513179,77837906.0,148,2623
39077,614.806871584307,770827641.0,1438,24111
36081,804.9532866410684,20144137381.0,41365,481254
13165,475.28273347936613,49542680.0,162,2004
49015,768.2087339743589,151478471.0,273,3792
18011,674.7616210047303,626723092.0,1465,17861
16999,1190.6165296371228,138296063.0,1382,2233
08077,648.4840052370878,1805538133.0,4803,53543
37155,512.1255978934175,1028894980.0,1974,38635
48393,585.000952935571,3683361.0,44,121
13149,646.9296016920661,66066823.0,142,1963
53009,577.8331435915641,677086387.0,2539,22534
17125,518.524877202137,91419047.0,357,3390
54003,668.0737838211667,1033631733.0,1888,29753
08001,758.9092734295735,5960218440.0,9266,151031
41037,563.4600679426894,71652963.0,316,2445
42021,575.7932730765862,1737368489.0,3767,58025
17065,496.001999418351,40932069.0,202,1587
72113,392.2458866096137,1086846147.0,2846,53285
19169,626.8061980878747,1141354958.0,2247,35017
13147,563.3743090970167,184488185.0,460,6297
17009,615.0233163318412,76810877.0,139,2401
18073,585.3137214265814,369037765.0,828,12124
41999,1029.2233790335044,852603158.0,5039,15930
32007,687.0709135580756,667232428.0,1314,18675
39173,686.7391145913913,1982583776.0,2919,55518
36025,628.262603997924,532624282.0,1181,16303
45057,626.0806166173289,544456191.0,1273,16723
51175,575.3430240871687,107295337.0,284,3586
37115,508.35598583258945,100039205.0,377,3784
39019,513.5539264858012,163658167.0,544,6128
35059,449.2913165411311,28890480.0,167,1236
20147,470.4791886462316,60499703.0,224,2472
48009,547.0595820698788,63083811.0,258,2217
48015,714.3630064888638,392032655.0,829,10553
