FIPS_CODE,Weekly_Wage,Total_Wages,Establishment_Count,Employment_Level
13067,525.5777170524096,5345965606.0,12941,195607
72135,223.25371106408568,19060360.0,166,1641
28113,310.0433238915401,192025436.0,893,11910
06045,359.5037879117803,522817491.0,3675,27966
28073,362.9441286208676,114558112.0,473,6069
55079,495.8636265817278,12879585473.0,21714,499500
09011,538.6355244887853,2954009182.0,6266,105466
27063,326.3561178851893,46919240.0,240,2764
13241,300.16178750585414,59177997.0,343,3791
36091,456.5502265287058,1158496352.0,3650,48798
29115,297.537328192781,58369187.0,309,3772
46113,395.2753296482724,25600402.0,41,1245
24011,390.7329842196468,129803972.0,460,6388
21061,297.0070495324537,12260253.0,86,793
29081,244.43300355713654,29318924.0,247,2306
08081,501.23639356713073,90634233.0,334,3477
31053,337.2533293683645,237785069.0,1033,13558
01015,383.1479594387811,876112893.0,2263,43973
72139,200.86671297277357,51186061.0,330,4900
33011,539.389752967401,4338181071.0,9720,154668
26073,345.47050097605904,272714068.0,1060,15180
30031,332.99117869962055,335244752.0,2163,19360
21029,327.6792864562185,109467710.0,582,6424
36107,574.8497373727712,360611863.0,713,12063
20111,343.58799879449316,232192532.0,854,12995
13047,353.74673131245737,214894536.0,609,11682
48329,507.0673909676215,1170873200.0,3441,44405
72053,249.47508307136636,74227652.0,381,5721
40055,307.73794891492224,13887393.0,98,867
28035,365.1176948470176,526733513.0,1767,27743
12093,326.0807844622467,118816338.0,671,7007
50025,423.67892636175503,476195624.0,1900,21614
08121,335.9072219693521,13283787.0,100,760
22079,381.68180196825745,836771956.0,2790,42160
38037,239.79937671024632,5258001.0,81,421
36121,367.41690268209396,189880198.0,779,9938
05019,304.26894184203553,103730252.0,550,6556
51690,364.5493373706593,291270789.0,675,15365
40059,341.2157930565011,15204462.0,126,856
01073,484.43496392076645,8664046503.0,17330,343939
20159,343.2788721372413,56148752.0,333,3145
05053,349.0917611354101,50841375.0,215,2800
08029,313.45243764046194,84521196.0,553,5185
40051,347.6032569408738,183207425.0,802,10135
51111,277.5890580917094,32665570.0,210,2263
20037,320.9353497763173,226982168.0,929,13600
13309,293.75652697926677,6012119.0,47,393
22031,401.3071744618046,84470077.0,322,4047
22127,365.50737037697206,67667476.0,336,3560
53055,330.25374129361705,64564056.0,626,3759
48191,232.29249872643916,6079869.0,90,503
01119,363.25751569077295,75105792.0,268,3976
21043,265.32125721314856,54929283.0,402,3981
