FIPS_CODE,Weekly_Wage,Total_Wages,Establishment_Count,Employment_Level
13067,687.90653728294183,92238132016.0,162,2546
C3654,544.46282201405154,86327512629.0,181,3430
72135,343.24590163934425,171879696.0,23,189
39057,484.09193121693124,14251836404.0,55,1176
28113,447.9019138755981,1884699662.0,32,454
30001,369.34955752212392,398812233.0,24,180
06045,428.6750599520384,5288320729.0,77,570
28073,390.47033898305085,1588969445.0,31,462
C4222,553.41460674157304,43770823024.0,154,1566
C4526,345.25,67215766.0,305,3740
37145,417.53125,1820282753.0,31,477
09011,548.94911858974353,28233970948.0,81,1364
27063,367.27884615384613,457398567.0,22,285
13241,402.74739583333331,654037960.0,29,325
18015,453.70714285714286,694565363.0,25,303
29115,396.38392857142856,487114548.0,24,295
CS388,520.0,4771651925.0,9628,176431
46113,552.4094827586207,363695919.0,6,233
24011,427.72932330827069,1197290560.0,28,380
25019,653.34042553191489,1016971409.0,51,351
21061,415.29347826086956,143317427.0,13,149
29081,385.7162162162162,241485251.0,21,202
08081,497.52155172413791,668719541.0,20,211
31053,448.54318181818184,2418995304.0,32,491
01015,456.78805620608898,8509814405.0,45,820
19167,385.79838709677421,2224164316.0,37,489
26073,440.90202702702703,3105678698.0,40,622
30031,449.78247422680414,4963093084.0,54,471
C3638,421.25,213906727.0,791,9771
21029,383.44594594594594,1425409623.0,41,450
36107,416.9920382165605,2662013229.0,34,524
20111,463.10891089108912,2330302228.0,32,525
13047,402.69999999999999,2098373692.0,33,604
22000,533.33715260848362,443213613792.0,505,7931
72053,364.94696969696969,976974749.0,33,603
C1446,801.26171875,750712232713.0,891,14986
C4630,413.75,765469891.0,3019,35558
28035,469.2941616766467,5377953993.0,40,659
12093,419.08384146341461,1247205521.0,31,358
21225,449.27564102564105,796828279.0,23,386
26119,337.08208955223881,204197077.0,22,161
08121,489.8780487804878,102629754.0,13,114
53075,406.20675675675676,1380505377.0,53,349
C4546,405.74174917491752,10037195989.0,82,1332
C4794,447.03287197231833,11668589475.0,103,1585
55101,517.40251865671644,18895806642.0,61,1124
20137,433.37711864406782,219973264.0,19,199
51690,473.97661870503595,1780236112.0,35,569
22051,553.86689330543936,47574995311.0,128,1823
01073,595.8394664213431,103293883057.0,149,2926
20159,411.73913043478262,356986240.0,21,196
05053,369.10483870967744,432681098.0,23,301
46099,555.70612094395278,21937194343.0,67,1195
20189,483.32142857142856,198197203.0,19,181
51111,421.34523809523807,270780039.0,21,215
51169,461.6489898989899,415006779.0,21,221
C2710,497.9296875,11483382879.0,64,1007
C2002,412.59237288135591,7914120800.0,80,1134
C1542,407.0,343734905.0,1268,16213
C4074,434.5,459549944.0,1646,20328
39015,401.13125000000002,910215609.0,29,336
40039,434.57244318181819,1185619385.0,31,336
CS164,460.5,1409922481.0,3931,58791
16043,478.60326086956519,338909626.0,20,183
C2014,452.75,518337384.0,1257,22019
53055,366.25,647878880.0,38,208
39113,599.71073558648106,82252378807.0,114,2462
53000,647.41273476866695,850628301909.0,860,10921
01119,396.48310810810813,467490138.0,21,300
C1786,431.96428571428572,7753531217.0,94,1381
21043,417.64999999999998,551921507.0,25,268
04003,403.79441913439638,5715264537.0,36,526
CS350,573.25,18776134669.0,34040,629483
39023,451.48267326732673,11423922648.0,52,999
C1474,405.07244008714599,10025645030.0,100,892
C3038,483.5,411259601.0,946,16355
27029,411.09057971014494,274228232.0,19,177
20097,484.71341463414632,98333918.0,13,132
C4086,485.25,721877479.0,2400,28607
26013,419.94262295081967,363378757.0,21,255
20015,406.95960698689959,2168515413.0,36,454
29061,407.51209677419354,172599399.0,19,152
51079,427.48863636363637,271198983.0,21,192
C1214,594.75,686724407.0,911,22200
21141,397.662109375,1362616320.0,26,427
29121,396.97500000000002,538986468.0,23,285
C2134,453.34349112426037,39724811930.0,123,2042
54003,488.27881355932203,4554058057.0,37,572
C1076,479.0,429579736.0,1013,17498
22107,491.96111111111111,150485564.0,16,158
24037,460.77460629921262,8587636872.0,49,940
20043,433.40322580645159,374570486.0,15,253
CS122,703.5,82450176476.0,124362,2252993
56043,485.52027027027026,471619676.0,22,181
C2534,636.25,598555519.0,725,18084
05109,427.54216867469881,317823969.0,19,206
29169,328.88270142180096,1548248668.0,23,344
28051,429.68131868131866,501553950.0,22,278
48461,566.68548387096769,161917327.0,15,159
54081,489.88976377952758,5379463962.0,43,561
C4306,400.0,410881509.0,1243,19746
C3542,461.25,863809164.0,2380,35996
30083,403.35436893203882,483388216.0,27,222
C1426,483.81574239713774,40451750454.0,199,2540
21125,484.20061728395063,3045844059.0,35,548
C3510,499.25,1135890999.0,2640,43714
17011,428.25595238095241,1648219723.0,35,411
51073,382.62658227848101,960515807.0,35,315
C3770,396.26006711409394,8010520390.0,96,1922
48113,770.74787750151609,548154204401.0,366,8033
C1726,425.0,233180494.0,754,10546
05099,364.5860655737705,249724481.0,17,181
56005,503.68281938325993,4232226141.0,38,551
48173,445.76923076923077,25373167.0,10,45
C3810,367.5,173297791.0,718,9069
48449,494.78939393939396,1998857405.0,25,493
33011,651.01393534002227,55570163430.0,116,1726
31147,440.97602739726028,266497452.0,21,204
C1058,593.19677197802196,97129044757.0,233,4105
01095,424.0841121495327,5685506694.0,45,803
55139,519.97264770240702,20842043884.0,61,1373
35039,431.04716981132077,1069225442.0,26,322
C1418,489.0,556781598.0,1275,21885
53017,433.97644927536231,1047762658.0,60,408
48473,410.38793103448273,1035834221.0,25,376
C4046,431.5,360543215.0,971,16054
51830,564.88590604026842,2237748151.0,35,673
31127,447.4765625,391461553.0,17,222
36073,406.0261194029851,1935375964.0,36,585
C3738,427.0,248568020.0,943,11191
42015,392.93599999999998,3638742237.0,38,569
51750,522.86263736263732,1048276118.0,24,408
42115,375.10277777777776,1162382968.0,29,309
C3714,518.25,1335026765.0,3000,49482
17111,584.84525660964232,20731177081.0,83,1043
C3006,415.0,287256190.0,824,13297
31129,336.55327868852459,134197806.0,16,138
18047,425.5858585858586,482115378.0,22,241
42093,442.44943820224717,2110786027.0,23,692
47143,483.73275862068965,1598991734.0,23,485
13295,456.65031645569621,2183934571.0,33,589
55053,382.36650485436894,1008004521.0,25,431
C3694,525.0,538138821.0,927,19698
26063,390.4781976744186,2028076578.0,42,466
15000,607.6406477438137,141213895652.0,207,3446
46053,350.01851851851853,113852955.0,18,128
C1746,625.45304347826084,266241570027.0,400,7097
31161,305.23046875,158352149.0,20,155
39041,488.95833333333331,6071477565.0,42,568
30095,367.28787878787881,352836921.0,19,198
48353,436.89485981308411,656172105.0,24,273
CS566,529.75,8012104847.0,16554,290797
28121,486.1292892156863,8495511935.0,46,773
08049,447.71785714285716,836286727.0,33,302
72003,329.78723404255317,308713179.0,29,241
C1518,349.14698046181172,14992822797.0,87,1244
18029,457.01524390243901,2142081858.0,38,503
35047,393.13257575757575,778636322.0,25,292
C4378,515.81230283911668,22907517209.0,144,2524
C3970,363.5,70935868.0,319,3763
C1390,415.77361111111111,5997539452.0,108,1424
USNMS,518.5,537747377444.0,1601671,19954790
17013,372.3170731707317,82011348.0,15,114
C1218,498.0,654737118.0,1645,25278
16013,630.87162162162167,2220706470.0,49,361
17073,404.90909090909093,2174996482.0,36,448
18027,374.20833333333331,1284190075.0,32,408
C3362,416.5,209623053.0,630,9677
42033,416.47955974842768,4736698378.0,47,658
CS318,504.25,5285655247.0,13730,201549
29091,395.29826732673268,1606444564.0,33,428
02280,617.0,393822010.0,20,163
13179,383.53883495145629,1817876940.0,22,391
40095,419.1044776119403,394316227.0,20,299
17193,426.87376237623761,530718467.0,25,240
11000,885.578587075575,276164748895.0,237,5914
13133,430.25595238095241,594714287.0,22,315
19013,456.4815618221258,12370926480.0,60,1057
31105,405.04591836734693,135823064.0,17,157
36053,433.77533039647579,3225941727.0,46,583
C2802,504.33050847457628,23810116427.0,160,2675
21207,404.81842105263161,521092901.0,22,303
