FIPS_CODE,Weekly_Wage,Total_Wages,Establishment_Count,Employment_Level
13067,563.3826384901384,7178168620.0,15249,245023
72135,218.61924566572273,24215215.0,180,2130
28113,348.6612621747128,246669940.0,909,13605
06045,382.0189045327259,589104349.0,4116,29655
28073,342.02198325709355,161775144.0,644,9096
55079,541.0902777969991,14335917808.0,22786,509509
09011,595.6792190272113,3554521151.0,6381,114753
27063,370.2845259189554,63876179.0,256,3317
13241,348.9201487696883,93064331.0,378,5129
36091,477.52940991862346,1278142962.0,3975,51472
29115,334.9679356430702,70452801.0,315,4044
46113,453.4848570349369,33216103.0,46,1408
24011,417.2107791377431,142902897.0,460,6586
21061,309.83272837265577,13315991.0,89,826
29081,274.4450657788407,36792197.0,254,2578
08081,507.5603576219888,104420054.0,362,3956
31053,373.03245871065576,283091473.0,1015,14594
01015,422.20654329553594,996124986.0,2432,45371
72139,219.82611563480864,61210875.0,342,5354
33011,568.3127898586173,4945507530.0,10759,167347
26073,369.5107046446502,341746902.0,1173,17785
30031,356.9405164387997,442824569.0,2724,23857
21029,358.26810868681656,156611052.0,714,8406
36107,580.0813265931033,349834673.0,743,11597
20111,368.21110473519235,274634671.0,894,14343
13047,376.88856962978724,262204393.0,658,13379
48329,512.8775741561598,1259062302.0,3732,47209
72053,293.4209897565496,121253192.0,401,7946
40055,328.5394990002641,17417193.0,86,1019
28035,410.07133299244924,637838347.0,1791,29912
12093,361.02730082965644,147038116.0,703,7832
50025,450.44251869653306,544184862.0,1873,23232
08121,345.44737679578145,15196921.0,98,846
22079,409.2624287964306,1004568191.0,3009,47203
38037,280.89905078444076,6648506.0,68,455
36121,397.26360249756675,236172682.0,797,11432
05019,346.0280879751052,144334544.0,589,8021
51690,387.25030500038935,303345685.0,721,15064
40059,356.26303364155024,14487080.0,119,781
01073,538.7062676745651,10175284203.0,17887,363237
20159,332.73436263112944,53381572.0,336,3085
05053,387.48989227190515,59912783.0,220,2973
08029,353.58600330606004,113367923.0,626,6165
40051,387.00505711351553,229121442.0,833,11385
51111,296.16075259792797,32347171.0,224,2100
20037,337.81966362294645,270776311.0,945,15414
13309,335.1929390718721,8494236.0,54,487
22031,444.6726290846667,107153801.0,353,4634
22127,398.71639825017184,87376838.0,366,4214
53055,364.39503261194005,74472506.0,731,3930
