FIPS_CODE,Weekly_Wage,Total_Wages,Establishment_Count,Employment_Level
13067,515.99346666666668,115666553572.0,1342,NA
C3654,321.05615640599001,105479685809.0,1584,NA
72135,70.98317307692308,335990597.0,34,NA
39057,267.79831342234718,21637634278.0,365,NA
28113,173.66164453524004,2587611587.0,106,NA
30001,124.57298136645963,566906591.0,35,NA
06045,237.81083390293918,7140554737.0,168,NA
28073,182.10292494481237,2989087022.0,135,NA
C4222,463.09607731665722,60445383913.0,843,NA
C4526,455.5,79888127.0,3376,NA
37145,166.473623853211,2269969249.0,85,NA
09011,394.38489010989014,38207990869.0,502,NA
27063,131.95385906040269,763085291.0,49,NA
13241,138.77737226277372,943218717.0,51,NA
18015,135.48449920508745,820383658.0,50,NA
29115,115.30625990491284,637496116.0,41,NA
CS388,665.25,6387766983.0,184610,NA
46113,169.38749999999999,730941814.0,75,NA
24011,136.25599520383693,1561563769.0,62,NA
25019,231.18259972489685,1551981030.0,51,NA
21061,97.31698895027624,212311371.0,23,NA
29081,103.06651376146789,366044599.0,33,NA
08081,146.55774032459425,1065215485.0,37,NA
31053,170.49238820171266,3151484573.0,110,NA
01015,261.83808016877634,12396404326.0,268,NA
19167,161.2849133537207,3638521994.0,134,NA
26073,181.06134157105032,4503577825.0,147,NA
30031,304.4460154241645,10369042515.0,220,NA
C3638,555.25,311461255.0,10788,NA
21029,161.69374999999999,2452820615.0,93,NA
36107,169.75344431687716,4051519330.0,112,NA
20111,153.1803118908382,2920189250.0,108,NA
13047,167.89076327433628,3166759204.0,120,NA
22000,539.07184193121691,587567977982.0,5297,NA
72053,121.5518018018018,1397552367.0,107,NA
C1446,548.62783822138124,981780401361.0,8156,NA
C4630,510.25,1116968556.0,42072,NA
28035,256.67353181076675,8278191210.0,215,NA
12093,168.89158829676072,2003317047.0,74,NA
21225,127.89968895800934,897974434.0,46,NA
26119,116.09414225941423,315260227.0,27,NA
08121,84.425392670157066,139900596.0,14,NA
53075,146.61316337148804,2027237290.0,78,NA
C4546,178.4887048192771,12206253958.0,302,NA
C4794,158.01938122332859,16669704661.0,355,NA
55101,289.94477124183004,22067843952.0,386,NA
20137,84.505729166666669,290365068.0,25,NA
51690,144.54330708661416,2002398646.0,89,NA
22051,441.64369684842421,62212392148.0,785,NA
01073,472.66125907990318,133749887734.0,1523,NA
20159,124.13137082601054,528377846.0,36,NA
05053,113.55744485294117,529693418.0,36,NA
46099,375.27463942307691,32040474558.0,549,NA
20189,139.70707656612529,338765966.0,26,NA
51111,115.78151260504201,411242602.0,33,NA
51169,127.05747126436782,720056688.0,46,NA
C2710,254.92604248623132,13169252299.0,301,NA
C2002,139.57777346780449,9897140757.0,250,NA
C1542,492.75,409849577.0,15981,NA
C4074,537.75,619456524.0,22136,NA
39015,113.04878048780488,1288811158.0,61,NA
40039,165.39630977130977,1957570914.0,72,NA
CS164,563.5,1755459721.0,59870,NA
16043,142.17881355932204,484286247.0,32,NA
C2014,587.0,684327189.0,22420,NA
53055,184.97567873303169,1048825965.0,44,NA
39113,435.20406403940888,90984164287.0,1129,NA
53000,655.77462887989202,1107238942912.0,8733,NA
01119,140.06156716417911,547370634.0,37,NA
C1786,162.92919847328244,12612017786.0,326,NA
21043,132.68732091690543,826098076.0,53,NA
04003,243.7572695035461,10467113508.0,214,NA
CS350,732.25,24320417789.0,638865,NA
39023,240.36173469387754,12352681348.0,272,NA
C1474,315.20639970059881,16658103142.0,392,NA
C3038,568.0,465384656.0,15755,NA
27029,108.59980620155039,383078597.0,28,NA
20097,91.926392572944295,153961050.0,17,NA
C4086,634.5,980045821.0,29705,NA
26013,103.10480769230769,540165230.0,33,NA
20015,182.13187325256291,3184832750.0,110,NA
29061,92.669759825327517,203297088.0,21,NA
51079,142.13589743589745,419054581.0,25,NA
C1214,714.25,765301042.0,20616,NA
21141,135.69289340101523,1624620363.0,64,NA
29121,118.96229050279329,765247639.0,44,NA
C2134,352.38715277777777,51808062623.0,1075,NA
54003,240.72719802793756,7763479022.0,182,NA
C1076,506.75,420065138.0,15950,NA
22107,110.21298543689321,180017462.0,15,NA
24037,257.72227231740305,15400006541.0,280,NA
20043,123.96527777777777,429467714.0,31,NA
CS122,869.25,109689870251.0,2427014,NA
