FIPS_CODE,Weekly_Wage,Total_Wages,Establishment_Count,Employment_Level
13067,470.76525821596243,105986999182.0,92,1275
C3654,308.20676274944566,98276439426.0,106,1576
72135,63.657456140350874,287080220.0,5,33
39057,245.68741109530583,18819923585.0,18,342
28113,155.23136645962734,2270087380.0,9,103
30001,102.95869883040936,479199678.0,6,30
06045,219.73654104979812,6444217360.0,24,163
28073,141.35150166852057,2289246010.0,9,108
C4222,423.84765404183156,53985240743.0,84,813
C4526,438.5,79244923.0,286,3478
37145,149.21584385763489,2105860336.0,8,84
09011,364.94693200663352,35788059253.0,32,494
27063,118.52661431064573,714932559.0,4,48
13241,119.65612104539203,883669505.0,6,48
18015,131.05158730158729,771870041.0,6,49
29115,119.26816745655609,615157551.0,6,42
CS388,613.75,5630896253.0,9779,176382
46113,135.73076923076923,604120234.0,2,65
24011,138.21358024691358,1500380681.0,7,65
25019,202.97853185595568,1335890963.0,11,48
21061,87.077683615819211,186917915.0,3,21
29081,99.032122905027933,334901798.0,4,32
08081,136.9221635883905,839869010.0,5,35
31053,148.75592417061611,2850532744.0,9,106
01015,245.58483754512636,10908856479.0,16,263
19167,146.40864440078585,3133492358.0,10,120
26073,176.17178899082569,4130180084.0,11,145
30031,256.19121365360303,8057924527.0,26,192
C3638,526.25,269506853.0,835,9849
21029,150.30403225806452,2032398159.0,9,83
36107,155.42623421354764,3311953182.0,8,104
20111,150.44985465116278,2790847664.0,7,111
13047,157.42443820224719,2813662826.0,8,115
22000,477.91283873099803,527457637473.0,346,5462
72053,110.91253993610223,1158266590.0,7,103
C1446,519.73544034090912,893263898744.0,585,7985
C4630,471.0,948274617.0,3227,38673
28035,231.73832923832924,6950085274.0,14,200
12093,153.14906490649065,1700356254.0,8,70
21225,121.05741626794259,948480856.0,4,52
26119,108.8941647597254,312952421.0,5,30
08121,81.529810298102987,131801906.0,2,14
53075,151.62731229597389,1890058485.0,12,78
C4546,159.85919970082273,11764183508.0,24,307
C4794,155.74236505681819,15439590573.0,27,342
55101,296.43205293737896,21915621529.0,24,385
20137,84.93393234672304,276645684.0,3,26
51690,129.20785876993168,1812977944.0,7,87
22051,380.39449654491608,57120575030.0,61,873
01073,436.69464720194645,123640777330.0,81,1524
20159,108.42201039861352,439691373.0,5,34
05053,105.3001808318264,477443070.0,4,34
46099,344.81167268351385,28472036967.0,32,528
20189,111.55496453900709,289800534.0,4,25
51111,104.56673511293634,381673463.0,4,30
51169,122.20421974522293,628884652.0,5,41
C2710,242.55667701863354,13103475281.0,21,307
C2002,139.46547067901236,9497765465.0,25,252
C1542,455.0,364458537.0,1294,15372
C4074,493.0,529898100.0,1592,20670
39015,106.36960542540074,1075552719.0,7,56
40039,154.87674169346195,1585282613.0,8,70
CS164,532.0,1605111985.0,4014,58003
16043,127.71963028169014,427277831.0,6,32
C2014,547.75,629755367.0,1286,22110
53055,157.13560779816513,938488789.0,9,44
39113,399.62957094100437,86676578733.0,57,1139
53000,599.33178908355796,961484032595.0,642,8247
01119,128.70840950639854,505352266.0,4,37
C1786,161.05003819709702,11509165927.0,30,308
21043,129.078125,762566204.0,6,53
04003,227.45947446336046,8762089022.0,14,202
CS350,690.0,22302088213.0,34671,621196
39023,216.21091644204853,11156379351.0,16,258
C1474,279.72986822840409,14695651519.0,39,359
C3038,542.5,441280965.0,1010,15632
27029,102.52953156822811,365687746.0,4,30
20097,91.381818181818176,156636475.0,3,18
C4086,604.5,921160510.0,2476,29292
26013,89.68879668049793,365065978.0,4,30
20015,157.80227272727274,2774489603.0,10,102
29061,93.127574370709382,202275308.0,4,23
51079,119.15163934426229,355572915.0,5,26
C1214,677.0,754720368.0,970,21439
21141,116.63659147869674,1527884320.0,6,62
29121,110.14812239221141,685587452.0,5,42
C2134,333.28303259604189,46970403510.0,64,1043
54003,215.47073371805442,6655228261.0,12,168
C1076,464.5,384615897.0,1033,15914
22107,90.026004728132392,192332485.0,3,17
24037,217.85736196319019,13754067577.0,14,266
20043,105.10809312638581,380353021.0,3,31
CS122,819.0,98331073311.0,141434,2308793
56043,132.50846262341327,641195670.0,5,32
C2534,801.5,701845151.0,726,16838
05109,102.52004008016031,357954408.0,4,32
29169,163.87793803418805,2508190556.0,7,100
28051,146.82583682008368,588228801.0,6,53
48461,106.73048327137546,242642677.0,3,25
54081,237.42630522088353,6739901621.0,15,183
C4306,474.75,476352621.0,1248,19299
C3542,522.25,978161898.0,2381,36024
30083,113.02773876404494,696488395.0,5,38
C1426,203.09639541234299,47789038899.0,85,803
21125,203.35514440433212,4529614404.0,10,144
C3510,597.75,1389788235.0,2704,44686
17011,150.25368063420157,2193458118.0,8,85
51073,146.94206008583691,1417006198.0,8,64
C3770,106.87219227313567,8058672206.0,20,233
48113,685.36685116851163,608196875105.0,252,5119
C1726,502.5,248133264.0,683,9490
05099,68.676778242677827,317897529.0,3,27
56005,224.3311867525299,7156788254.0,12,156
48173,111.67319277108433,35921852.0,3,9
72999,229.72795893719805,749667338.0,8,21
C3810,448.5,220816823.0,783,9465
48449,157.32734018264841,2811920763.0,7,114
33011,483.75345928685471,70357148045.0,58,864
31147,103.87173507462687,320196728.0,4,29
C1058,323.13750714694112,96592844058.0,107,1470
01095,199.69579030976965,7165238413.0,13,223
55139,250.32876712328766,24423609176.0,23,419
35039,146.62590299277605,1964554421.0,6,84
C1418,592.75,551231473.0,1130,17875
53017,142.15112160566707,1533335015.0,11,80
48473,144.5453539823009,1795726312.0,6,64
C4046,481.0,374354406.0,963,14970
51830,189.18427672955974,2589929780.0,8,124
31127,111.2245417515275,465380816.0,4,30
36073,124.93325242718447,2498115011.0,8,105
C3738,591.0,499693467.0,1573,16211
42015,151.35189463955638,4797153236.0,12,153
51750,113.66482300884955,895245535.0,4,43
42115,150.56680773881499,1531888631.0,10,76
C3714,604.25,1492348425.0,2914,47476
17111,340.13760932944604,26756492460.0,39,444
C3006,473.25,324783545.0,885,13191
31129,102.70012165450122,183335928.0,4,23
18047,125.08404436860069,636091032.0,5,47
42093,102.6771449704142,2215640724.0,5,87
47143,155.37925170068027,2005643136.0,5,85
13295,146.68272335844995,2550485235.0,8,102
55053,105.1152,1152708089.0,6,69
C3694,621.0,637669135.0,1007,19744
26063,132.96334388185653,2331748564.0,10,90
15000,497.7224864130435,184691667871.0,143,2371
46053,113.23481308411215,196209058.0,4,23
C1746,400.30790754257907,298759416788.0,246,3757
31161,99.868055555555557,218320601.0,5,27
39999,511.43121212121213,16501013982.0,52,175
39041,248.29041916167665,15424734641.0,18,263
30095,98.586030664395224,491211890.0,4,27
48353,119.17956764295677,867092956.0,5,47
CS566,603.25,8441926483.0,16700,269015
28121,266.51405693950176,11323742084.0,19,263
08049,167.0289156626506,1234498049.0,9,59
72003,79.30064308681672,471384716.0,7,54
C1518,231.12385019710908,17953976966.0,35,531
18029,146.05897703549061,2660458311.0,9,97
35047,110.68075639599554,1144073385.0,5,56
C4378,199.83934169278996,26676530503.0,37,504
C3970,453.75,76548014.0,340,3247
C1390,146.00676197836168,8946030169.0,23,237
USNMS,591.5,612446580722.0,1700755,19907615
17013,97.854237288135593,108173049.0,3,18
C1218,593.25,829674098.0,1757,26874
16013,248.33474199288256,3171363921.0,13,88
17073,153.19535673839184,2439142877.0,11,111
18027,143.80412054120541,1595724990.0,8,84
C3362,488.25,254254923.0,685,10009
42033,188.99074074074073,5871400304.0,15,183
CS318,604.0,6585551803.0,14192,209529
29091,149.53074141048825,2319408881.0,9,92
02280,146.47140221402213,469823768.0,4,28
13179,169.56555671175857,2913655926.0,7,105
40095,114.59919928825623,580052449.0,4,44
17193,129.08476764199656,827853884.0,6,56
11000,653.70120967741934,383632686349.0,144,3194
13133,125.54953198127924,707807347.0,5,42
19013,252.12384564643799,16459981576.0,20,343
31105,101.98774509803921,193595185.0,3,21
36053,171.53904847396768,4160474239.0,12,132
C2802,175.09793491864832,29016852307.0,38,539
21207,122.75111607142857,738233040.0,5,49
C1602,552.5,1239534169.0,2790,43152
30043,103.21008771929824,393665404.0,4,26
C2122,722.0,845472859.0,1202,22511
27101,129.05945419103313,420194157.0,5,34
08014,248.42263544536272,9206407069.0,13,171
05003,119.94036989795919,1634339247.0,6,66
18037,211.99054726368161,6401273372.0,11,204
19113,347.57305669199297,32833053582.0,31,526
CS258,641.75,9056862334.0,13433,271372
