"01001"	9959
"01003"	58885
"01005"	9298
"01007"	3679
"01009"	8213
"01011"	1747
"01013"	6019
"01015"	47283
"01017"	7180
"01019"	4778
"01021"	8275
"01023"	3506
"01025"	8328
"01027"	2930
"01029"	2402
"01031"	14481
"01033"	20558
"01035"	3105
"01037"	1441
"01039"	12308
"01041"	3258
"01043"	25013
"01045"	17921
"01047"	12807
"01049"	20381
"01051"	16970
"01053"	12047
"01055"	32928
"01057"	3846
"01059"	9566
"01061"	4854
"01063"	2057
"01065"	2937
"01067"	3311
"01069"	46993
"01071"	15306
"01073"	337598
"01075"	3067
"01077"	29134
"01079"	4965
"01081"	41548
"01083"	19214
"01085"	2837
"01087"	4941
"01089"	178638
"01091"	6958
"01093"	9223
"01095"	33576
"01097"	165059
"01099"	6785
"01101"	127277
"01103"	44965
"01105"	1979
"01107"	3687
"01109"	12258
"01111"	4643
"01113"	11215
"01115"	15619
"01117"	70447
"01119"	2489
"01121"	26048
"01123"	12693
"01125"	81762
"01127"	17982
"01129"	3475
"01131"	2444
"01133"	6779
"01999"	32476
"02013"	431
"02016"	3357
"02020"	133898
"02050"	4509
"02060"	568
"02068"	1578
"02070"	1608
"02090"	30833
"02100"	787
"02105"	534
"02110"	14554
"02122"	17010
"02130"	6663
"02150"	5303
"02164"	475
"02170"	16191
"02180"	3401
"02185"	13172
"02188"	1732
"02195"	1613
"02198"	1540
"02220"	3118
"02230"	531
"02240"	1976
"02261"	4107
"02270"	1173
"02275"	332
"02282"	137
"02290"	1894
"02999"	1786
"04001"	19661
"04003"	37850
"04005"	51651
"04007"	13819
"04009"	8683
"04011"	1180
"04012"	5272
"04013"	1611460
"04015"	45795
"04017"	25235
"04019"	328948
"04021"	52071
"04023"	12956
"04025"	55395
"04027"	60054
"04999"	16921
"05001"	9722
"05003"	7609
"05005"	13876
"05007"	87639
"05009"	12865
"05011"	3354
"05013"	2665
"05015"	9841
"05017"	3166
"05019"	8013
"05021"	3828
"05023"	6770
"05025"	907
"05027"	8082
"05029"	6698
"05031"	41060
"05033"	19297
"05035"	15879
"05037"	4268
"05039"	2985
"05041"	4180
"05043"	6081
"05045"	37938
"05047"	4181
"05049"	1821
"05051"	35791
"05053"	3003
"05055"	13953
"05057"	7624
"05059"	7172
"05061"	7249
"05063"	14743
"05065"	2917
"05067"	5161
"05069"	31814
"05071"	8266
"05073"	1021
"05075"	3859
"05077"	1288
"05079"	2612
"05081"	4455
"05083"	5323
"05085"	12726
"05087"	2872
"05089"	3393
"05091"	12344
"05093"	17854
"05095"	2154
"05097"	1476
"05099"	1616
"05101"	583
"05103"	7441
"05105"	1235
"05107"	6334
"05109"	2427
"05111"	5222
"05113"	6122
"05115"	25391
