FIPS_CODE,Weekly_Wage,Total_Wages,Establishment_Count,Employment_Level
13067,551.83324579831935,57636227225.0,139,2082
C3654,454.41547619047617,61972866919.0,171,3056
72135,291.08050847457628,139406178.0,17,200
39057,403.82948369565219,6511772104.0,52,827
28113,400.36057692307691,1521511247.0,30,405
30001,353.67699115044246,383072997.0,23,191
06045,360.50491400491399,4092156756.0,80,525
28073,302.79166666666669,1008730347.0,26,358
C4222,440.18700114025086,28907545429.0,150,1308
C4526,300.0,56167301.0,289,3596
37145,357.15397350993379,1457222283.0,27,461
09011,478.98909531502426,23684916772.0,83,1305
27063,352.04513888888891,365829697.0,21,272
13241,296.82608695652175,500680810.0,25,310
18015,358.81052631578945,575119626.0,23,299
29115,293.47560975609758,422125118.0,25,304
CS388,448.25,3906002277.0,9122,167592
46113,376.51136363636363,274273612.0,7,270
24011,352.584,950170285.0,28,350
25019,486.57065217391306,669156418.0,44,299
21061,338.68478260869563,116018601.0,12,140
29081,287.71538461538461,197866589.0,23,219
08081,422.07339449541286,641804336.0,19,228
31053,358.67523364485982,1810733525.0,32,443
01015,373.01199494949498,7287503677.0,46,839
19167,313.92253521126759,1701664371.0,33,443
26073,368.88761467889907,2338993702.0,37,561
30031,360.77967032967035,3452132229.0,46,408
C3638,375.5,169881254.0,712,8696
21029,305.57876712328766,1049672864.0,33,388
36107,340.06040268456377,1891571041.0,32,447
20111,344.92713567839195,1852962434.0,30,494
13047,344.17482517482517,1566018211.0,29,582
22000,457.89196606786425,362588324485.0,465,7547
72053,290.97193877551018,741427761.0,29,517
C1446,643.04496090356213,535380504050.0,805,13620
C4630,375.25,611251825.0,2669,31295
28035,392.72058823529414,4345381732.0,41,630
12093,361.0632911392405,1006674346.0,28,339
21225,402.69333333333333,772077542.0,24,411
26119,280.23076923076923,148559435.0,22,156
08121,371.80487804878049,81197241.0,14,108
53075,345.17213114754099,1117626582.0,52,328
C4546,344.98573825503354,8790097034.0,83,1388
C4794,358.89736842105265,9686324972.0,95,1462
55101,412.28660886319847,14609592691.0,61,1102
20137,366.43442622950818,184473892.0,17,168
51690,409.974609375,1743897835.0,39,677
22051,462.6070278969957,36788262397.0,117,1691
01073,499.296875,82239802304.0,147,2825
20159,345.64673913043481,288476162.0,20,184
05053,298.36666666666667,337749036.0,20,282
46099,451.96758569299556,15754866980.0,63,1029
20189,439.05612244897958,176086184.0,18,163
51111,340.16666666666669,207350771.0,21,210
51169,344.11538461538464,398156622.0,21,251
C2710,413.35170603674538,9278412120.0,60,956
C2002,344.22804054054052,6713802609.0,74,1072
C1542,369.25,298317764.0,1169,15520
C4074,373.25,396534497.0,1672,20430
39015,354.11363636363637,693839372.0,28,330
40039,369.65660919540232,1076324213.0,32,338
CS164,392.5,1108244466.0,3758,54273
16043,376.5287356321839,279959134.0,19,179
C2014,394.25,449192020.0,1188,21898
53055,320.25186567164178,475787515.0,37,198
39113,504.5,74628855609.0,112,2566
53000,528.63955399061035,579737527438.0,762,9915
01119,388.34191176470586,486440792.0,23,371
C1786,320.27092511013217,5918166107.0,87,1244
21043,369.32110091743118,411648733.0,24,254
04003,356.532196969697,4767265697.0,39,533
CS350,480.5,14493612111.0,30535,579902
39023,368.73205128205126,9321546571.0,52,988
C1474,329.41721491228071,8241019847.0,88,836
C3038,425.0,368521231.0,893,16675
27029,397.6875,192534646.0,17,148
20097,409.34375,87449828.0,13,127
C4086,428.5,614405748.0,2407,27567
26013,357.71491228070175,253540162.0,21,231
20015,338.49555555555554,1791827021.0,33,410
29061,347.55000000000001,133769690.0,19,143
51079,302.71370967741933,155673752.0,17,133
C1214,479.75,472528000.0,845,18935
21141,320.076171875,1097060754.0,23,404
29121,332.15760869565219,433053383.0,24,294
C2134,375.05676328502415,32158497629.0,117,1954
54003,382.01643598615919,3520129065.0,35,529
C1076,381.25,400283257.0,960,20192
22107,414.25,119857264.0,18,150
24037,369.61924686192469,4515619867.0,46,696
20043,368.50833333333333,315084430.0,15,241
CS122,565.25,56690907786.0,104080,1928492
56043,429.26801801801804,421665909.0,20,176
C2534,585.0,646349067.0,667,21260
05109,355.51851851851853,242326695.0,20,188
29169,276.41203703703701,1275698905.0,26,417
28051,357.27808988764048,466203455.0,23,306
48461,506.33870967741933,178426191.0,16,186
54081,416.57249322493226,4485503056.0,42,528
C4306,375.0,349983228.0,1193,17934
C3542,403.25,735657301.0,2300,35066
30083,355.55392156862746,409286928.0,25,213
C1426,401.47175925925927,27900430908.0,172,2111
21125,393.85022026431716,2289574598.0,31,521
C3510,451.0,905415509.0,2336,38583
17011,369.92610062893084,1381626909.0,35,434
51073,347.41447368421052,764154901.0,31,302
C3770,372.57653061224488,6408690820.0,90,1736
48113,608.84443765281173,367860303748.0,336,6858
C1726,372.25,212702967.0,776,10982
05099,321.76229508196724,202667723.0,19,183
56005,413.68068181818182,3321120674.0,35,505
48173,389.36538461538464,19374585.0,10,43
C3810,324.25,135216682.0,650,8008
48449,399.68322981366458,1534540105.0,25,443
33011,528.63968072976058,39883035223.0,105,1563
31147,353.88194444444446,225034261.0,21,206
C1058,500.0450138504155,102585036965.0,255,4826
01095,371.82877813504825,4766681469.0,43,803
55139,414.46308724832215,16029882445.0,58,1303
35039,332.33169934640523,762362932.0,26,279
C1418,415.0,464600312.0,1272,21530
53017,359.36231884057969,824314585.0,57,389
48473,309.60135135135135,746712552.0,22,317
C4046,360.0,312924385.0,915,16714
51830,390.48369565217394,1605808026.0,34,645
31127,414.84523809523807,337054569.0,16,222
36073,364.86466165413532,1810010375.0,37,586
C3738,386.5,187538828.0,734,9323
42015,333.46823770491801,3148825162.0,38,573
51750,409.74666666666667,896913499.0,29,518
42115,309.41907514450867,1007716264.0,29,317
C3714,453.0,1058603017.0,2755,44904
17111,460.08028616852147,14569824817.0,69,919
C3006,355.5,213762399.0,774,11561
31129,319.0,125626996.0,17,140
18047,331.72554347826087,367371364.0,20,229
42093,359.14423076923077,1440727163.0,24,681
47143,438.21323529411762,1411325138.0,25,525
13295,399.45915032679738,1808521552.0,32,584
55053,342.76030927835052,575872520.0,24,328
C3694,465.25,417785179.0,850,17262
26063,335.0813253012048,1625262002.0,41,466
15000,538.13939740655985,126205483898.0,210,3577
46053,291.74019607843138,93766893.0,17,130
C1746,522.3494741454864,212589068616.0,383,6670
31161,311.0409836065574,144293601.0,22,167
39041,357.03096676737158,3794043515.0,35,482
30095,351.85000000000002,223140927.0,18,174
48353,375.87619047619046,552856936.0,24,275
CS566,480.25,7013853889.0,15815,280781
28121,402.71055979643768,5817786590.0,40,640
08049,343.15942028985506,575332495.0,28,253
72003,180.77906976744185,279410393.0,24,281
C1518,301.5427927927928,12221289409.0,83,1133
18029,366.06521739130437,1438464715.0,35,409
35047,371.65524193548384,695764658.0,26,314
C4378,468.63754045307445,19619289463.0,148,2472
C3970,308.0,58194063.0,336,3648
C1390,336.24583333333334,4751102547.0,102,1277
USNMS,482.0,456423216500.0,1373302,18264938
17013,353.51829268292681,65724070.0,14,108
C1218,445.5,567702117.0,1623,24506
16013,401.10585585585585,1558409587.0,43,322
17073,340.50943396226415,1673554395.0,35,421
18027,320.00324675324674,975107585.0,31,362
C3362,374.25,167173113.0,588,8584
42033,365.24086378737542,4027821599.0,49,679
CS318,433.25,4129620066.0,12164,183121
29091,318.90476190476193,1254255256.0,31,418
02280,566.13,388880232.0,20,187
13179,337.52459016393442,1324467603.0,32,593
40095,321.63846153846151,317883955.0,21,276
17193,349.63144329896909,466381633.0,27,255
11000,721.48971797884838,239644486479.0,251,6541
13133,368.47000000000003,406775795.0,20,299
19013,395.41685267857144,10810416457.0,57,1020
31105,342.14795918367349,122774901.0,17,154
36053,381.66703056768557,2767801335.0,45,548
C2802,418.97089041095893,20519158131.0,150,2676
21207,346.80978260869563,499764555.0,20,358
C1602,400.0,837338243.0,2607,40254
30043,358.94499999999999,233327363.0,19,196
C2122,540.25,644147742.0,1104,22913
27101,342.29807692307691,200888790.0,18,155
05003,369.61440677966101,1291832044.0,28,437
18037,383.60454545454547,4124714564.0,35,824
19113,467.96033653846155,20035231085.0,71,1248
CS258,487.5,6893015571.0,12586,271857
CS266,520.0,14619348533.0,24696,540405
48423,438.5396196513471,12263004760.0,54,821
C1138,508.0,115478411.0,375,4376
40055,386.84677419354841,91626440.0,17,171
31005,331.55000000000001,1876232.0,4,13
C4430,357.13735465116281,6568738086.0,59,899
20203,442.18333333333334,54257275.0,14,94
47067,301.5,51442893.0,10,157
19019,324.79605263157896,597224519.0,27,274
36031,337.70384615384614,1923532494.0,45,471
72081,309.68656716417911,133684958.0,49,263
C1298,406.13586956521738,10711429536.0,55,1139
72099,212.48106060606059,222291091.0,28,278
C4866,357.18181818181819,6523510061.0,82,1145
53041,383.01186708860757,3719626804.0,55,532
C1882,457.5,443303878.0,911,18636
39105,351.33695652173913,499166829.0,22,255
39161,354.19767441860466,1449321059.0,30,512
C1142,405.75,358543273.0,906,16992
02013,769.77777777777783,121005770.0,8,135
C4078,405.75,619577105.0,1818,29360
C2486,427.11964618249533,40258639944.0,171,3103
16047,358.75,450189346.0,23,229
20047,376.98295454545456,92718555.0,12,120
48073,327.7037037037037,1619813601.0,32,548
30035,394.12628865979383,447603673.0,20,251
47017,320.25819672131149,952999840.0,25,457
36079,406.07401315789474,3203903427.0,58,396
51093,370.95161290322579,1612603107.0,24,480
C2774,362.04166666666669,6646003839.0,81,1486
10001,380.96387283236993,6969587758.0,51,912
35027,320.04285714285714,480130309.0,32,217
48315,340.60000000000002,160508099.0,21,204
17173,339.17213114754099,561027028.0,22,258
26155,350.38636363636363,2111617213.0,36,483
19035,323.94036697247708,548463556.0,21,265
C2050,450.4270293609672,37918765011.0,111,2171
