"01015"	280.50123066104078
"01051"	202.52913533834587
"05000"	497.32508161044615
"05033"	204.78145087235995
"05099"	99.084831460674152
"05129"	95.785476718403544
"06023"	307.17889908256882
"06089"	330.7582592121982
"08014"	339.48487467588592
"08047"	123.76737967914438
"08083"	210.51375245579567
"08113"	206.41068917018285
"12015"	275.34152907394116
"12051"	159.20441347270616
"13049"	93.758782201405154
"13085"	161.40823211875843
"13115"	232.76065818997756
"13151"	285.64499605988965
"13247"	261.33650662251654
"13283"	104.52785714285714
"13313"	257.84792345276873
"16000"	488.58288043478262
"16033"	117.47533632286995
"17023"	135.46901528013584
"17089"	484.8136010362694
"17119"	352.80152439024391
"17155"	147.67053789731051
"17191"	141.30964052287581
"18057"	438.99520153550861
"18093"	172.69218061674007
"18123"	149.26702786377709
"19047"	137.28472222222223
"19083"	166.03075030750307
"19113"	399.4009209744504
"19179"	195.11347150259067
"20001"	145.15655853314527
"20067"	142.09953703703704
"20133"	150.01721938775509
"20199"	104.36832061068702
"21035"	134.9564152791381
"21071"	215.81486344537817
"21101"	182.2562724014337
"21167"	127.99311023622047
"21233"	101.02428571428571
"22025"	153.67252851711027
"22061"	198.31634446397189
"23015"	183.20372137404581
"26007"	169.65386652542372
"26043"	174.61549851924974
"26139"	346.3486725663717
"27000"	686.59544062606324
"27033"	124.14435483870967
"27099"	167.43143459915612
"27129"	154.35887656033287
"27165"	117.89191564147627
"28023"	116.43280632411067
"28089"	318.65765268579838
"28119"	130.65463215258856
"28155"	125.45652173913044
"29057"	110.45550351288057
"29093"	90.015077821011673
"29123"	97.89554195804196
"29189"	581.01393404551789
"29219"	133.53327338129498
"30011"	87.729050279329613
"30077"	127.55280172413794
"30107"	90.969090909090909
"31001"	179.32643622200584
"31067"	144.37472283813747
"31133"	95.875
"35049"	363.86723646723647
"36039"	189.4316132264529
"36075"	220.83258564437193
"36105"	235.63630377524143
"37007"	151.43363764044943
"37043"	134.10750507099391
"37139"	177.50184672206834
"37175"	158.57953311617806
"38000"	435.22662826761189
"38033"	91.53872053872054
"38099"	182.5553822152886
"39001"	124.98776223776224
"39067"	127.59470304975923
"39133"	279.45906801007555
"40021"	139.56221846846847
"40087"	180.59680232558139
"40117"	152.38927335640139
"40153"	187.6684008762322
"41011"	255.81750392464679
"42009"	168.12221684414328
"42045"	569.30266015200868
"42081"	242.53141361256544
"42111"	216.09274525968672
"42999"	702.35102175346083
"45059"	160.14637445887445
"46049"	112.46981132075472
"46085"	128.41932907348243
"46115"	119.74786324786325
"47017"	153.84087537091989
"47053"	167.46010928961749
"47149"	325.20417214191855
"47185"	118.22080291970804
"48007"	157.42249047013976
"48043"	173.3797554347826
"48139"	267.46083505866113
"48175"	107.67121848739495
"48205"	85.30222841225627
"48241"	156.1056531284303
"48337"	152.81505944517835
"48373"	172.46578663793105
"48403"	112.02223427331887
"48469"	262.49213606437456
"49000"	571.87960598321786
"49033"	127.95805369127517
"51021"	77.773364485981304
"51087"	451.74883109292813
"51117"	184.8817891373802
"51153"	398.62406249999998
"51678"	143.18115384615385
"51810"	380.37227371864776
"53009"	251.21458020989505
"53045"	176.99906716417911
"53999"	340.07759740259741
"54035"	151.91378205128206
"54071"	146.80304878048781
"54101"	89.903553299492387
"55003"	140.86692583732057
"55069"	133.83043981481481
"55135"	166.41815616180619
"72031"	173.52018867924528
"72097"	146.01167400881056
"72127"	339.49730603448273
"C1122"	633.25
"C1218"	657.75
"C1254"	421.60514440433212
"C1290"	579.75
"C1386"	673.75
"C1650"	641.75
"C1746"	448.65504160548215
"C1782"	291.21849112426037
"C2222"	237.16083183722321
"C2318"	730.5
"C2354"	209.32583682008368
"C2390"	641.75
"C2486"	238.74394606494221
"C2648"	569.5
"C2714"	304.76930147058823
"C2750"	278.36182714177409
"C2846"	637.75
"C2882"	590.5
"C2978"	557.25
"C3014"	235.20226032735775
"C3050"	1009.5
"C3146"	224.75324675324674
"C3182"	693.25
"C3278"	336.41950567802269
"C3410"	125.19607843137256
"C3506"	578.75
"C3542"	588.5
"C3638"	583.25
"C3674"	384.79936868686866
"C3902"	616.25
"C4114"	157.48377156943303
"C4150"	447.30441952506595
"C4246"	589.25
"C4282"	605.0
"C4378"	227.49711723254325
"C4606"	438.34246188594017
"C4642"	578.25
"C4738"	312.72467927076298
"CS212"	759.0
"CS278"	1027.75
"CS380"	697.0
"CS476"	867.0
"CS542"	614.75
"USCMS"	952.0
"01025"	209.65457746478873
"01061"	130.91269284712482
"02150"	194.64688427299703
"02282"	217.55759162303664
"05007"	343.69173728813558
"05043"	118.02474293059126
"05139"	242.83399646330682
"06000"	842.96307325789155
"06033"	200.7058536585366
"06099"	369.24328593996842
"08057"	95.318548387096769
"08093"	154.72877697841727
"08123"	366.45628334321282
"10001"	221.69284225156358
"12061"	324.39111796982166
"13059"	265.95359281437123
"13095"	274.58035048471288
"13125"	71.033018867924525
"13161"	120.92786738351255
"13257"	143.35524691358026
"13293"	134.07137733142036
"16007"	78.184156378600818
"16043"	135.32720588235293
"17000"	820.3721170395869
"17033"	137.92398884239887
"17099"	273.99927431059507
"17129"	125.44238476953907
"17165"	151.08322864321607
"18001"	165.54391100702577
"18067"	236.46768558951965
"18133"	159.30006067961165
"19057"	207.21795434591746
"19093"	144.96489563567363
"19123"	155.07025959367945
"19189"	147.91371340523884
"20011"	115.99821428571428
"20077"	139.51755319148936
"20107"	128.64367219917011
"20143"	99.248795180722894
"21009"	181.87437686939182
"21045"	104.01181102362204
"21081"	133.91844729344729
