FIPS_CODE,Weekly_Wage,Total_Wages,Establishment_Count,Employment_Level
13067,617.3472193290756,8536292330.0,16777,265911
72135,256.4143116015799,25187065.0,215,1889
28113,376.965330154048,286673966.0,972,14624
06045,402.0334310797431,667224063.0,3794,31915
28073,359.1168309079,218919296.0,759,11723
55079,599.5473176680123,16138053121.0,23326,517635
09011,636.7245642277762,3926876711.0,6392,118602
27063,400.9826864233753,73255126.0,281,3513
13241,378.1899877392354,102510035.0,390,5212
36091,500.2711984142485,1444641144.0,4074,55533
29115,371.33381332677004,77448227.0,305,4010
46113,476.72085744095597,38533188.0,47,1554
24011,452.21393334989546,165646416.0,476,7044
21061,342.5210104661801,15348709.0,86,861
29081,294.29602337173,40562919.0,264,2650
08081,513.1651891130192,102938029.0,382,3857
31053,395.17972208718226,320006396.0,1040,15572
01015,440.12546458374374,1074220970.0,2506,46936
72139,245.81774352722962,71653496.0,386,5605
33011,624.3412184632392,5794853820.0,11408,178491
26073,403.757913003027,425872676.0,1263,20284
30031,387.4126177096723,528534508.0,3071,26235
21029,397.91938123254903,185696905.0,790,8974
36107,606.3387014904711,394198980.0,767,12502
20111,395.56330326169683,301110434.0,918,14638
13047,405.63642291832963,282200989.0,725,13378
48329,564.4081939574804,1548330651.0,3963,52755
72053,305.03195866294834,135303941.0,441,8530
40055,351.4664212017914,20586677.0,89,1126
28035,455.1966965944971,706664801.0,1818,29854
12093,375.65594092465153,178134795.0,763,9119
50025,480.6852270565757,573647667.0,1878,22949
08121,384.88337770741884,17829081.0,92,890
22079,439.357648259684,1100189336.0,3112,48155
38037,292.54333337894985,7125673.0,67,468
36121,435.28028576563634,242189951.0,806,10700
05019,363.93694623064334,158754755.0,601,8388
51690,411.2789405076023,309300545.0,733,14462
40059,373.9759776248734,14529964.0,114,747
01073,592.2112232709246,11438735072.0,18358,371447
20159,346.6428377276432,59939053.0,350,3325
05053,419.26014622140724,69503270.0,240,3188
08029,376.8063650499072,130214734.0,673,6645
40051,400.3814983684109,243798567.0,880,11709
51111,346.7301158414968,35289151.0,238,1957
20037,366.3544343784608,302687529.0,992,15888
13309,365.680134277898,10203329.0,53,536
22031,473.5569153362361,122355268.0,393,4968
22127,424.57939837774137,98599083.0,363,4465
53055,375.6508606629069,79458797.0,772,4067
48191,263.5515882608906,7268050.0,83,530
01119,378.16335260518605,75939361.0,281,3861
21043,296.11302786646286,71910654.0,453,4670
04003,441.3350371176317,665770380.0,2086,29010
