FIPS_CODE,Weekly_Wage,Total_Wages,Establishment_Count,Employment_Level
13067,932.8419765118687,13823654963.0,20493,284978
72135,335.47755849330923,37379916.0,332,2142
28113,545.5135293634046,398126684.0,1074,14035
06045,641.6110906717317,979513219.0,4166,29358
28073,517.2586670017752,461008856.0,1314,17139
55079,889.5561009922122,21320657350.0,21043,460918
09011,963.261300333064,5269729329.0,6924,105206
27063,570.2674123378854,141278619.0,343,4764
13241,528.4114976479598,125585447.0,515,4570
36091,787.3469152069763,2948652515.0,5384,72020
29115,579.7862730783069,111711673.0,407,3705
46113,744.5726175831652,85343658.0,127,2204
24011,629.182895428398,260971223.0,726,7976
21061,537.531322476792,28662066.0,146,1025
29081,453.3725560937417,59062203.0,288,2505
08081,807.8725896659976,171216208.0,488,4075
31053,624.1075572046602,514919524.0,1093,15866
01015,715.6572814020301,1725925379.0,2515,46378
72139,312.08588186896844,142118085.0,573,8757
33011,981.1752430647064,9381251981.0,11856,183870
26073,570.8615974646721,610821719.0,1371,20576
30031,643.1284433317962,1293557252.0,5264,38679
21029,603.7406584685546,468113137.0,1148,14910
36107,876.1825541471308,605903309.0,904,13298
20111,558.7257245533741,409001571.0,935,14077
13047,603.4606129518468,410779260.0,901,13090
48329,1001.709028041219,3489932550.0,4742,66999
72053,460.57881340041007,248077114.0,559,10358
40055,554.1432588626416,27391486.0,118,950
28035,662.2340882099292,1140310810.0,1949,33113
12093,583.438320221046,276613942.0,967,9117
50025,718.9931131814534,811894453.0,1930,21715
08121,603.6612975191862,27058514.0,136,861
22079,689.4645650431462,1961232516.0,3804,54703
38037,483.7692442811008,11934426.0,86,474
36121,605.7667716585606,373937607.0,899,11871
05019,575.1769369830077,256441487.0,635,8574
51690,543.3464207889309,291068142.0,740,10301
40059,640.5055549938068,33783679.0,146,1014
01073,898.5544547245988,15482771364.0,17850,331360
20159,551.3631577824477,103372873.0,342,3605
05053,529.8829032012277,81134787.0,327,2944
08029,580.6989900809801,240654824.0,915,7969
40051,612.413125370598,373534241.0,1095,11729
51111,597.6743756725667,64426907.0,250,2073
20037,528.4797891541092,423694402.0,1180,15417
13309,596.1911921368418,19774072.0,92,637
22031,814.7579155640908,224561404.0,501,5300
22127,596.7114607793757,140186418.0,392,4517
53055,598.5319938443494,159202727.0,969,5115
48191,450.4327447743235,16097115.0,130,687
01119,562.3307678666431,68704636.0,254,2349
21043,523.9160476320923,140892726.0,500,5171
04003,790.8981607724581,1538183297.0,2443,37401
39023,649.8333086405913,1580468471.0,2632,46771
20197,479.5250768629884,31921345.0,173,1280
