"01001"	890
"01003"	5529
"01005"	639
"01007"	369
"01009"	810
"01011"	158
"01013"	519
"01015"	2602
"01017"	638
"01019"	426
"01021"	828
"01023"	329
"01025"	752
"01027"	248
"01029"	226
"01031"	1084
"01033"	1368
"01035"	274
"01037"	139
"01039"	981
"01041"	270
"01043"	1862
"01045"	937
"01047"	968
"01049"	1283
"01051"	1327
"01053"	891
"01055"	2263
"01057"	369
"01059"	611
"01061"	542
"01063"	171
"01065"	277
"01067"	369
"01069"	3109
"01071"	1019
"01073"	18963
"01075"	285
"01077"	2084
"01079"	455
"01081"	2678
"01083"	1350
"01085"	186
"01087"	261
"01089"	8927
"01091"	556
"01093"	648
"01095"	2057
"01097"	10119
"01099"	493
"01101"	6722
"01103"	2882
"01105"	167
"01107"	357
"01109"	752
"01111"	423
"01113"	939
"01115"	1414
"01117"	4990
"01119"	265
"01121"	1446
"01123"	919
"01125"	4467
"01127"	1530
"01129"	278
"01131"	271
"01133"	499
"01999"	8995
"02013"	103
"02016"	166
"02020"	8243
"02050"	365
"02060"	90
"02068"	113
"02070"	164
"02090"	2240
"02100"	139
"02105"	133
"02110"	1078
"02122"	1906
"02130"	586
"02150"	452
"02164"	125
"02170"	1811
"02180"	295
"02185"	199
"02188"	156
"02195"	100
"02198"	106
"02201"	102
"02220"	384
"02230"	116
"02240"	255
"02261"	537
"02270"	143
"02275"	47
"02280"	148
"02282"	47
"02290"	264
"02999"	717
"04001"	652
"04003"	2624
"04005"	3910
"04007"	1202
"04009"	620
"04011"	114
"04012"	385
"04013"	101191
"04015"	4507
"04017"	2082
"04019"	20952
"04021"	3118
"04023"	1343
"04025"	6293
"04027"	3465
"04999"	8943
"05001"	772
"05003"	597
"05005"	1357
"05007"	5580
"05009"	1098
"05011"	406
"05013"	124
"05015"	856
"05017"	410
"05019"	644
"05021"	432
"05023"	727
"05025"	125
"05027"	746
"05029"	608
"05031"	2680
"05033"	1304
"05035"	1307
"05037"	566
"05039"	283
"05041"	502
"05043"	549
"05045"	2717
"05047"	339
"05049"	249
"05051"	3352
"05053"	319
"05055"	937
"05057"	513
"05059"	617
"05061"	377
"05063"	969
"05065"	303
"05067"	525
"05069"	2069
"05071"	491
"05073"	187
"05075"	458
"05077"	299
"05079"	267
"05081"	270
"05083"	520
"05085"	1353
"05087"	276
"05089"	328
"05091"	864
"05093"	1256
"05095"	332
"05097"	195
"05099"	200
"05101"	146
"05103"	668
"05105"	167
"05107"	906
"05109"	285
"05111"	512
"05113"	571
"05115"	1818
"05117"	261
"05119"	15064
"05121"	439
"05123"	800
"05125"	1886
"05127"	202
"05129"	207
"05131"	3855
"05133"	338
"05135"	459
"05137"	313
"05139"	1427
"05141"	376
"05143"	5760
"05145"	1851
"05147"	244
"05149"	442
"05999"	4526
"06001"	52782
"06003"	66
"06005"	1136
"06007"	7885
"06009"	1358
"06011"	839
"06013"	29449
