FIPS_CODE,Weekly_Wage,Total_Wages,Establishment_Count,Employment_Level
13067,922.3031314330357,15161359959.0,20740,316126
72135,328.7175852351946,48332771.0,409,2827
28113,548.8544518950215,435284391.0,1083,15251
06045,638.6190096760633,1060354063.0,4189,31930
28073,498.8878161504759,463802699.0,1288,17878
55079,875.0325194759562,22332901099.0,21190,490814
09011,941.5371389306706,5376824527.0,6967,109820
27063,555.2655088168734,135685235.0,363,4699
13241,536.7453416858223,141033059.0,551,5053
36091,739.66644826967,2887433202.0,5335,75071
29115,518.0854943744648,112970269.0,427,4193
46113,667.7017437475041,90290636.0,117,2600
24011,613.730428719678,264949881.0,740,8302
21061,488.6645266439031,26285102.0,141,1034
29081,431.2083767637862,61089147.0,286,2724
08081,776.5201923076921,184128468.0,525,4560
31053,571.9890029893521,497106872.0,1115,16713
01015,697.1496656378533,1820703488.0,2602,50223
72139,320.01111228790614,177260982.0,668,10652
33011,973.6927659838373,9922657283.0,12298,195975
26073,553.0553502729064,642446977.0,1433,22339
30031,625.9686516813538,1369643614.0,5335,42077
21029,595.3916387959866,465824495.0,1166,15045
36107,880.4521421869753,674406384.0,871,14730
20111,554.1317519292427,439625782.0,967,15256
13047,586.4316783864845,460679615.0,931,15106
48329,965.0520667292616,3447326181.0,4611,68695
72053,450.2327803289248,262828188.0,627,11226
40055,478.2322975038208,20652940.0,116,830
28035,641.3964108005517,1121103628.0,1993,33613
12093,566.6757722982895,278024923.0,1031,9435
50025,698.0736713618506,803327358.0,1982,22130
08121,530.0201771845609,27161414.0,138,985
22079,674.3629879577824,2056017659.0,3725,58631
38037,442.4311121392317,10837940.0,88,471
36121,601.7862666741482,389677269.0,881,12452
05019,533.2492677479588,233034196.0,644,8404
51690,509.4937867607866,297897111.0,705,11244
40059,569.9062070019874,32307223.0,146,1090
01073,883.6491056264041,16500342047.0,18963,359095
20159,547.3551389523777,104971951.0,343,3688
05053,517.6741819595355,82567479.0,319,3067
